,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
96,49.20054,26.60433,300.36,0.42,0.45,2022-04-30,54,1,VIIRS,n,2.0NRT,273.69,0.49,N
18050,50.00626,36.74791,325.8,0.56,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,288.56,4.23,D
18052,50.05308,36.65445,335.96,0.56,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,291.84,3.72,D
18053,50.02402,36.57164,329.82,0.57,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,295.87,4.89,D
18068,50.05059,36.6543,341.24,0.56,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,293.54,4.86,D
18069,50.02669,36.56686,338.68,0.57,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,294.71,7.72,D
18108,50.10772,36.41433,335.22,0.57,0.69,2022-04-30,900,1,VIIRS,n,2.0NRT,288.83,3.71,D
20275,50.18653,36.83985,337,0.51,0.41,2022-04-30,1041,1,VIIRS,n,2.0NRT,296.96,41.33,D
20325,46.86801,36.40824,338.37,0.45,0.39,2022-04-30,1041,1,VIIRS,n,2.0NRT,305.41,24.81,D
20327,47.53477,38.24852,336,0.54,0.42,2022-04-30,1041,1,VIIRS,n,2.0NRT,300.7,5.27,D
20328,47.81834,36.49266,335.91,0.47,0.39,2022-04-30,1041,1,VIIRS,n,2.0NRT,285.73,3.22,D
20329,48.18081,33.43876,331.1,0.4,0.37,2022-04-30,1041,1,VIIRS,l,2.0NRT,303.27,1.58,D
20330,48.65766,36.94559,331.67,0.49,0.4,2022-04-30,1041,1,VIIRS,n,2.0NRT,297.02,2.62,D
20331,48.74772,37.07397,333.23,0.5,0.41,2022-04-30,1041,1,VIIRS,n,2.0NRT,295.53,3.63,D
20332,48.5194,34.63123,334.77,0.42,0.38,2022-04-30,1041,1,VIIRS,n,2.0NRT,298.74,2.41,D
20333,48.90787,37.86854,334.34,0.54,0.42,2022-04-30,1041,1,VIIRS,n,2.0NRT,289.94,6.85,D
20335,49.44899,37.14059,335.45,0.51,0.41,2022-04-30,1041,1,VIIRS,n,2.0NRT,299.52,4.43,D
20353,48.27538,25.98298,333.1,0.49,0.4,2022-04-30,1041,1,VIIRS,n,2.0NRT,294.07,4.02,D
20355,50.18277,36.84072,337.3,0.51,0.41,2022-04-30,1041,1,VIIRS,n,2.0NRT,293.77,29.19,D
20356,48.77071,25.18998,336.23,0.51,0.41,2022-04-30,1041,1,VIIRS,l,2.0NRT,308.23,8.15,D
20363,51.02722,29.09298,331.06,0.39,0.36,2022-04-30,1041,1,VIIRS,n,2.0NRT,300.65,2.88,D
33656,48.74722,38.49549,302.84,0.47,0.48,2022-04-30,2254,1,VIIRS,n,2.0NRT,274.2,1.49,N
33657,48.97401,37.85518,299,0.5,0.49,2022-04-30,2254,1,VIIRS,n,2.0NRT,274.24,0.5,N
33658,49.07196,37.55456,309.78,0.52,0.5,2022-04-30,2254,1,VIIRS,n,2.0NRT,274.2,1.7,N
33671,50.39116,36.0592,324.01,0.63,0.54,2022-04-30,2254,1,VIIRS,n,2.0NRT,273.1,3.24,N
33673,50.39141,36.06225,322.3,0.63,0.54,2022-04-30,2254,1,VIIRS,n,2.0NRT,273.48,3.27,N
33674,50.38642,36.06159,295.36,0.63,0.54,2022-04-30,2254,1,VIIRS,n,2.0NRT,274.87,3.27,N
33676,50.04102,36.47018,303.06,0.6,0.53,2022-04-30,2254,1,VIIRS,n,2.0NRT,273.08,2.18,N
33677,50.03884,36.4711,310.31,0.6,0.53,2022-04-30,2254,1,VIIRS,n,2.0NRT,276.24,2.19,N
33702,47.8604,33.4465,312.97,0.4,0.6,2022-04-30,2254,1,VIIRS,n,2.0NRT,279.4,1.72,N
33703,47.86651,33.43068,301.79,0.4,0.6,2022-04-30,2254,1,VIIRS,n,2.0NRT,276.32,0.84,N
33704,47.85978,33.44579,312.06,0.4,0.6,2022-04-30,2254,1,VIIRS,n,2.0NRT,278.93,1.5,N
33705,47.87135,33.43039,298.67,0.4,0.6,2022-04-30,2254,1,VIIRS,n,2.0NRT,276.55,0.84,N
33710,48.74673,38.49519,298.22,0.47,0.48,2022-04-30,2254,1,VIIRS,n,2.0NRT,273.83,0.85,N
33711,48.87334,37.90831,301.03,0.5,0.49,2022-04-30,2254,1,VIIRS,n,2.0NRT,272.25,1.07,N
33712,48.96729,37.8188,302.82,0.51,0.49,2022-04-30,2254,1,VIIRS,n,2.0NRT,277.01,1,N
