,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
125,48.8762,24.1844,295.42,0.36,0.57,2022-03-22,124,1,VIIRS,n,2.0NRT,267.6,1.14,N
126,48.87753,24.17992,315.76,0.36,0.57,2022-03-22,124,1,VIIRS,n,2.0NRT,266.04,1.14,N
127,48.88234,24.1833,307.29,0.36,0.57,2022-03-22,124,1,VIIRS,n,2.0NRT,266.53,1.15,N
139,47.46019,29.35492,295.8,0.66,0.73,2022-03-22,124,1,VIIRS,n,2.0NRT,269.26,2.12,N
148,51.49799,31.07065,304.35,0.54,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,271.98,1.14,N
166,51.53822,31.33853,318.58,0.56,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,269.33,2.64,N
170,51.34026,31.54676,298.06,0.57,0.69,2022-03-22,124,1,VIIRS,n,2.0NRT,268.26,0.86,N
172,51.31596,29.07492,295.19,0.47,0.64,2022-03-22,124,1,VIIRS,n,2.0NRT,268.22,0.48,N
174,51.1214,29.46416,298.24,0.49,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,270.4,1.56,N
175,51.1161,29.45958,315.54,0.49,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,270.28,1.56,N
176,51.11848,29.46175,309.55,0.49,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,270.66,2.24,N
177,51.11319,29.45716,301.97,0.49,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,268.39,1.25,N
178,51.11107,29.46335,308.51,0.49,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,269.36,1.25,N
179,50.63597,30.11569,299.17,0.54,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,272.08,1.77,N
180,50.54679,30.30639,306.04,0.55,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,271.92,1.17,N
181,50.54224,30.25809,316.68,0.55,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,271.59,1.56,N
182,50.53986,30.26479,299.54,0.55,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,271.64,1.56,N
183,50.49663,29.74205,302.63,0.53,0.67,2022-03-22,124,1,VIIRS,n,2.0NRT,271.8,1.04,N
184,50.44439,29.80972,296.97,0.53,0.67,2022-03-22,124,1,VIIRS,n,2.0NRT,268.89,0.88,N
185,51.75736,25.7004,310.28,0.33,0.55,2022-03-22,124,1,VIIRS,n,2.0NRT,267.72,0.88,N
186,50.3809,29.84894,299.13,0.54,0.68,2022-03-22,124,1,VIIRS,n,2.0NRT,271.95,0.94,N
189,48.9844,32.56992,298.45,0.77,0.78,2022-03-22,124,1,VIIRS,n,2.0NRT,270.2,1.23,N
190,49.79857,28.13222,301.65,0.48,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,269.59,1.09,N
191,49.79435,28.13081,312.16,0.48,0.65,2022-03-22,124,1,VIIRS,n,2.0NRT,268.42,1.51,N
196,49.29178,26.35651,298.22,0.43,0.62,2022-03-22,124,1,VIIRS,n,2.0NRT,269.48,0.73,N
199,49.29416,26.35727,306.81,0.43,0.62,2022-03-22,124,1,VIIRS,n,2.0NRT,270.51,0.91,N
208,49.48289,24.3078,307.8,0.35,0.57,2022-03-22,124,1,VIIRS,n,2.0NRT,262.87,1.57,N
209,49.48158,24.31223,305.66,0.35,0.57,2022-03-22,124,1,VIIRS,n,2.0NRT,263.36,1.47,N
212,47.72499,29.45455,295.03,0.65,0.73,2022-03-22,124,1,VIIRS,n,2.0NRT,271.93,1.11,N
225,51.12196,29.97063,321.99,0.51,0.66,2022-03-22,124,1,VIIRS,n,2.0NRT,268.14,1.92,N
246,46.24581,29.42409,297.29,0.73,0.76,2022-03-22,124,1,VIIRS,n,2.0NRT,272.95,2.29,N
247,46.25497,29.42073,298.29,0.73,0.76,2022-03-22,124,1,VIIRS,n,2.0NRT,272.51,3.31,N
249,46.24615,29.42365,296.2,0.73,0.76,2022-03-22,124,1,VIIRS,n,2.0NRT,272.99,2.38,N
250,46.25535,29.42031,298.35,0.73,0.76,2022-03-22,124,1,VIIRS,n,2.0NRT,272.6,1.44,N
251,48.40958,23.00488,297.78,0.33,0.55,2022-03-22,124,1,VIIRS,n,2.0NRT,275.06,0.42,N
15076,47.70036,37.62658,339.11,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,286.61,37.91,D
15080,47.90406,38.22575,329.05,0.53,0.5,2022-03-22,930,1,VIIRS,n,2.0NRT,285.18,4.12,D
15081,47.84999,37.99851,331.35,0.55,0.51,2022-03-22,930,1,VIIRS,n,2.0NRT,287.58,4.43,D
15082,48.30318,39.68981,325.96,0.45,0.47,2022-03-22,930,1,VIIRS,n,2.0NRT,286.2,2.46,D
15083,48.36449,39.86967,325.34,0.44,0.46,2022-03-22,930,1,VIIRS,n,2.0NRT,285.94,1.18,D
15084,47.40652,36.14097,325.83,0.34,0.56,2022-03-22,930,1,VIIRS,n,2.0NRT,286.87,1.05,D
15085,47.81207,37.61959,334.87,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.58,8.57,D
15086,47.8105,37.62875,327.64,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,288.5,3.52,D
15087,47.81304,37.61896,333.2,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,288.33,5.64,D
15090,47.97001,38.00082,328.98,0.54,0.51,2022-03-22,930,1,VIIRS,n,2.0NRT,286.68,4.56,D
15091,47.90654,37.71956,331.43,0.56,0.51,2022-03-22,930,1,VIIRS,n,2.0NRT,289.02,16.43,D
15092,47.91275,37.72373,344.46,0.56,0.51,2022-03-22,930,1,VIIRS,n,2.0NRT,287.04,16.43,D
15093,47.91093,37.71679,353.44,0.56,0.51,2022-03-22,930,1,VIIRS,n,2.0NRT,295.53,16.43,D
15094,47.86791,37.55365,328.37,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.73,3.55,D
15095,47.87312,37.41669,334.6,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,287.57,13.46,D
15096,47.87118,37.40935,353.07,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,290.28,13.46,D
15097,48.46832,39.77211,335.21,0.44,0.46,2022-03-22,930,1,VIIRS,n,2.0NRT,290.75,5.13,D
15098,47.87571,37.40686,340.11,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.66,10.06,D
15099,47.87376,37.39948,344.18,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,287.75,5.05,D
15100,47.87183,37.39216,333.38,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,284.86,5.05,D
15101,48.47235,39.76989,343.55,0.44,0.46,2022-03-22,930,1,VIIRS,n,2.0NRT,291.16,5.13,D
15102,48.46785,39.77136,330.75,0.44,0.46,2022-03-22,930,1,VIIRS,n,2.0NRT,290.5,2.68,D
15103,48.47188,39.76917,346.61,0.44,0.46,2022-03-22,930,1,VIIRS,n,2.0NRT,291.8,11.49,D
15104,47.86743,37.41269,326.59,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,286.83,14.13,D
15105,47.8739,37.41737,333.75,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,287.96,4.78,D
15106,47.87193,37.41004,351.44,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,292.61,14.13,D
15107,47.87646,37.40756,343.5,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.63,4.79,D
15108,47.87448,37.40021,337.19,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,287.11,4.79,D
15109,47.8725,37.39289,336.07,0.58,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,286.21,5.68,D
15110,47.9158,37.53464,336.71,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.9,5.29,D
15111,47.92025,37.53198,338.23,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.8,7.05,D
15112,47.91901,37.50802,327.46,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,289.38,3.07,D
15113,47.93992,37.52827,336.48,0.57,0.52,2022-03-22,930,1,VIIRS,n,2.0NRT,286.69,3.5,D
15114,47.69142,36.49601,330.96,0.32,0.55,2022-03-22,930,1,VIIRS,n,2.0NRT,291.28,5.49,D
15115,47.68921,36.48805,345.27,0.32,0.55,2022-03-22,930,1,VIIRS,n,2.0NRT,290.91,6.72,D
15116,47.69031,36.49201,356.17,0.32,0.55,2022-03-22,930,1,VIIRS,l,2.0NRT,291.6,5.49,D
15117,48.4799,39.5183,334.55,0.45,0.47,2022-03-22,930,1,VIIRS,n,2.0NRT,289.52,3.57,D
