,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
9,48.52069,34.634,295.71,0.4,0.6,2022-04-09,45,1,VIIRS,n,2.0NRT,275.04,0.69,N
10,48.5343,34.64968,309.57,0.4,0.6,2022-04-09,45,1,VIIRS,n,2.0NRT,276.97,2.04,N
15,48.0587,37.95456,304.19,0.57,0.69,2022-04-09,45,1,VIIRS,n,2.0NRT,279.15,1.11,N
16,48.06142,37.95733,298.55,0.57,0.69,2022-04-09,45,1,VIIRS,n,2.0NRT,279,0.85,N
19,48.62528,38.38548,296.55,0.57,0.69,2022-04-09,45,1,VIIRS,n,2.0NRT,277.3,1.61,N
20,50.13195,36.42608,302.05,0.42,0.61,2022-04-09,45,1,VIIRS,n,2.0NRT,274.96,0.82,N
21,50.13013,36.42547,303.19,0.42,0.61,2022-04-09,45,1,VIIRS,n,2.0NRT,275.15,0.86,N
41,47.1134,37.61622,299.15,0.6,0.71,2022-04-09,45,1,VIIRS,n,2.0NRT,277.97,0.49,N
42,47.11351,37.61934,301.92,0.6,0.71,2022-04-09,45,1,VIIRS,n,2.0NRT,278.42,1.86,N
28903,47.05854,37.50069,327.38,0.77,0.77,2022-04-09,854,1,VIIRS,n,2.0NRT,283.3,9.29,D
30673,45.32293,29.65308,348.2,0.46,0.39,2022-04-09,1032,1,VIIRS,n,2.0NRT,303.48,5.48,D
30675,45.32645,29.6517,333.48,0.46,0.39,2022-04-09,1032,1,VIIRS,n,2.0NRT,299.06,5.48,D
30678,45.48925,29.49079,332.24,0.47,0.39,2022-04-09,1032,1,VIIRS,n,2.0NRT,299.68,3.39,D
30716,45.84955,33.85392,331.27,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,284.54,4.19,D
30717,45.84781,33.86471,331.47,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,284.93,2.47,D
30719,45.46795,33.77734,334.09,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,282.26,2.58,D
30729,45.09716,34.2746,342.13,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,301.6,14.83,D
30730,45.09389,34.2756,353.34,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,306.23,14.83,D
30731,45.03661,34.52726,342.02,0.38,0.36,2022-04-09,1032,1,VIIRS,n,2.0NRT,306.41,62.72,D
30796,47.05795,37.5018,337.55,0.44,0.38,2022-04-09,1034,1,VIIRS,n,2.0NRT,286.66,5.96,D
30797,47.05725,37.49597,331.46,0.44,0.38,2022-04-09,1034,1,VIIRS,n,2.0NRT,287.84,4.31,D
30803,46.75488,34.16391,334.07,0.38,0.36,2022-04-09,1034,1,VIIRS,n,2.0NRT,300.3,2.38,D
30804,46.71649,33.35376,336.21,0.38,0.36,2022-04-09,1034,1,VIIRS,n,2.0NRT,297.04,3.03,D
30806,46.7192,33.21965,332.4,0.38,0.36,2022-04-09,1034,1,VIIRS,n,2.0NRT,294.79,2.32,D
30807,46.71842,33.21469,342.21,0.38,0.36,2022-04-09,1034,1,VIIRS,n,2.0NRT,296.31,4.17,D
