,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
92,50.249,36.17038,299.8,0.53,0.5,2022-05-12,28,1,nominal,2.0NRT,276.46,1.1,N
93,49.66136,37.50305,306.57,0.62,0.54,2022-05-12,28,1,nominal,2.0NRT,272.84,1.11,N
94,49.56277,37.69484,300.48,0.32,0.55,2022-05-12,28,1,nominal,2.0NRT,278.49,0.83,N
95,49.56242,37.69458,297.55,0.32,0.55,2022-05-12,28,1,nominal,2.0NRT,278.33,0.59,N
96,49.42732,37.60487,296.09,0.32,0.55,2022-05-12,28,1,nominal,2.0NRT,280.52,0.92,N
97,49.33504,37.08792,299.67,0.61,0.54,2022-05-12,28,1,nominal,2.0NRT,278.41,2.04,N
98,49.30545,37.07794,296.59,0.61,0.54,2022-05-12,28,1,nominal,2.0NRT,278.1,1.38,N
99,49.30308,37.06716,297.73,0.61,0.54,2022-05-12,28,1,nominal,2.0NRT,277.83,1.32,N
100,49.20122,37.25405,303.42,0.63,0.54,2022-05-12,28,1,nominal,2.0NRT,274.77,1.53,N
101,49.19963,37.25516,306.49,0.63,0.54,2022-05-12,28,1,nominal,2.0NRT,274.7,1.27,N
102,49.01589,37.31966,328.35,0.32,0.55,2022-05-12,28,1,nominal,2.0NRT,277.77,1.86,N
103,49.03642,37.13136,301.01,0.63,0.54,2022-05-12,28,1,nominal,2.0NRT,274.39,1.38,N
104,49.03479,37.1326,295.64,0.63,0.54,2022-05-12,28,1,nominal,2.0NRT,273.71,0.86,N
105,48.46609,38.75876,296.93,0.38,0.59,2022-05-12,28,1,nominal,2.0NRT,278.43,1.02,N
106,48.28721,38.08815,310.52,0.36,0.58,2022-05-12,28,1,nominal,2.0NRT,278.45,1.29,N
107,48.28744,38.08899,307.69,0.36,0.58,2022-05-12,28,1,nominal,2.0NRT,278.93,0.9,N
108,47.97811,37.8147,296.82,0.36,0.58,2022-05-12,28,1,nominal,2.0NRT,279.32,0.54,N
109,50.54517,26.26274,309.78,0.39,0.36,2022-05-12,28,1,nominal,2.0NRT,282.27,1.42,N
110,48.53244,34.64734,299.02,0.51,0.49,2022-05-12,28,1,nominal,2.0NRT,281.94,1.13,N
111,48.52647,34.65132,297.21,0.51,0.49,2022-05-12,28,1,nominal,2.0NRT,281.35,2.31,N
112,48.52949,34.65327,295.66,0.51,0.5,2022-05-12,28,1,nominal,2.0NRT,281.37,2.03,N
113,48.47264,34.62594,306.26,0.51,0.5,2022-05-12,28,1,nominal,2.0NRT,276.38,1.94,N
114,50.03433,26.19435,297.99,0.39,0.36,2022-05-12,28,1,nominal,2.0NRT,281.6,0.37,N
115,48.69606,32.10908,299.12,0.4,0.44,2022-05-12,28,1,nominal,2.0NRT,274.58,0.67,N
116,47.86693,35.16475,300.95,0.56,0.52,2022-05-12,28,1,nominal,2.0NRT,281.75,1.51,N
117,47.86626,35.14804,295.67,0.56,0.52,2022-05-12,28,1,nominal,2.0NRT,282.2,1.08,N
118,47.86182,35.14545,298.2,0.56,0.52,2022-05-12,28,1,nominal,2.0NRT,282.65,1.08,N
119,47.56108,35.7896,311.25,0.61,0.53,2022-05-12,28,1,nominal,2.0NRT,279.21,1.99,N
120,47.89172,34.00646,320.43,0.5,0.49,2022-05-12,28,1,nominal,2.0NRT,273.45,2.34,N
121,47.88947,34.00411,324.81,0.5,0.49,2022-05-12,28,1,nominal,2.0NRT,272.62,2.84,N
122,47.87544,33.41438,309.07,0.47,0.48,2022-05-12,28,1,nominal,2.0NRT,284.34,1.27,N
123,47.87395,33.42036,298.11,0.47,0.48,2022-05-12,28,1,nominal,2.0NRT,281.47,1.27,N
124,47.86682,33.43005,301.45,0.47,0.48,2022-05-12,28,1,nominal,2.0NRT,278.11,1.47,N
125,47.86534,33.43601,295.85,0.47,0.48,2022-05-12,28,1,nominal,2.0NRT,279.8,1.45,N
126,47.63004,34.32317,336.59,0.53,0.5,2022-05-12,28,1,nominal,2.0NRT,280.98,15.44,N
