,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
3314,47.74713,37.18887,342.07,0.44,0.46,2022-07-06,943,1,nominal,2.0NRT,310.42,32.61,D
3315,47.72716,37.08629,353.18,0.44,0.46,2022-07-06,943,1,nominal,2.0NRT,303.3,13.06,D
3316,45.59438,29.46794,342.68,0.55,0.68,2022-07-06,943,1,nominal,2.0NRT,301.19,6.03,D
3317,47.56154,36.25179,333.18,0.48,0.48,2022-07-06,943,1,low,2.0NRT,304.86,13.04,D
3318,47.56002,36.24565,335.16,0.48,0.48,2022-07-06,943,1,nominal,2.0NRT,302.11,13.04,D
3319,47.56725,36.25568,342.88,0.48,0.48,2022-07-06,943,1,nominal,2.0NRT,303.78,14.86,D
3320,47.69391,36.699,336.65,0.46,0.47,2022-07-06,943,1,nominal,2.0NRT,299.2,2.03,D
3321,47.53293,36.0005,339.07,0.5,0.49,2022-07-06,943,1,nominal,2.0NRT,299.77,9.53,D
3322,47.53136,35.99415,339.29,0.5,0.49,2022-07-06,943,1,nominal,2.0NRT,301.44,9.53,D
3323,47.43846,35.60257,355.07,0.52,0.5,2022-07-06,943,1,nominal,2.0NRT,301.04,7.74,D
3324,47.53563,35.99194,300.35,0.5,0.49,2022-07-06,943,1,low,2.0NRT,303.7,105.85,D
3325,48.09594,38.34352,339.07,0.38,0.44,2022-07-06,943,1,nominal,2.0NRT,308.75,4.48,D
3327,47.43927,35.60225,350.27,0.52,0.5,2022-07-06,943,1,nominal,2.0NRT,299.62,10.71,D
3328,47.90734,37.42378,348.61,0.42,0.45,2022-07-06,943,1,nominal,2.0NRT,304.82,4.99,D
3329,47.91132,37.42174,348.14,0.42,0.45,2022-07-06,943,1,nominal,2.0NRT,305.98,13.36,D
3330,47.54012,35.76705,342.59,0.51,0.49,2022-07-06,943,1,nominal,2.0NRT,305.26,15.11,D
3331,47.53854,35.76076,341.77,0.51,0.49,2022-07-06,943,1,nominal,2.0NRT,304.26,15.96,D
3332,47.5453,35.6908,332.98,0.51,0.5,2022-07-06,943,1,nominal,2.0NRT,302.76,9.81,D
3333,46.65781,32.41061,342.62,0.38,0.59,2022-07-06,943,1,nominal,2.0NRT,304.33,5.61,D
3334,46.65649,32.40608,341.88,0.38,0.59,2022-07-06,943,1,nominal,2.0NRT,304.79,5.73,D
3335,47.54961,35.68849,346.98,0.51,0.5,2022-07-06,943,1,nominal,2.0NRT,303.83,9.81,D
3337,47.98629,37.41885,343.73,0.42,0.45,2022-07-06,943,1,nominal,2.0NRT,307.9,4.95,D
3338,48.05967,37.64717,341.1,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,308.32,4.89,D
3339,48.36477,38.92085,351.19,0.54,0.42,2022-07-06,943,1,nominal,2.0NRT,303.75,22.07,D
3340,48.1565,37.9905,343.73,0.4,0.44,2022-07-06,943,1,nominal,2.0NRT,303.85,6.46,D
3341,47.84703,36.6803,338.15,0.46,0.47,2022-07-06,943,1,nominal,2.0NRT,303.32,6.2,D
3342,46.75079,32.39434,338.33,0.38,0.59,2022-07-06,943,1,nominal,2.0NRT,302.12,15.26,D
3343,46.74946,32.38976,351.77,0.38,0.59,2022-07-06,943,1,nominal,2.0NRT,310.31,15.26,D
3344,48.14893,37.73018,342.14,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,305.4,5.55,D
3345,48.13717,37.58345,338.24,0.41,0.45,2022-07-06,943,1,low,2.0NRT,312.57,5.01,D
3346,48.13987,37.57609,349.61,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,309.16,8.75,D
3348,48.14742,37.58983,342.28,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,306.97,13.05,D
3349,48.14621,37.58455,343.67,0.41,0.45,2022-07-06,943,1,low,2.0NRT,315.54,21.63,D
3352,48.15012,37.58248,349.75,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,303.51,4.22,D
3353,48.17691,37.68071,367,0.41,0.45,2022-07-06,943,1,high,2.0NRT,308.61,16.57,D
3354,48.14987,37.58561,343.45,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,304.24,6.24,D
3355,48.14864,37.58035,343.31,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,309.08,6.24,D
3356,48.17713,37.68348,344.38,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,306.87,10.77,D
3357,48.17591,37.67824,348.98,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,305.48,12.46,D
3358,48.28422,38.09199,332.25,0.39,0.44,2022-07-06,943,1,low,2.0NRT,303.46,5.39,D
3359,48.21555,37.77384,367,0.4,0.44,2022-07-06,943,1,high,2.0NRT,309.4,16.61,D
3360,48.2167,37.77886,342.82,0.4,0.44,2022-07-06,943,1,nominal,2.0NRT,305.49,5.66,D
3361,48.19397,37.68069,337.36,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,304.27,2.72,D
3364,47.07851,33.17686,330.64,0.34,0.56,2022-07-06,943,1,nominal,2.0NRT,298.83,3.31,D
3365,47.00656,32.90237,367,0.35,0.57,2022-07-06,943,1,high,2.0NRT,311.06,36.2,D
3366,47.00533,32.89806,352.9,0.35,0.57,2022-07-06,943,1,nominal,2.0NRT,309.57,24.15,D
3367,48.21882,37.57992,335.79,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,303.03,3.09,D
3368,48.21761,37.57467,333.17,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,302.64,4.51,D
3369,48.22276,37.57796,344.22,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,305.01,3.09,D
3370,48.22155,37.57274,346.99,0.41,0.45,2022-07-06,943,1,nominal,2.0NRT,308.61,4.51,D
3371,47.01952,32.82753,335.37,0.35,0.57,2022-07-06,943,1,nominal,2.0NRT,300.87,13.96,D
3372,47.0183,32.8232,352.86,0.35,0.57,2022-07-06,943,1,nominal,2.0NRT,310.11,13.96,D
3373,47.04528,32.8582,367,0.35,0.57,2022-07-06,943,1,high,2.0NRT,309.6,5.62,D
