,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
135,46.28846,29.62634,310.76,0.64,0.72,2022-08-08,117,1,nominal,2.0NRT,285.6,2.54,N
136,46.28589,29.63365,300.73,0.64,0.72,2022-08-08,117,1,nominal,2.0NRT,285.55,2.06,N
138,45.32449,28.49182,323.03,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,286.93,4.99,N
139,45.30977,28.53451,327.13,0.62,0.71,2022-08-08,117,1,nominal,2.0NRT,286.54,4.15,N
140,45.32693,28.4847,319.65,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,286.34,4.88,N
141,45.31853,28.48783,302.42,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,286.95,1.97,N
142,45.32642,28.48534,324.83,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,286.45,4.14,N
143,45.32401,28.49247,320.67,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,286.8,4.14,N
144,45.30948,28.53536,328.59,0.62,0.71,2022-08-08,117,1,nominal,2.0NRT,286.66,4.37,N
145,45.31806,28.48847,301.1,0.61,0.71,2022-08-08,117,1,nominal,2.0NRT,287.22,1.2,N
4440,46.27032,34.86679,331.44,0.49,0.65,2022-08-08,924,1,low,2.0NRT,303.51,5.54,D
4441,46.26791,34.86876,336.74,0.49,0.65,2022-08-08,924,1,nominal,2.0NRT,302.48,2.53,D
4442,46.82133,36.63547,367,0.4,0.6,2022-08-08,924,1,high,2.0NRT,310.79,4.75,D
4443,46.82278,36.64029,333.1,0.4,0.6,2022-08-08,924,1,nominal,2.0NRT,308,4.75,D
4444,46.78191,36.50381,341.78,0.4,0.6,2022-08-08,924,1,nominal,2.0NRT,309.72,5.41,D
4445,46.69049,36.0785,336.08,0.42,0.61,2022-08-08,924,1,low,2.0NRT,310.86,5.41,D
4446,46.36541,34.86145,367,0.49,0.65,2022-08-08,924,1,high,2.0NRT,307.53,10.8,D
4447,46.36726,34.86732,352.96,0.49,0.65,2022-08-08,924,1,nominal,2.0NRT,305.8,9.18,D
4448,46.3634,34.86471,367,0.49,0.65,2022-08-08,924,1,high,2.0NRT,306.38,12.57,D
4449,46.36528,34.87056,333.6,0.49,0.65,2022-08-08,924,1,nominal,2.0NRT,304.59,4.85,D
4455,46.35674,34.71929,334.23,0.5,0.66,2022-08-08,924,1,nominal,2.0NRT,307.34,0.82,D
4458,46.49139,35.10064,343.61,0.48,0.64,2022-08-08,924,1,nominal,2.0NRT,306.09,5.43,D
4460,46.24253,34.23985,367,0.53,0.67,2022-08-08,924,1,high,2.0NRT,309.04,52.65,D
4461,46.24047,34.2335,343.92,0.53,0.67,2022-08-08,924,1,nominal,2.0NRT,314.28,52.65,D
4462,46.24817,34.23608,367,0.53,0.67,2022-08-08,924,1,high,2.0NRT,306.08,52.65,D
4463,46.82119,36.04505,331.52,0.42,0.61,2022-08-08,924,1,nominal,2.0NRT,303.26,8.86,D
4464,46.82638,36.04169,367,0.42,0.61,2022-08-08,924,1,high,2.0NRT,305.6,8.86,D
4465,46.82483,36.03656,332.85,0.42,0.61,2022-08-08,924,1,nominal,2.0NRT,303.25,9.61,D
4466,46.97208,36.34335,337.51,0.41,0.6,2022-08-08,924,1,low,2.0NRT,310.27,2.31,D
4467,46.97576,36.3353,352.42,0.41,0.6,2022-08-08,924,1,nominal,2.0NRT,310.99,7.22,D
4468,46.48726,34.7402,340.67,0.49,0.65,2022-08-08,924,1,nominal,2.0NRT,303.97,4.71,D
4469,46.79829,35.71088,347.9,0.44,0.62,2022-08-08,924,1,nominal,2.0NRT,305.25,4.08,D
4470,47.13312,36.72312,351.75,0.39,0.59,2022-08-08,924,1,nominal,2.0NRT,312.2,6.11,D
4471,47.13814,36.71993,367,0.39,0.59,2022-08-08,924,1,high,2.0NRT,310.15,7.53,D
4472,47.11309,36.59396,342.82,0.39,0.59,2022-08-08,924,1,nominal,2.0NRT,309.3,3.37,D
4473,47.03158,36.31834,349.96,0.4,0.6,2022-08-08,924,1,nominal,2.0NRT,312.5,52.11,D
4474,47.03013,36.31347,344.86,0.4,0.6,2022-08-08,924,1,nominal,2.0NRT,311.96,52.11,D
4475,47.03812,36.31989,367,0.4,0.6,2022-08-08,924,1,high,2.0NRT,313.04,58.5,D
4476,47.03668,36.31502,367,0.4,0.6,2022-08-08,924,1,high,2.0NRT,329.63,52.11,D
4477,47.61054,38.32769,337.51,0.64,0.54,2022-08-08,924,1,nominal,2.0NRT,305.01,2.72,D
4478,47.03379,36.3053,354.34,0.41,0.6,2022-08-08,924,1,nominal,2.0NRT,315.99,34.05,D
