,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
3,47.87029,35.16178,301.07,0.56,0.52,2022-10-03,28,1,nominal,2.0NRT,280.24,1.93,N
4,47.87822,33.41146,299.01,0.47,0.48,2022-10-03,28,1,nominal,2.0NRT,281.72,0.75,N
5,47.87674,33.41744,295.86,0.47,0.48,2022-10-03,28,1,nominal,2.0NRT,281.57,0.75,N
6,47.87228,33.43539,298.1,0.47,0.48,2022-10-03,28,1,nominal,2.0NRT,280.7,0.84,N
7,47.87408,33.40917,295.12,0.47,0.48,2022-10-03,28,1,nominal,2.0NRT,279.88,0.75,N
8,47.86813,33.43311,307.82,0.47,0.48,2022-10-03,28,1,nominal,2.0NRT,280.71,0.84,N
9,48.74881,26.60233,300.13,0.4,0.37,2022-10-03,28,1,nominal,2.0NRT,280.14,0.82,N
14,44.77475,33.86316,295.95,0.6,0.53,2022-10-03,28,1,nominal,2.0NRT,281.82,1.04,N
2130,48.29328,39.28825,330.66,0.39,0.36,2022-10-03,1013,1,nominal,2.0NRT,291.9,2.31,D
2131,48.214,38.24841,325.37,0.38,0.36,2022-10-03,1013,1,nominal,2.0NRT,285.87,2.77,D
2132,48.21323,38.24331,327.4,0.38,0.36,2022-10-03,1013,1,nominal,2.0NRT,290.77,2.77,D
2133,47.87559,35.15572,325.68,0.41,0.37,2022-10-03,1013,1,nominal,2.0NRT,289.52,2.3,D
2134,48.56055,35.76314,345.74,0.4,0.37,2022-10-03,1013,1,nominal,2.0NRT,289.12,7.03,D
3855,48.46715,38.75758,295.73,0.44,0.63,2022-10-03,2227,1,nominal,2.0NRT,281.27,1.44,N
3866,48.218,38.24072,296.14,0.47,0.64,2022-10-03,2227,1,nominal,2.0NRT,278.93,0.58,N
3868,48.07973,37.79673,296.54,0.49,0.65,2022-10-03,2227,1,nominal,2.0NRT,278.46,0.71,N
3872,47.87077,33.42414,299.64,0.78,0.78,2022-10-03,2227,1,nominal,2.0NRT,278.62,1.51,N
4948,48.47335,34.96734,298.07,0.51,0.41,2022-10-04,7,1,nominal,2.0NRT,282.34,0.7,N
4949,48.47331,34.96751,297.97,0.51,0.41,2022-10-04,7,1,nominal,2.0NRT,282.46,0.81,N
4950,48.47416,34.62653,326,0.5,0.41,2022-10-04,7,1,nominal,2.0NRT,280.67,1.87,N
4951,48.4728,34.63297,299.24,0.5,0.41,2022-10-04,7,1,nominal,2.0NRT,281.81,1.87,N
4952,47.87659,35.15763,302.84,0.54,0.42,2022-10-04,9,1,nominal,2.0NRT,282.75,1,N
4953,47.87479,35.15649,300.47,0.54,0.42,2022-10-04,9,1,nominal,2.0NRT,282.33,1.46,N
4954,47.86888,35.146,295.26,0.54,0.42,2022-10-04,9,1,nominal,2.0NRT,282.68,1.14,N
4955,47.86518,35.1442,313.28,0.54,0.42,2022-10-04,9,1,nominal,2.0NRT,281.83,1.14,N
4956,47.87647,33.40987,303.97,0.47,0.39,2022-10-04,9,1,nominal,2.0NRT,279.48,1.27,N
4957,47.8681,33.43242,300.53,0.47,0.4,2022-10-04,9,1,nominal,2.0NRT,273.11,0.85,N
4958,48.16333,30.61233,307.59,0.4,0.37,2022-10-04,9,1,nominal,2.0NRT,278.48,1.31,N
4959,47.42966,33.46624,296.47,0.48,0.4,2022-10-04,9,1,nominal,2.0NRT,279.65,0.63,N
4960,47.22082,33.57991,296.31,0.48,0.4,2022-10-04,9,1,nominal,2.0NRT,279.51,0.56,N
4961,46.73917,32.80841,309.51,0.47,0.39,2022-10-04,9,1,nominal,2.0NRT,281.83,1.39,N
