,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22,48.17434,38.29028,315.25,0.79,0.78,2022-09-10,58,1,nominal,2.0NRT,276.05,3.4,N
23,48.1706,38.2998,312.86,0.79,0.78,2022-09-10,58,1,nominal,2.0NRT,276.35,3.4,N
24,48.17011,38.28847,318.61,0.79,0.78,2022-09-10,58,1,nominal,2.0NRT,276.32,5.15,N
25,48.16637,38.29816,303.39,0.79,0.78,2022-09-10,58,1,nominal,2.0NRT,276.28,4.8,N
26,48.06158,37.95454,309.72,0.77,0.78,2022-09-10,58,1,nominal,2.0NRT,276.19,1.8,N
27,48.06302,37.95712,304.37,0.77,0.78,2022-09-10,58,1,nominal,2.0NRT,275.98,2.57,N
1415,45.11449,36.4114,337.96,0.74,0.76,2022-09-10,905,1,nominal,2.0NRT,292.44,7.81,D
1416,45.12051,36.40608,348.86,0.74,0.76,2022-09-10,905,1,nominal,2.0NRT,290.43,7.81,D
1418,45.12137,36.40981,345.03,0.74,0.76,2022-09-10,905,1,nominal,2.0NRT,291.09,10.62,D
1419,45.1184,36.40163,332.64,0.74,0.76,2022-09-10,905,1,nominal,2.0NRT,290.81,9.21,D
1441,47.16556,38.10997,347.42,0.53,0.67,2022-09-10,905,1,nominal,2.0NRT,291.89,5.2,D
1442,47.16343,38.10353,326.96,0.53,0.67,2022-09-10,905,1,nominal,2.0NRT,291.87,5.2,D
1447,47.37702,37.86898,341.58,0.54,0.68,2022-09-10,905,1,nominal,2.0NRT,294.72,8.63,D
1448,47.37627,37.86874,339.26,0.54,0.68,2022-09-10,905,1,nominal,2.0NRT,295.12,6.14,D
1449,47.51649,37.62073,328.52,0.54,0.68,2022-09-10,905,1,nominal,2.0NRT,288.34,6.49,D
1451,47.51527,37.621,327,0.54,0.68,2022-09-10,905,1,nominal,2.0NRT,288.79,3.12,D
1457,48.51862,39.75403,329.66,0.41,0.61,2022-09-10,907,1,nominal,2.0NRT,296.84,3.19,D
1458,48.53485,39.70605,328.71,0.41,0.61,2022-09-10,907,1,nominal,2.0NRT,297.79,4.47,D
1459,48.54296,39.71232,340.02,0.41,0.61,2022-09-10,907,1,nominal,2.0NRT,295.61,20.81,D
1460,48.54147,39.70744,351.92,0.41,0.61,2022-09-10,907,1,nominal,2.0NRT,307.94,94.89,D
1462,48.46068,38.7747,330.58,0.45,0.63,2022-09-10,907,1,nominal,2.0NRT,292.27,4.14,D
1463,48.20337,37.51243,355.69,0.52,0.67,2022-09-10,907,1,nominal,2.0NRT,293.46,9.93,D
1464,48.20893,37.50836,350.27,0.52,0.67,2022-09-10,907,1,nominal,2.0NRT,289.75,6.59,D
1465,48.20677,37.50185,334.16,0.52,0.67,2022-09-10,907,1,nominal,2.0NRT,288.08,6.59,D
1466,48.20268,37.50791,367,0.52,0.67,2022-09-10,907,1,high,2.0NRT,296.63,11.27,D
1467,48.2049,37.5145,336.65,0.52,0.67,2022-09-10,907,1,nominal,2.0NRT,290.96,11.27,D
1471,48.32835,37.59562,367,0.51,0.66,2022-09-10,907,1,high,2.0NRT,294.74,9.11,D
1483,49.51677,39.20248,334.33,0.4,0.6,2022-09-10,907,1,nominal,2.0NRT,292.67,2.17,D
1486,49.71021,37.65411,329.15,0.46,0.63,2022-09-10,907,1,nominal,2.0NRT,288.4,3,D
1487,49.70833,37.64833,328.9,0.46,0.63,2022-09-10,907,1,nominal,2.0NRT,290.51,3,D
1492,50.07591,37.79051,335.52,0.44,0.62,2022-09-10,907,1,nominal,2.0NRT,293.37,3.59,D
1493,50.07409,37.7848,328.64,0.44,0.62,2022-09-10,907,1,nominal,2.0NRT,293.59,3.59,D
1494,50.07227,37.77907,332.76,0.44,0.62,2022-09-10,907,1,nominal,2.0NRT,295,4.19,D
1613,50.29519,37.01593,332.74,0.46,0.64,2022-09-10,905,1,nominal,2.0NRT,288.15,2.75,D
1614,50.29461,37.01311,330.93,0.46,0.64,2022-09-10,905,1,nominal,2.0NRT,288.52,2.81,D
2234,46.86116,36.97297,345.02,0.54,0.42,2022-09-10,1045,1,nominal,2.0NRT,298.38,14.86,D
2235,46.88659,36.08674,330.32,0.5,0.41,2022-09-10,1045,1,nominal,2.0NRT,298.89,1.89,D
2236,47.04422,37.47253,335.46,0.57,0.43,2022-09-10,1045,1,nominal,2.0NRT,294.59,6.04,D
2237,47.04576,37.47173,334.76,0.57,0.43,2022-09-10,1045,1,nominal,2.0NRT,294.48,9.32,D
2238,47.15562,38.11876,333.17,0.41,0.45,2022-09-10,1045,1,nominal,2.0NRT,299.26,3.46,D
2239,47.167,38.10567,353.63,0.41,0.45,2022-09-10,1045,1,nominal,2.0NRT,304.82,20.18,D
2240,47.19079,38.13955,335.15,0.41,0.45,2022-09-10,1045,1,nominal,2.0NRT,300.07,2.68,D
2247,47.37692,37.87254,335.75,0.4,0.44,2022-09-10,1045,1,nominal,2.0NRT,302.04,6.2,D
2248,47.37914,37.8509,367,0.4,0.44,2022-09-10,1045,1,high,2.0NRT,305.34,17.05,D
2249,47.37868,37.84563,336.54,0.4,0.44,2022-09-10,1045,1,nominal,2.0NRT,297.14,6.29,D
2250,47.44536,37.85808,331.56,0.4,0.44,2022-09-10,1045,1,nominal,2.0NRT,299.16,1.92,D
2256,47.49397,37.61397,346.09,0.39,0.44,2022-09-10,1045,1,nominal,2.0NRT,297.55,4.9,D
2257,47.49799,37.61311,354.05,0.39,0.44,2022-09-10,1045,1,nominal,2.0NRT,301.51,9.86,D
2258,47.49753,37.60786,353.98,0.39,0.44,2022-09-10,1045,1,nominal,2.0NRT,305.91,9.86,D
2269,47.74423,38.74201,331.84,0.44,0.46,2022-09-10,1045,1,nominal,2.0NRT,300.74,3.6,D
2270,47.76732,37.54649,346.01,0.39,0.44,2022-09-10,1045,1,nominal,2.0NRT,298.84,5.37,D
2272,47.87606,38.09994,354.94,0.41,0.45,2022-09-10,1045,1,nominal,2.0NRT,302.11,5.97,D
2273,47.8756,38.09438,337.13,0.41,0.45,2022-09-10,1045,1,nominal,2.0NRT,300.31,5.97,D
2274,47.89215,37.79613,339.48,0.4,0.44,2022-09-10,1045,1,nominal,2.0NRT,297.54,5.95,D
