,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
107,50.5424,26.25928,300.87,0.33,0.55,2022-04-18,117,1,VIIRS,n,2.0NRT,270.77,0.71,N
22457,47.734,37.99464,329.46,0.34,0.56,2022-04-18,1104,1,VIIRS,n,2.0NRT,293.39,1.36,D
22460,47.37477,30.28106,332.27,0.47,0.4,2022-04-18,1104,1,VIIRS,n,2.0NRT,285.5,5.51,D
22492,48.9539,26.97034,332.45,0.4,0.37,2022-04-18,1106,1,VIIRS,n,2.0NRT,289.15,2.16,D
22494,48.43985,22.49425,329.59,0.41,0.37,2022-04-18,1106,1,VIIRS,n,2.0NRT,283.36,3.71,D
22500,48.52205,25.49486,349.65,0.38,0.36,2022-04-18,1106,1,VIIRS,n,2.0NRT,286.9,11.21,D
22501,48.2891,26.26058,327.56,0.39,0.36,2022-04-18,1106,1,VIIRS,n,2.0NRT,293.29,1.19,D
45624,50.10534,36.13136,296.72,0.51,0.41,2022-04-18,2318,1,VIIRS,n,2.0NRT,273.63,2.13,N
45625,50.1046,36.13855,299.93,0.51,0.41,2022-04-18,2318,1,VIIRS,n,2.0NRT,277.3,2.58,N
45630,50.96152,28.84184,322.81,0.35,0.56,2022-04-18,2318,1,VIIRS,n,2.0NRT,263.39,1.86,N
45644,49.00902,38.38543,304.39,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,273.17,1.06,N
45679,47.02546,31.99577,299.1,0.46,0.47,2022-04-18,2320,1,VIIRS,n,2.0NRT,273.13,0.93,N
45740,48.46867,38.76331,307.15,0.41,0.37,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.92,0.8,N
45741,48.46603,38.75679,295.67,0.41,0.37,2022-04-18,2320,1,VIIRS,n,2.0NRT,283.25,0.83,N
45742,48.4653,38.76229,296.9,0.41,0.37,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.39,0.74,N
45743,48.46264,38.75578,301.84,0.41,0.37,2022-04-18,2320,1,VIIRS,n,2.0NRT,283.86,0.83,N
45751,49.2225,38.21642,306.01,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,280.64,1.14,N
45752,49.01318,38.38073,306.08,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,271.05,1.06,N
45753,48.99801,38.38807,302.73,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,277.51,0.87,N
45754,48.98878,37.25539,295.46,0.45,0.39,2022-04-18,2320,1,VIIRS,n,2.0NRT,279.29,0.8,N
45755,48.86988,37.25323,297.76,0.45,0.39,2022-04-18,2320,1,VIIRS,n,2.0NRT,280.24,0.81,N
45757,48.62272,38.38803,305.59,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,280.42,1,N
45765,48.28765,38.08623,306.29,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.48,1.09,N
45766,48.2256,38.23741,321.93,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,281.37,1.67,N
45767,48.22218,38.2364,305.79,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.49,1.46,N
45768,48.17444,37.69787,299.62,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.67,0.98,N
45769,48.16679,37.70169,301.83,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.83,0.76,N
45770,48.16608,37.70748,297.28,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,282.73,0.76,N
45771,48.09842,37.92488,337.67,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,283.58,4.67,N
45773,48.05897,37.95463,302.7,0.42,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,278.92,1.39,N
45775,47.95068,37.83998,314.71,0.43,0.38,2022-04-18,2320,1,VIIRS,n,2.0NRT,280.76,2.54,N
45778,47.83402,38.47427,297.38,0.41,0.37,2022-04-18,2320,1,VIIRS,n,2.0NRT,279.58,1.09,N
