,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1872,45.32358,28.5282,350.91,0.39,0.44,2022-09-24,1121,1,nominal,2.0NRT,300.34,5.53,D
1873,47.87361,35.16234,329.41,0.42,0.61,2022-09-24,1123,1,nominal,2.0NRT,285.92,4.42,D
1874,47.87345,35.15668,338.26,0.42,0.61,2022-09-24,1123,1,nominal,2.0NRT,289.05,4.42,D
4835,51.27029,32.30193,299.91,0.48,0.4,2022-09-24,2335,1,nominal,2.0NRT,277.27,0.81,N
4836,50.37746,29.75466,296.62,0.39,0.44,2022-09-24,2337,1,nominal,2.0NRT,277.04,0.7,N
4837,50.54351,26.2551,303.05,0.55,0.51,2022-09-24,2337,1,nominal,2.0NRT,277.65,2.3,N
4838,50.22165,28.0189,300.87,0.46,0.47,2022-09-24,2337,1,nominal,2.0NRT,273.63,0.69,N
4841,48.74096,38.38654,297.87,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,277.54,0.71,N
4842,48.49505,38.80201,295.07,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,278.93,0.51,N
4843,48.49413,38.80726,297.53,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,278.45,0.51,N
4844,48.4791,38.77303,298.86,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,278.37,6.28,N
4845,48.47489,38.777,327.55,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,278.05,6.28,N
4846,48.47067,38.78097,327.43,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,279.62,7.06,N
4847,48.47161,38.77569,309.25,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,277.92,3.44,N
4848,48.46882,38.76186,301.87,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,279.14,0.83,N
4849,48.46554,38.76054,303.51,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,279.87,0.83,N
4850,48.46042,38.76975,327.99,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,280.41,4.06,N
4851,48.46318,38.75396,301.18,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,280.6,0.89,N
4852,48.21286,38.24517,296.48,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,276.55,0.84,N
4853,48.05856,37.95404,317.42,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,278.12,1.69,N
4854,48.53283,34.6409,311.98,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,277.47,0.92,N
4855,48.47336,34.96605,296.12,0.39,0.37,2022-09-24,2337,1,nominal,2.0NRT,276.58,0.61,N
4856,48.47215,34.6277,302.52,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,278.99,0.86,N
4857,48.00265,37.51132,315.09,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,278.46,1.42,N
4858,47.8345,38.47558,306.06,0.4,0.37,2022-09-24,2337,1,nominal,2.0NRT,279.75,1.33,N
4859,47.94707,37.53399,309.42,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,274.15,0.76,N
4860,47.8764,35.15406,328.42,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,280.65,3.13,N
4862,47.87638,33.41252,314.95,0.42,0.37,2022-09-24,2337,1,nominal,2.0NRT,282.75,1.12,N
4863,47.87567,33.41805,295.41,0.42,0.37,2022-09-24,2337,1,nominal,2.0NRT,280.64,1.12,N
4864,47.52519,35.3358,315.4,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,280.83,1.72,N
4865,47.52115,35.33985,301.42,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,279.15,0.86,N
4866,47.45346,34.81979,295.66,0.39,0.36,2022-09-24,2337,1,nominal,2.0NRT,278.77,0.49,N
4873,45.86795,30.16869,297.45,0.5,0.41,2022-09-24,2337,1,nominal,2.0NRT,274.69,0.71,N
5186,50.54353,26.2578,314,0.33,0.56,2022-09-25,117,1,nominal,2.0NRT,278.81,1.43,N
5187,50.54438,26.26132,306.42,0.34,0.56,2022-09-25,117,1,nominal,2.0NRT,280.34,1.54,N
