,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
54,50.1419,36.08614,317,0.52,0.41,2022-04-27,7,1,VIIRS,n,2.0NRT,280.54,3.28,N
55,50.14037,36.0932,325.17,0.52,0.41,2022-04-27,7,1,VIIRS,n,2.0NRT,282.86,3.28,N
56,50.14167,36.08556,313.7,0.52,0.41,2022-04-27,7,1,VIIRS,n,2.0NRT,280.79,3.26,N
57,50.14011,36.09258,325.28,0.52,0.41,2022-04-27,7,1,VIIRS,n,2.0NRT,283.32,4.03,N
110,46.47975,32.00937,299.91,0.44,0.38,2022-04-27,9,1,VIIRS,n,2.0NRT,280.07,0.68,N
114,46.67744,33.12378,314.74,0.47,0.4,2022-04-27,9,1,VIIRS,n,2.0NRT,281.39,2.33,N
115,46.67866,33.11777,299.8,0.47,0.4,2022-04-27,9,1,VIIRS,n,2.0NRT,280.51,1.12,N
122,48.97673,24.71128,298.35,0.45,0.39,2022-04-27,9,1,VIIRS,n,2.0NRT,279.15,0.84,N
123,48.16343,30.61641,299.67,0.4,0.37,2022-04-27,9,1,VIIRS,n,2.0NRT,282.39,0.91,N
124,47.62985,34.3289,297.1,0.5,0.41,2022-04-27,9,1,VIIRS,n,2.0NRT,282.22,1.27,N
125,47.85938,33.44722,332.06,0.47,0.39,2022-04-27,9,1,VIIRS,n,2.0NRT,284.57,15.85,N
126,47.87362,33.41438,295.55,0.46,0.39,2022-04-27,9,1,VIIRS,n,2.0NRT,282.03,2.03,N
127,47.88072,33.39797,301.87,0.46,0.39,2022-04-27,9,1,VIIRS,n,2.0NRT,283.3,1.01,N
128,47.87711,33.41594,329.34,0.46,0.39,2022-04-27,9,1,VIIRS,n,2.0NRT,285.95,2.03,N
129,47.06732,37.51213,295.68,0.46,0.47,2022-04-27,9,1,VIIRS,n,2.0NRT,284.18,0.72,N
130,47.5626,35.79037,301.51,0.57,0.43,2022-04-27,9,1,VIIRS,n,2.0NRT,281.93,2.43,N
131,47.56424,35.7831,320.72,0.57,0.43,2022-04-27,9,1,VIIRS,n,2.0NRT,281.54,2.43,N
132,47.85973,35.14538,306.07,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,284.86,1.29,N
133,47.86712,35.14893,310.49,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,285.97,1.57,N
134,47.86172,35.14606,305.42,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,285.3,1.24,N
135,47.86542,35.14783,306.09,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,285.54,1.24,N
136,47.87497,35.16004,310.01,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,282.64,1.14,N
137,47.88002,35.19273,295.14,0.53,0.42,2022-04-27,9,1,VIIRS,n,2.0NRT,282.66,0.71,N
138,47.77645,36.41289,306.41,0.4,0.44,2022-04-27,9,1,VIIRS,n,2.0NRT,278.97,1.02,N
140,48.47123,34.63315,299.58,0.5,0.41,2022-04-27,9,1,VIIRS,n,2.0NRT,282.86,1.57,N
141,48.47259,34.62674,296.82,0.5,0.41,2022-04-27,9,1,VIIRS,n,2.0NRT,281.05,0.68,N
