,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
2,46.47898,31.85077,300.33,0.78,0.78,2022-08-24,117,1,nominal,2.0NRT,287.14,1.36,N
108,51.56787,30.77515,330.15,0.46,0.64,2022-08-24,115,1,nominal,2.0NRT,285.75,1.94,N
109,49.95333,34.40553,303.15,0.72,0.76,2022-08-24,115,1,nominal,2.0NRT,286.65,1.12,N
110,51.42154,30.13262,299.99,0.44,0.62,2022-08-24,115,1,nominal,2.0NRT,285.14,0.73,N
111,51.41967,30.13828,303.45,0.44,0.62,2022-08-24,115,1,nominal,2.0NRT,285.68,0.99,N
112,51.41455,30.13396,299.2,0.44,0.62,2022-08-24,115,1,nominal,2.0NRT,286.25,0.96,N
113,50.23253,33.34383,302.54,0.64,0.72,2022-08-24,115,1,nominal,2.0NRT,286.77,1.23,N
114,50.22953,33.35176,304.09,0.65,0.73,2022-08-24,115,1,nominal,2.0NRT,285.78,1.23,N
115,50.23082,33.35308,307,0.65,0.73,2022-08-24,115,1,nominal,2.0NRT,285.17,1.28,N
116,51.46484,29.59487,312.01,0.42,0.61,2022-08-24,115,1,nominal,2.0NRT,289.24,1.39,N
117,48.28301,33.61991,298.12,0.78,0.78,2022-08-24,117,1,nominal,2.0NRT,286.35,1.09,N
1168,47.22478,37.74488,330.55,0.35,0.56,2022-08-24,924,1,nominal,2.0NRT,303.09,3.08,D
1558,47.1592,37.86076,345.2,0.34,0.56,2022-08-24,924,1,nominal,2.0NRT,302.86,4.85,D
1559,47.158,37.85651,339.77,0.34,0.56,2022-08-24,924,1,nominal,2.0NRT,307.69,4.85,D
1560,47.1568,37.85217,349.07,0.34,0.56,2022-08-24,924,1,nominal,2.0NRT,307.41,7.25,D
1561,47.16056,37.82536,367,0.34,0.56,2022-08-24,924,1,high,2.0NRT,308.35,10.63,D
1562,47.16401,37.83772,348.33,0.34,0.56,2022-08-24,924,1,nominal,2.0NRT,305.86,4,D
