,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
2025,50.63998,30.88399,301.97,0.76,0.77,2022-03-16,134,1,VIIRS,n,2.0NRT,267.27,1.42,N
2031,50.5937,30.16266,300.66,0.72,0.75,2022-03-16,134,1,VIIRS,n,2.0NRT,268.47,1.59,N
2037,50.54623,30.26333,298.77,0.72,0.76,2022-03-16,134,1,VIIRS,n,2.0NRT,268.04,1.37,N
2038,50.59499,30.16211,303.91,0.71,0.75,2022-03-16,134,1,VIIRS,n,2.0NRT,268.43,1.82,N
2044,50.54708,30.26236,296.31,0.72,0.76,2022-03-16,134,1,VIIRS,n,2.0NRT,267.62,1.93,N
2056,51.53254,31.33688,298.81,0.72,0.76,2022-03-16,137,1,VIIRS,n,2.0NRT,264.88,1.36,N
2058,51.47931,31.28242,299.68,0.72,0.76,2022-03-16,137,1,VIIRS,n,2.0NRT,266,1.85,N
15632,47.68363,38.10482,331.35,0.4,0.44,2022-03-16,941,1,VIIRS,n,2.0NRT,273.32,1.39,D
15634,46.78479,33.29041,350.98,0.34,0.56,2022-03-16,941,1,VIIRS,n,2.0NRT,280.13,6.91,D
15635,46.78361,33.28617,351.29,0.34,0.56,2022-03-16,941,1,VIIRS,n,2.0NRT,281.65,6,D
15637,46.16092,32.99868,335.5,0.37,0.58,2022-03-16,941,1,VIIRS,n,2.0NRT,285.73,3.71,D
15638,46.34428,33.52069,353.44,0.34,0.56,2022-03-16,941,1,VIIRS,n,2.0NRT,285.63,4.73,D
15639,46.66734,34.79515,325.61,0.59,0.53,2022-03-16,941,1,VIIRS,n,2.0NRT,287.15,3.65,D
15640,47.11797,37.58651,328.17,0.43,0.46,2022-03-16,941,1,VIIRS,n,2.0NRT,281.58,3.95,D
15641,47.12069,37.57899,339.19,0.44,0.46,2022-03-16,941,1,VIIRS,n,2.0NRT,279.45,9.73,D
15642,47.12201,37.58451,337.59,0.43,0.46,2022-03-16,941,1,VIIRS,n,2.0NRT,279.98,6.77,D
15667,48.93791,33.93403,330.25,0.55,0.51,2022-03-16,943,1,VIIRS,n,2.0NRT,283.65,28.95,D
15668,50.8857,29.50134,329.08,0.37,0.58,2022-03-16,943,1,VIIRS,n,2.0NRT,277.82,3.43,D
15669,48.73579,30.61004,343.43,0.39,0.59,2022-03-16,943,1,VIIRS,n,2.0NRT,285.5,3.49,D
15670,48.17104,30.92159,339.45,0.39,0.6,2022-03-16,943,1,VIIRS,n,2.0NRT,286.82,3.47,D
15671,50.88426,29.49662,336,0.37,0.58,2022-03-16,943,1,VIIRS,n,2.0NRT,281.85,3.43,D
15672,51.525,31.36635,337.61,0.59,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,279.24,9.12,D
15673,51.53154,31.38968,340.92,0.59,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,281.41,8.35,D
15674,50.144,27.14853,333.22,0.48,0.65,2022-03-16,943,1,VIIRS,n,2.0NRT,272.59,10.18,D
15675,51.50947,31.34915,327.73,0.59,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,276.75,4.92,D
15676,51.51833,31.36165,336.46,0.59,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,282.74,20.39,D
15677,50.14201,27.14256,328.3,0.48,0.65,2022-03-16,943,1,VIIRS,n,2.0NRT,269.62,6.44,D
15678,49.68828,32.69661,336.13,0.59,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,273.39,4.27,D
15679,50.66535,29.82561,348.9,0.36,0.57,2022-03-16,943,1,VIIRS,n,2.0NRT,282.41,4.54,D
15680,49.84174,27.81847,328,0.46,0.64,2022-03-16,943,1,VIIRS,n,2.0NRT,278.2,2.42,D
15681,50.91358,29.61307,328.79,0.36,0.57,2022-03-16,943,1,VIIRS,n,2.0NRT,279.37,1.8,D
15682,51.3211,31.31991,328.74,0.6,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,278.43,10.29,D
15683,51.31888,31.31199,338.81,0.6,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,281.68,10.29,D
15684,51.34459,31.27579,326.56,0.6,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,278.71,2.96,D
15685,51.3122,31.28818,338.16,0.6,0.53,2022-03-16,943,1,VIIRS,n,2.0NRT,278.79,4.28,D
