,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
255,50.54602,26.25554,300.73,0.52,0.67,2022-10-10,134,1,nominal,2.0NRT,275.97,1.26,N
1796,45.51073,29.46539,367,0.55,0.68,2022-10-10,941,1,high,2.0NRT,292.37,7.52,D
1797,45.51285,29.47186,328.05,0.55,0.68,2022-10-10,941,1,nominal,2.0NRT,292.38,7.52,D
1798,45.51859,29.46807,341.12,0.55,0.68,2022-10-10,941,1,nominal,2.0NRT,290.38,6.63,D
1799,45.51647,29.46161,349.23,0.55,0.68,2022-10-10,941,1,nominal,2.0NRT,291.12,6.63,D
1800,46.5569,32.31753,328.3,0.38,0.59,2022-10-10,941,1,nominal,2.0NRT,286.46,1.43,D
1801,46.55863,32.31352,333.23,0.38,0.59,2022-10-10,941,1,nominal,2.0NRT,287.94,2.13,D
1852,50.54054,30.66157,353.57,0.34,0.56,2022-10-10,943,1,nominal,2.0NRT,295.87,16.28,D
1854,50.5452,30.6581,341.6,0.34,0.56,2022-10-10,943,1,nominal,2.0NRT,286.21,3.87,D
1855,51.15334,28.77927,335.46,0.38,0.59,2022-10-10,943,1,nominal,2.0NRT,284.73,3.35,D
2066,45.51006,29.46207,332.96,0.43,0.46,2022-10-10,1121,1,nominal,2.0NRT,296.69,4.23,D
2067,45.51516,29.47242,330.05,0.43,0.46,2022-10-10,1121,1,nominal,2.0NRT,294.12,9.46,D
2068,45.51471,29.46689,351.25,0.43,0.46,2022-10-10,1121,1,nominal,2.0NRT,306.74,20.34,D
2069,45.51426,29.46138,346.44,0.43,0.46,2022-10-10,1121,1,nominal,2.0NRT,305.33,20.34,D
2070,45.51892,29.46621,345.84,0.43,0.46,2022-10-10,1121,1,nominal,2.0NRT,293.14,20.34,D
2071,46.55941,32.31068,330.82,0.6,0.53,2022-10-10,1121,1,nominal,2.0NRT,289.41,9.03,D
2072,47.15743,31.26504,333.76,0.54,0.51,2022-10-10,1123,1,nominal,2.0NRT,299.7,31.04,D
2073,50.54463,30.6583,341.79,0.55,0.51,2022-10-10,1123,1,nominal,2.0NRT,289.2,11.16,D
2074,50.97379,29.01479,325.84,0.47,0.48,2022-10-10,1123,1,nominal,2.0NRT,286.61,2.82,D
2075,51.0471,28.55927,327.69,0.45,0.47,2022-10-10,1123,1,nominal,2.0NRT,287.22,2.22,D
2076,51.15197,28.77888,330.23,0.46,0.47,2022-10-10,1123,1,nominal,2.0NRT,287.02,3.27,D
4651,50.23025,33.35087,312.7,0.44,0.38,2022-10-10,2337,1,nominal,2.0NRT,277.41,0.77,N
4652,50.2304,33.35155,315.96,0.44,0.38,2022-10-10,2337,1,nominal,2.0NRT,277.23,1.91,N
4653,50.54698,26.25876,304.35,0.55,0.51,2022-10-10,2337,1,nominal,2.0NRT,276.67,1.4,N
4654,50.5457,26.25916,309.82,0.55,0.51,2022-10-10,2337,1,nominal,2.0NRT,277.56,2.21,N
4656,48.7498,26.6055,296.42,0.51,0.49,2022-10-10,2337,1,nominal,2.0NRT,277.78,0.91,N
4657,47.87663,33.41106,306.25,0.42,0.37,2022-10-10,2337,1,nominal,2.0NRT,281.5,1.27,N
4658,47.87591,33.41659,303.58,0.42,0.37,2022-10-10,2337,1,nominal,2.0NRT,282.15,1.1,N
4659,47.87304,33.43869,297.37,0.42,0.37,2022-10-10,2337,1,nominal,2.0NRT,279.76,0.48,N
4660,48.16746,30.61468,324.86,0.51,0.41,2022-10-10,2337,1,nominal,2.0NRT,276.41,4.17,N
4661,48.16798,30.61527,324.64,0.51,0.41,2022-10-10,2337,1,nominal,2.0NRT,276.73,2.85,N
4675,45.52354,29.4604,331.41,0.53,0.42,2022-10-10,2337,1,nominal,2.0NRT,275.18,2.84,N
4676,45.52285,29.46717,300.83,0.53,0.42,2022-10-10,2337,1,nominal,2.0NRT,272.39,2.84,N
4677,45.5197,29.45959,322.5,0.53,0.42,2022-10-10,2337,1,nominal,2.0NRT,275.49,2.84,N
4678,44.77192,33.86006,295.32,0.39,0.36,2022-10-10,2337,1,nominal,2.0NRT,279.43,0.44,N
5205,50.54728,26.26024,310.35,0.34,0.56,2022-10-11,117,1,nominal,2.0NRT,278.25,0.92,N
5206,50.54257,26.25696,299.74,0.34,0.56,2022-10-11,117,1,nominal,2.0NRT,275.53,0.92,N
5207,48.74973,26.60357,305.36,0.4,0.6,2022-10-11,117,1,nominal,2.0NRT,278.15,0.99,N
