,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28,51.05114,35.20027,317.46,0.52,0.42,2022-09-07,13,1,nominal,2.0NRT,278.07,2.26,N
29,51.03862,35.20148,295.98,0.52,0.42,2022-09-07,13,1,nominal,2.0NRT,275.5,0.7,N
30,51.03704,35.20855,298,0.52,0.42,2022-09-07,13,1,nominal,2.0NRT,276.32,0.7,N
43,51.42031,30.18305,336.65,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,274.38,3.62,N
45,51.4671,29.90917,302.05,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.91,1.13,N
46,51.41706,30.18162,327.83,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,275.58,3.62,N
47,51.46478,29.9023,310.18,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,285.39,1.52,N
48,51.46385,29.90776,303.55,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.19,1.13,N
49,51.46292,29.91322,311.02,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.44,1.13,N
50,51.45969,29.91181,302.44,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.46,0.95,N
51,51.45876,29.91727,305.73,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.52,0.84,N
52,51.40866,30.18973,331.6,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,280.34,5.53,N
53,51.45551,29.91586,298.05,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.11,0.84,N
54,51.4532,29.90899,295.23,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.7,0.64,N
55,51.45134,29.91991,295.71,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,277.42,1.22,N
56,51.45042,29.88433,296.46,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.74,1.38,N
57,51.44485,29.9171,298.79,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.03,1.08,N
58,51.44393,29.92256,303.21,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,277.52,1.38,N
59,51.4481,29.87746,307.29,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.23,1.38,N
60,51.44717,29.88292,317.49,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,286.91,1.38,N
61,51.44161,29.91569,305.3,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,277.65,1.08,N
62,51.44393,29.88151,302.68,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.61,1.35,N
63,51.44862,29.58545,295.19,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,275.05,0.4,N
64,51.44538,29.58407,338.43,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,288.43,1.99,N
65,51.44448,29.58951,298.26,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,280.14,1.99,N
66,51.44851,29.54463,326.53,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,284.07,1.58,N
67,51.44033,29.59356,329.47,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,281.52,3.52,N
68,51.44942,29.53919,297.68,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,280.04,1.58,N
69,51.44215,29.58269,308.96,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,282.32,1.99,N
70,51.44124,29.58813,308.62,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,283.56,1.99,N
71,51.44951,29.52052,313.77,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,281.1,6.71,N
72,51.4459,29.54227,315.46,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,282.65,1.46,N
73,51.445,29.54772,307.19,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.1,1.46,N
74,51.43957,29.58035,299.45,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,280.12,1.68,N
75,51.43866,29.58578,297.44,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.85,1.25,N
76,51.43776,29.59122,312.39,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.54,1.25,N
77,51.44628,29.51915,343.83,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,292.33,6.71,N
78,51.44357,29.53546,301.78,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,279.72,1.89,N
79,51.44266,29.5409,312.18,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,281.79,1.46,N
80,51.40433,29.54202,303.7,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,277.9,4.3,N
81,51.402,29.53521,332.25,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,283.19,4.3,N
82,51.40109,29.54064,354.8,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,296.62,4.3,N
83,51.40019,29.54607,344.55,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,291.15,3.29,N
84,51.39928,29.55151,296.06,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,280.17,3.29,N
85,51.39695,29.54469,321.12,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,286.37,2.24,N
86,51.39604,29.55012,322.26,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,286.49,2.24,N
87,51.39876,29.53383,305.01,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,278.32,1.31,N
88,51.39786,29.53926,297.49,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,281.08,1.31,N
89,51.39281,29.54875,313.26,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,284.1,2.24,N
90,51.38957,29.54737,299.44,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,281.79,1.01,N
91,51.38866,29.5528,307.79,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,282.76,1.72,N
92,51.38542,29.55142,322.05,0.39,0.36,2022-09-07,13,1,nominal,2.0NRT,284.92,1.72,N
