,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
19520,47.40651,37.80653,336.98,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,310.37,7.65,D
19521,46.65733,33.11315,341.95,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.54,3.07,D
19522,46.07815,30.47375,339.59,0.42,0.46,2022-04-26,1013,1,VIIRS,n,2.0NRT,294.75,3.04,D
19523,46.66344,33.12395,344.95,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,306.73,66.28,D
19524,46.66092,33.11162,336.16,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,307.25,3.99,D
19525,46.66576,33.11625,332.46,0.49,0.4,2022-04-26,1013,1,VIIRS,l,2.0NRT,304.4,3.99,D
19526,46.6645,33.11008,341.63,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,305.26,3.99,D
19527,46.68027,33.13014,342.02,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,300.15,26.18,D
19528,46.68385,33.1286,346.54,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,304.46,26.18,D
19529,46.68259,33.12244,349.34,0.49,0.4,2022-04-26,1013,1,VIIRS,n,2.0NRT,310.09,54.69,D
19534,47.69492,38.25389,334.86,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,303.33,3.75,D
19535,47.69416,38.24884,346.88,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,305.7,5.64,D
19536,47.9026,38.4272,330.02,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,297.96,3.32,D
19538,47.63263,36.30998,334.58,0.39,0.37,2022-04-26,1013,1,VIIRS,l,2.0NRT,304.69,3,D
19539,47.63919,36.30752,340.14,0.39,0.37,2022-04-26,1013,1,VIIRS,n,2.0NRT,308.36,7.6,D
19540,47.87851,37.55879,347.69,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,312.3,5.77,D
19541,47.90542,37.66457,331.57,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,304.72,1.6,D
19542,47.69117,36.23117,331.55,0.4,0.37,2022-04-26,1013,1,VIIRS,l,2.0NRT,303,3.99,D
19549,47.43511,33.89795,335.18,0.45,0.39,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.09,3.18,D
19550,47.43967,33.90224,338.02,0.45,0.39,2022-04-26,1013,1,VIIRS,n,2.0NRT,301.72,6.14,D
19551,47.43856,33.89649,336.47,0.45,0.39,2022-04-26,1013,1,VIIRS,n,2.0NRT,303.96,3.18,D
19552,48.08792,37.56003,341.83,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,310.16,11.92,D
19553,47.46214,33.84779,345.6,0.45,0.39,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.86,7.48,D
19554,48.45922,38.77361,340.75,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,299.63,3.95,D
19555,47.8793,35.19177,332.29,0.41,0.37,2022-04-26,1013,1,VIIRS,n,2.0NRT,301.62,2.26,D
19557,47.8891,34.89087,333.15,0.42,0.37,2022-04-26,1013,1,VIIRS,n,2.0NRT,300.48,3.31,D
19558,47.96943,34.95756,332.4,0.41,0.37,2022-04-26,1013,1,VIIRS,n,2.0NRT,299.01,2.55,D
19559,48.62021,38.37943,353.64,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,304.68,5.02,D
19560,48.61945,38.37426,339.07,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.84,5.02,D
19561,48.62348,38.37833,332.12,0.39,0.36,2022-04-26,1013,1,VIIRS,l,2.0NRT,302.43,4.31,D
19562,48.62849,38.36581,345.44,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.47,4.96,D
19563,48.63906,38.36769,330.61,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,302.57,1.18,D
19564,47.29291,31.01861,334.81,0.57,0.43,2022-04-26,1013,1,VIIRS,n,2.0NRT,304.53,8.38,D
19565,48.6553,38.4545,335.22,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,300.04,2.92,D
19566,48.67797,38.47114,352.07,0.39,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,310.92,26.72,D
19568,49.05175,37.83266,332.93,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,300.87,4.1,D
19570,49.13122,37.56725,331.19,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,298.38,3.09,D
19571,49.13606,37.57646,343.8,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,298.38,10.65,D
19572,49.13448,37.56609,334.73,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,299.06,3.09,D
19573,49.14019,37.55859,348.29,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,301.17,8.18,D
19574,49.14265,37.55225,337.48,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,303.59,5.76,D
19575,49.13788,37.52114,338.27,0.38,0.36,2022-04-26,1013,1,VIIRS,n,2.0NRT,299.58,4.85,D
19576,48.17433,31.6865,336.64,0.51,0.41,2022-04-26,1013,1,VIIRS,n,2.0NRT,304.17,5.16,D
19578,48.43675,31.58221,335.24,0.51,0.41,2022-04-26,1015,1,VIIRS,n,2.0NRT,302.95,3.4,D
19579,48.43641,31.58033,333.08,0.51,0.41,2022-04-26,1015,1,VIIRS,n,2.0NRT,302.71,3.4,D
19580,48.6585,32.38021,345.58,0.48,0.4,2022-04-26,1015,1,VIIRS,n,2.0NRT,300.42,4.76,D
19583,49.76107,36.69723,340.01,0.38,0.36,2022-04-26,1015,1,VIIRS,n,2.0NRT,298.98,2.49,D
19585,49.7684,36.70002,330.73,0.38,0.36,2022-04-26,1015,1,VIIRS,n,2.0NRT,299.52,3.68,D
19586,48.81301,31.42712,338.36,0.51,0.41,2022-04-26,1015,1,VIIRS,n,2.0NRT,297.05,7.63,D
19587,48.81665,31.42539,338.15,0.51,0.41,2022-04-26,1015,1,VIIRS,n,2.0NRT,293.95,7.63,D
19590,49.54684,34.2079,335.27,0.41,0.37,2022-04-26,1015,1,VIIRS,n,2.0NRT,299.26,4.13,D
19591,49.95789,36.42172,345.69,0.39,0.36,2022-04-26,1015,1,VIIRS,n,2.0NRT,300.21,8.11,D
20998,50.11491,32.59978,328.12,0.75,0.77,2022-04-26,1155,1,VIIRS,n,2.0NRT,286.43,2.46,D
21003,46.68484,33.13227,339.71,0.78,0.78,2022-04-26,1155,1,VIIRS,n,2.0NRT,295.96,18.26,D
21004,46.68462,33.14275,367,0.78,0.78,2022-04-26,1155,1,VIIRS,h,2.0NRT,297.63,18.26,D
21005,46.68361,33.13782,356.33,0.78,0.78,2022-04-26,1155,1,VIIRS,n,2.0NRT,299.83,19.4,D
21006,46.68343,33.14836,341.6,0.78,0.78,2022-04-26,1155,1,VIIRS,n,2.0NRT,293.31,19.4,D
21018,45.45561,28.28805,331.3,0.45,0.63,2022-04-26,1155,1,VIIRS,n,2.0NRT,298.73,3.31,D
35414,48.47583,34.62516,305.31,0.69,0.75,2022-04-26,2227,1,VIIRS,n,2.0NRT,280.76,1.54,N
35441,49.1143,36.99251,296.65,0.54,0.68,2022-04-26,2227,1,VIIRS,n,2.0NRT,279.72,0.58,N
35448,50.14193,36.08701,298.91,0.6,0.71,2022-04-26,2227,1,VIIRS,n,2.0NRT,279.32,1.02,N
35617,48.06814,38.73161,301.88,0.45,0.63,2022-04-26,2227,1,VIIRS,n,2.0NRT,281.06,0.55,N
35618,48.2153,38.24534,295.68,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,281.85,1.35,N
35619,48.22742,38.23366,307.16,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,281.82,0.85,N
35623,48.28975,38.08796,299.86,0.48,0.65,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.82,0.64,N
35627,48.46723,38.75889,302.56,0.45,0.63,2022-04-26,2227,1,VIIRS,n,2.0NRT,286.19,1.07,N
35628,48.53166,34.64958,305.35,0.69,0.74,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.16,2.13,N
35629,48.5307,34.64803,305.4,0.69,0.74,2022-04-26,2227,1,VIIRS,n,2.0NRT,281.57,2.39,N
35630,48.62094,38.36944,308.85,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.82,1.52,N
35631,48.62688,38.36965,305.79,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.52,1.52,N
35632,48.62701,38.36302,295.45,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.08,1.86,N
35633,48.62391,38.36841,311.34,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,283.33,1.95,N
35634,48.62986,38.36855,305.56,0.47,0.64,2022-04-26,2227,1,VIIRS,n,2.0NRT,282.6,1.77,N
35638,48.93561,37.93502,303.53,0.49,0.65,2022-04-26,2227,1,VIIRS,n,2.0NRT,281.63,1.15,N
