,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
131,50.11992,36.52912,300.89,0.48,0.4,2022-05-08,1,1,nominal,2.0NRT,272.3,0.9,N
132,50.13812,36.29317,308.72,0.47,0.4,2022-05-08,1,1,nominal,2.0NRT,274.21,1.49,N
133,50.14096,36.29438,312.23,0.47,0.4,2022-05-08,1,1,nominal,2.0NRT,275.43,1.13,N
134,51.1625,29.37052,296.16,0.4,0.37,2022-05-08,1,1,nominal,2.0NRT,279.18,1.18,N
135,51.15841,29.37499,305.79,0.4,0.37,2022-05-08,1,1,nominal,2.0NRT,281.91,1.3,N
136,51.15763,29.38062,296.08,0.4,0.37,2022-05-08,1,1,nominal,2.0NRT,282.66,1.3,N
137,49.03334,38.47955,302.29,0.39,0.44,2022-05-08,1,1,nominal,2.0NRT,280.76,1.05,N
138,49.03215,38.48469,302.37,0.39,0.44,2022-05-08,1,1,nominal,2.0NRT,282.64,1.05,N
139,49.02948,38.47762,298.42,0.39,0.44,2022-05-08,1,1,nominal,2.0NRT,279.55,1.05,N
140,48.99139,38.56708,303.37,0.4,0.44,2022-05-08,1,1,nominal,2.0NRT,278.73,1.18,N
141,48.9902,38.5722,295.97,0.4,0.44,2022-05-08,1,1,nominal,2.0NRT,278.4,1.11,N
142,49.26502,37.0683,295.52,0.52,0.41,2022-05-08,1,1,nominal,2.0NRT,273.9,1.23,N
143,48.9513,38.47518,298.72,0.39,0.44,2022-05-08,1,1,nominal,2.0NRT,275.27,0.93,N
144,49.14915,37.52424,297.84,0.54,0.42,2022-05-08,1,1,nominal,2.0NRT,276.74,1.87,N
145,48.94447,38.29978,307.47,0.39,0.44,2022-05-08,1,1,nominal,2.0NRT,272.69,1.76,N
146,48.98372,38.01814,295.52,0.57,0.43,2022-05-08,1,1,nominal,2.0NRT,278.55,2.36,N
147,48.97561,38.03911,295.73,0.57,0.43,2022-05-08,1,1,nominal,2.0NRT,277.89,1.11,N
148,48.99908,37.76544,297.79,0.55,0.43,2022-05-08,1,1,nominal,2.0NRT,272.81,0.64,N
149,48.92537,37.83246,297.05,0.56,0.43,2022-05-08,1,1,nominal,2.0NRT,278.58,2.25,N
150,48.86649,38.09031,298.03,0.57,0.43,2022-05-08,1,1,nominal,2.0NRT,272.53,1.96,N
151,48.72673,38.56038,310.25,0.4,0.44,2022-05-08,1,1,nominal,2.0NRT,274.22,1.47,N
152,48.63018,38.35605,307.49,0.4,0.44,2022-05-08,1,1,nominal,2.0NRT,274.11,1.3,N
153,48.46881,38.76357,302.65,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,278.71,1.19,N
154,48.46234,38.77212,331.44,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,275.45,1.78,N
155,48.46489,38.76145,297.13,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,278.08,1.19,N
156,48.46663,38.7612,306.33,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,280.87,2.01,N
157,48.46397,38.75369,296.12,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,278.51,0.75,N
158,48.46021,38.76978,320,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,274.68,2.12,N
159,48.45893,38.77524,307.13,0.42,0.45,2022-05-08,3,1,nominal,2.0NRT,275.36,2.12,N
160,50.54542,26.2623,311.72,0.46,0.39,2022-05-08,3,1,nominal,2.0NRT,283.55,1.89,N
