,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
14473,46.95182,32.75358,347.94,0.36,0.57,2022-02-28,941,1,VIIRS,n,2.0NRT,277.94,3.69,D
14474,46.95232,32.75638,346.55,0.36,0.57,2022-02-28,941,1,VIIRS,n,2.0NRT,278.16,3.46,D
14475,46.22046,33.07948,356.32,0.37,0.58,2022-02-28,941,1,VIIRS,l,2.0NRT,282.44,31.33,D
14476,46.2192,33.07507,344.78,0.37,0.58,2022-02-28,941,1,VIIRS,n,2.0NRT,284.49,28.64,D
14478,46.1071,33.43144,330.04,0.36,0.57,2022-02-28,941,1,VIIRS,n,2.0NRT,274.35,1.7,D
14532,49.28888,29.22828,346.22,0.43,0.62,2022-02-28,943,1,VIIRS,n,2.0NRT,277.15,5.04,D
14533,49.97602,30.36398,327.42,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,275.97,2.85,D
14534,51.02045,33.939,325.44,0.48,0.48,2022-02-28,943,1,VIIRS,n,2.0NRT,276.81,2.94,D
14535,50.58876,31.6437,325.63,0.62,0.54,2022-02-28,943,1,VIIRS,n,2.0NRT,274.74,4.95,D
14536,50.42168,29.96936,348.01,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,278.27,4.81,D
14537,50.42648,29.96566,343.4,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,278.85,4.1,D
14538,50.60527,30.30813,342,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,277.2,3.48,D
14539,50.63762,30.20214,332.78,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,274.04,4.53,D
14540,50.63876,30.20133,341.18,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,275.33,4.31,D
14541,50.42309,29.97406,336.09,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,277.77,3.76,D
14542,49.29052,29.23346,340.02,0.43,0.62,2022-02-28,943,1,VIIRS,n,2.0NRT,275.8,5.04,D
14545,48.65868,31.07123,355.21,0.37,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,280.74,6.67,D
14546,49.28634,29.23386,356.41,0.43,0.62,2022-02-28,943,1,VIIRS,n,2.0NRT,276.23,8.87,D
14547,48.28496,29.80045,327.74,0.44,0.62,2022-02-28,943,1,VIIRS,n,2.0NRT,276.8,2.38,D
14548,48.45592,33.80747,342.69,0.58,0.52,2022-02-28,943,1,VIIRS,n,2.0NRT,279.93,8.58,D
14549,48.06343,31.57602,355.64,0.37,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,286.91,16.75,D
14550,48.65474,31.07263,342.19,0.38,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,280.15,2.16,D
14551,47.62827,29.95774,355.24,0.45,0.63,2022-02-28,943,1,VIIRS,n,2.0NRT,276.14,10.28,D
14552,47.62665,29.95255,354.82,0.45,0.63,2022-02-28,943,1,VIIRS,n,2.0NRT,282.28,10.28,D
14553,47.62944,29.95664,349.7,0.45,0.63,2022-02-28,943,1,VIIRS,n,2.0NRT,277.75,11.84,D
14554,47.62779,29.95147,354.64,0.45,0.63,2022-02-28,943,1,VIIRS,n,2.0NRT,282.8,17.5,D
14555,50.59478,29.87975,329.46,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,275.23,2.68,D
14556,50.5982,29.87152,339.52,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,279.47,4.7,D
14557,50.82154,29.65399,327.01,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,278.97,6.38,D
14558,50.81871,29.64455,341.26,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,280.13,8.16,D
14580,50.8211,29.65297,326.34,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,278.9,6.84,D
14581,50.82013,29.64927,356.49,0.36,0.58,2022-02-28,943,1,VIIRS,l,2.0NRT,282.03,8.16,D
14582,50.81823,29.64357,331.69,0.36,0.58,2022-02-28,943,1,VIIRS,n,2.0NRT,279.06,6.56,D
14583,50.99178,29.76828,326.58,0.36,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,278.25,2,D
14584,51.60925,31.23657,328.32,0.59,0.53,2022-02-28,943,1,VIIRS,n,2.0NRT,275.75,3.46,D
14588,50.95521,29.92192,326.27,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,275.84,3.79,D
14589,50.95383,29.91732,341.23,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,278.89,4.31,D
14590,50.81966,29.64827,355.94,0.36,0.58,2022-02-28,943,1,VIIRS,l,2.0NRT,282.7,6.84,D
14591,50.59961,29.8762,356.46,0.36,0.58,2022-02-28,943,1,VIIRS,l,2.0NRT,279.6,4.7,D
14592,50.66133,30.06271,342.94,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,278.24,3.68,D
14593,50.82936,30.07556,328.97,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,279.86,2.66,D
14594,50.19337,28.50212,328.54,0.42,0.61,2022-02-28,943,1,VIIRS,n,2.0NRT,278.39,4.1,D
14595,50.19166,28.49672,351.52,0.43,0.62,2022-02-28,943,1,VIIRS,n,2.0NRT,279.49,4.1,D
14596,50.83939,30.06517,329.84,0.35,0.57,2022-02-28,943,1,VIIRS,n,2.0NRT,277.72,2.63,D
26744,46.94954,32.75212,338.44,0.63,0.54,2022-02-28,1121,1,VIIRS,n,2.0NRT,278.7,5.1,D
26745,47.02628,32.68705,329.63,0.62,0.54,2022-02-28,1121,1,VIIRS,n,2.0NRT,282.94,5.14,D
26746,46.21996,33.097,331.13,0.32,0.55,2022-02-28,1121,1,VIIRS,n,2.0NRT,275.94,1.4,D
26747,46.21844,33.09739,327.21,0.32,0.55,2022-02-28,1121,1,VIIRS,n,2.0NRT,276.17,1.99,D
26748,46.41341,33.15482,337.96,0.32,0.55,2022-02-28,1121,1,VIIRS,n,2.0NRT,280.63,2.08,D
