,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
59,46.75945,33.35003,297.94,0.56,0.69,2022-11-13,58,1,nominal,2.0NRT,277.48,1.15,N
2660,49.26498,36.87527,330.36,0.51,0.66,2022-11-13,906,1,nominal,2.0NRT,284.6,2.81,D
5115,45.69085,34.61406,350.23,0.44,0.38,2022-11-13,1045,1,nominal,2.0NRT,290.99,7.39,D
5116,45.46586,28.24542,336.31,0.41,0.37,2022-11-13,1045,1,nominal,2.0NRT,287.47,7.35,D
5117,45.7498,28.6013,326.15,0.4,0.37,2022-11-13,1047,1,nominal,2.0NRT,285.3,3.16,D
5118,47.92633,39.17026,328.47,0.46,0.47,2022-11-13,1047,1,nominal,2.0NRT,285.2,4.01,D
5119,48.86538,37.97971,335.74,0.42,0.45,2022-11-13,1047,1,nominal,2.0NRT,285.84,2.09,D
5120,49.16841,37.97768,326.14,0.42,0.45,2022-11-13,1047,1,nominal,2.0NRT,285.09,3.53,D
5121,49.53321,37.23663,348.12,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,287.64,3.91,D
5122,49.53273,37.23115,326.83,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,286.06,3.91,D
5123,49.5368,37.23039,340.87,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,290.45,14.14,D
5124,49.55798,37.14561,351.23,0.39,0.44,2022-11-13,1047,1,nominal,2.0NRT,297.93,30.2,D
5125,49.55753,37.14016,337.87,0.39,0.44,2022-11-13,1047,1,nominal,2.0NRT,289.58,30.2,D
5126,49.86259,37.24396,338.33,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,285.54,10.63,D
5127,49.86211,37.23838,337.72,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,299.28,27.53,D
5128,49.86163,37.23279,354.74,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,291.58,27.53,D
5129,49.86667,37.2432,342.22,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,288.12,12.36,D
5130,49.86619,37.23762,347.72,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,290.41,11.7,D
5131,49.85488,36.9134,354.22,0.39,0.44,2022-11-13,1047,1,nominal,2.0NRT,286.74,6.7,D
5132,49.88372,37.20987,336.57,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,288.2,9.2,D
5133,49.88826,37.21465,332.19,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,285.73,5.62,D
5134,49.88779,37.20905,355.51,0.4,0.44,2022-11-13,1047,1,nominal,2.0NRT,288.84,5.62,D
5138,50.45022,35.56104,338.6,0.53,0.42,2022-11-13,1047,1,nominal,2.0NRT,286.48,9.82,D
5139,50.45301,34.1196,327.82,0.47,0.4,2022-11-13,1047,1,nominal,2.0NRT,285.22,3.87,D
5144,51.27955,30.9031,325.11,0.4,0.37,2022-11-13,1047,1,nominal,2.0NRT,284.63,2.11,D
5148,51.8014,32.5876,332.6,0.44,0.38,2022-11-13,1047,1,nominal,2.0NRT,285.36,2.82,D
5149,51.80489,32.58654,327.32,0.44,0.38,2022-11-13,1047,1,nominal,2.0NRT,283.7,2.82,D
7132,50.01484,34.07083,303.75,0.32,0.55,2022-11-13,2258,1,nominal,2.0NRT,274.96,0.41,N
7134,48.48158,38.77512,308.74,0.39,0.44,2022-11-13,2301,1,nominal,2.0NRT,276.92,1.44,N
7135,48.46689,38.75609,323.73,0.39,0.44,2022-11-13,2301,1,nominal,2.0NRT,279.54,2.65,N
7136,48.46147,38.7711,295.06,0.39,0.44,2022-11-13,2301,1,nominal,2.0NRT,274.9,0.42,N
7137,48.53516,34.64363,298.58,0.59,0.53,2022-11-13,2301,1,nominal,2.0NRT,271.19,1.13,N
7138,48.2243,38.24128,302.56,0.41,0.45,2022-11-13,2301,1,nominal,2.0NRT,275.39,1.21,N
7139,48.09831,37.92199,308.42,0.42,0.45,2022-11-13,2301,1,nominal,2.0NRT,277.12,1.19,N
7140,47.86796,33.42775,356.38,0.33,0.56,2022-11-13,2301,1,nominal,2.0NRT,277.81,4.62,N
7141,47.86776,33.43232,327.59,0.33,0.56,2022-11-13,2301,1,nominal,2.0NRT,278.84,4.62,N
7142,47.8662,33.43077,367,0.33,0.56,2022-11-13,2301,1,high,2.0NRT,283.08,7.95,N
8078,50.22996,33.34547,315.4,0.54,0.51,2022-11-14,41,1,nominal,2.0NRT,274.83,1.52,N
8079,50.0139,34.07161,301.55,0.59,0.53,2022-11-14,41,1,nominal,2.0NRT,273.52,0.99,N
8080,50.01436,34.0735,295.91,0.59,0.53,2022-11-14,41,1,nominal,2.0NRT,272.91,1.09,N
8081,48.22288,38.24553,299.47,0.5,0.66,2022-11-14,41,1,nominal,2.0NRT,274.86,1.69,N
8082,48.47277,34.96625,298.82,0.36,0.57,2022-11-14,41,1,nominal,2.0NRT,278.03,0.66,N
8083,48.53242,34.64241,331.44,0.35,0.56,2022-11-14,41,1,nominal,2.0NRT,279.53,1.28,N
8084,48.52765,34.63919,298.21,0.35,0.56,2022-11-14,41,1,nominal,2.0NRT,276.46,1.28,N
8085,48.52638,34.64356,300.14,0.35,0.57,2022-11-14,41,1,nominal,2.0NRT,277,1.28,N
8086,48.52385,34.65229,298.52,0.35,0.57,2022-11-14,41,1,nominal,2.0NRT,276.48,1.19,N
8087,47.87499,35.15391,308.7,0.38,0.59,2022-11-14,41,1,nominal,2.0NRT,277.31,0.87,N
