,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
270,51.38956,29.41421,296.9,0.4,0.37,2022-07-26,20,1,nominal,2.0NRT,285.92,0.65,N
271,51.38729,29.40711,297.86,0.4,0.37,2022-07-26,20,1,nominal,2.0NRT,284.18,0.8,N
272,51.38628,29.41271,301.23,0.4,0.37,2022-07-26,20,1,nominal,2.0NRT,286.42,0.65,N
273,51.3681,29.43474,305.31,0.4,0.37,2022-07-26,20,1,nominal,2.0NRT,286.4,1.78,N
274,51.7126,26.35431,305.59,0.39,0.36,2022-07-26,20,1,nominal,2.0NRT,282.14,0.69,N
275,49.2077,37.32043,308.06,0.54,0.51,2022-07-26,22,1,nominal,2.0NRT,284.4,1.57,N
276,49.2059,37.32722,317.51,0.54,0.51,2022-07-26,22,1,nominal,2.0NRT,285.39,3.39,N
277,48.28648,38.0895,313.24,0.62,0.54,2022-07-26,22,1,nominal,2.0NRT,286.06,2.46,N
278,48.10129,37.92462,298.52,0.62,0.54,2022-07-26,22,1,nominal,2.0NRT,286.06,0.73,N
279,48.0606,37.95458,297.91,0.62,0.54,2022-07-26,22,1,nominal,2.0NRT,286.81,0.89,N
280,50.54528,26.26308,317.29,0.38,0.36,2022-07-26,22,1,nominal,2.0NRT,288.89,1.32,N
281,47.9544,37.88304,337.4,0.62,0.54,2022-07-26,22,1,nominal,2.0NRT,288.07,5.81,N
282,47.95665,37.87497,310.07,0.62,0.54,2022-07-26,22,1,nominal,2.0NRT,286.23,5.81,N
283,48.47267,34.96734,300.84,0.45,0.47,2022-07-26,22,1,nominal,2.0NRT,288.37,0.69,N
284,48.36909,35.18783,302.08,0.46,0.47,2022-07-26,22,1,nominal,2.0NRT,286.15,0.82,N
285,48.47367,34.62915,304.03,0.44,0.46,2022-07-26,22,1,nominal,2.0NRT,287.84,0.95,N
286,47.87791,35.15851,305.05,0.48,0.48,2022-07-26,22,1,nominal,2.0NRT,287.54,1.01,N
287,47.30623,36.83213,297,0.58,0.52,2022-07-26,22,1,nominal,2.0NRT,286.61,0.64,N
288,47.30577,36.83405,296.77,0.59,0.52,2022-07-26,22,1,nominal,2.0NRT,286.25,0.85,N
289,47.9796,33.5156,304.46,0.41,0.45,2022-07-26,22,1,nominal,2.0NRT,287.3,1.01,N
290,47.87796,33.40915,305.87,0.4,0.44,2022-07-26,22,1,nominal,2.0NRT,288.06,0.99,N
291,47.87677,33.4143,308.55,0.4,0.45,2022-07-26,22,1,nominal,2.0NRT,290.25,1.8,N
292,47.86808,33.43291,302.09,0.4,0.45,2022-07-26,22,1,nominal,2.0NRT,288.72,0.83,N
295,48.29185,30.46721,296.21,0.46,0.39,2022-07-26,22,1,nominal,2.0NRT,284.6,0.26,N
296,48.25178,30.49535,299.71,0.47,0.39,2022-07-26,22,1,nominal,2.0NRT,284.14,0.41,N
300,48.74718,26.60574,303.75,0.39,0.36,2022-07-26,22,1,nominal,2.0NRT,289.33,1.3,N
301,47.51279,32.66883,295.73,0.38,0.44,2022-07-26,22,1,nominal,2.0NRT,285.57,0.23,N
302,47.41352,32.91724,300.99,0.4,0.44,2022-07-26,22,1,nominal,2.0NRT,286.24,0.56,N
303,48.04217,29.22712,295.24,0.43,0.38,2022-07-26,22,1,nominal,2.0NRT,284.77,0.46,N
304,47.23546,32.89758,301.43,0.4,0.44,2022-07-26,22,1,nominal,2.0NRT,286.28,0.82,N
306,47.1568,32.78516,337.85,0.4,0.44,2022-07-26,22,1,nominal,2.0NRT,288.91,5.75,N
310,46.32063,34.29384,310.27,0.48,0.48,2022-07-26,22,1,nominal,2.0NRT,287.83,1.22,N
311,46.31643,34.29167,297.51,0.48,0.48,2022-07-26,22,1,nominal,2.0NRT,287.38,1.22,N
314,44.77423,33.86165,297.91,0.5,0.49,2022-07-26,22,1,nominal,2.0NRT,287.85,0.69,N
315,44.77203,33.86189,299.73,0.5,0.49,2022-07-26,22,1,nominal,2.0NRT,287.83,0.67,N
4825,45.70216,29.21638,339.7,0.59,0.53,2022-07-26,1009,1,low,2.0NRT,310.66,11.32,D
4879,45.42905,33.70467,335.03,0.57,0.43,2022-07-26,1009,1,low,2.0NRT,305.86,6.57,D
4880,45.43287,33.70296,334.37,0.57,0.43,2022-07-26,1009,1,low,2.0NRT,307.52,6.57,D
4883,46.61969,35.40149,338.26,0.47,0.39,2022-07-26,1009,1,low,2.0NRT,308.76,5.08,D
4884,46.54771,34.71699,330.54,0.49,0.4,2022-07-26,1009,1,low,2.0NRT,303.03,7.06,D
4885,46.51132,34.19131,346.35,0.52,0.41,2022-07-26,1009,1,nominal,2.0NRT,299.43,12.04,D
4886,46.60571,34.51255,340.84,0.5,0.41,2022-07-26,1009,1,nominal,2.0NRT,307.8,8.72,D
4889,46.63594,34.42306,336.93,0.5,0.41,2022-07-26,1009,1,nominal,2.0NRT,303.09,4.65,D
4890,46.63957,34.42149,344.02,0.5,0.41,2022-07-26,1009,1,nominal,2.0NRT,304.24,4.65,D
4892,47.21298,36.863,332.99,0.42,0.37,2022-07-26,1009,1,low,2.0NRT,306.62,44.32,D
4893,47.24146,36.92089,336.61,0.42,0.37,2022-07-26,1009,1,nominal,2.0NRT,302.21,3.35,D
4894,45.64395,29.5491,344.97,0.57,0.52,2022-07-26,1009,1,nominal,2.0NRT,309.13,18.31,D
4895,46.71268,34.00865,334.08,0.52,0.41,2022-07-26,1009,1,nominal,2.0NRT,302.95,13.06,D
4896,46.83104,34.42662,337.05,0.5,0.41,2022-07-26,1009,1,nominal,2.0NRT,302.94,4.64,D
4897,46.85509,34.47721,346.35,0.5,0.41,2022-07-26,1009,1,nominal,2.0NRT,303.59,17.19,D
4898,45.70671,29.21395,348.77,0.59,0.53,2022-07-26,1009,1,nominal,2.0NRT,311.19,11.32,D
4899,47.0283,34.77331,333.02,0.48,0.4,2022-07-26,1009,1,low,2.0NRT,304.51,3.62,D
4900,47.02708,34.76719,331.49,0.48,0.4,2022-07-26,1009,1,low,2.0NRT,305.1,3.62,D
4901,47.0275,34.77224,334.6,0.48,0.4,2022-07-26,1009,1,low,2.0NRT,304.64,5.51,D
4903,46.56569,32.15574,336.94,0.41,0.45,2022-07-26,1009,1,nominal,2.0NRT,303.31,3.95,D
4904,47.32743,35.43094,340.54,0.45,0.39,2022-07-26,1009,1,nominal,2.0NRT,301.82,2.53,D
