,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
45,50.20107,32.36139,297.05,0.39,0.59,2022-05-05,58,1,VIIRS,n,2.0NRT,271.9,0.88,N
47,48.22578,38.23908,295.55,0.78,0.78,2022-05-05,58,1,VIIRS,n,2.0NRT,276.18,0.79,N
48,50.61292,31.64939,315.37,0.35,0.57,2022-05-05,58,1,VIIRS,n,2.0NRT,271.56,1.38,N
49,50.61904,31.64834,314.55,0.35,0.57,2022-05-05,58,1,VIIRS,n,2.0NRT,270.45,0.85,N
50,48.65725,38.38344,296.06,0.77,0.77,2022-05-05,58,1,VIIRS,n,2.0NRT,276.96,1.01,N
52,49.53175,37.06851,300.14,0.63,0.72,2022-05-05,58,1,VIIRS,n,2.0NRT,275.28,1.29,N
53,49.53128,37.06784,312.79,0.63,0.72,2022-05-05,58,1,VIIRS,n,2.0NRT,275.84,2.31,N
55,50.07413,36.78598,317.58,0.59,0.7,2022-05-05,58,1,VIIRS,n,2.0NRT,275.87,1.72,N
83,46.41037,32.05192,297.54,0.5,0.66,2022-05-05,100,1,VIIRS,n,2.0NRT,277.25,1.29,N
86,46.41222,32.05354,302.43,0.5,0.66,2022-05-05,100,1,VIIRS,n,2.0NRT,278.14,1.69,N
91,48.97391,24.71079,304.82,0.41,0.45,2022-05-05,100,1,VIIRS,n,2.0NRT,279.75,1.39,N
105,48.77646,26.93837,333.24,0.51,0.5,2022-05-05,100,1,VIIRS,n,2.0NRT,274.41,6.14,N
117,48.9242,29.7896,299.4,0.34,0.56,2022-05-05,100,1,VIIRS,n,2.0NRT,273.19,0.53,N
119,48.68046,32.00209,310.02,0.42,0.61,2022-05-05,100,1,VIIRS,n,2.0NRT,274.28,2.26,N
120,48.68209,31.99688,313.35,0.42,0.61,2022-05-05,100,1,VIIRS,n,2.0NRT,273.35,2.26,N
121,48.75489,31.9846,306.51,0.42,0.61,2022-05-05,100,1,VIIRS,n,2.0NRT,272.88,1.39,N
122,48.75327,31.98473,302.09,0.42,0.61,2022-05-05,100,1,VIIRS,n,2.0NRT,273.13,0.68,N
130,50.54521,26.26014,311.17,0.43,0.46,2022-05-05,100,1,VIIRS,n,2.0NRT,278.85,1.29,N
133,51.40811,25.74187,297.91,0.39,0.44,2022-05-05,100,1,VIIRS,n,2.0NRT,272.69,0.52,N
135,47.93981,37.50813,299.49,0.75,0.77,2022-05-05,100,1,VIIRS,n,2.0NRT,275.42,1.71,N
136,47.93923,37.50663,295.62,0.75,0.77,2022-05-05,100,1,VIIRS,n,2.0NRT,275.56,1.73,N
137,48.03567,37.91491,299.88,0.77,0.78,2022-05-05,100,1,VIIRS,n,2.0NRT,278.66,2.36,N
138,48.03921,37.90563,298.86,0.77,0.78,2022-05-05,100,1,VIIRS,n,2.0NRT,277.66,2.32,N
139,48.03426,37.91199,299.27,0.77,0.78,2022-05-05,100,1,VIIRS,n,2.0NRT,278.5,2.8,N
140,48.15686,37.74326,296.34,0.75,0.77,2022-05-05,100,1,VIIRS,n,2.0NRT,275.44,2.68,N
141,48.1602,37.73452,301.9,0.75,0.77,2022-05-05,100,1,VIIRS,n,2.0NRT,274.71,2.2,N
142,51.78611,26.15085,302.47,0.4,0.44,2022-05-05,100,1,VIIRS,n,2.0NRT,271.44,0.91,N
15012,48.79737,33.80031,331.46,0.7,0.75,2022-05-05,905,1,VIIRS,n,2.0NRT,296.41,5.23,D
15015,48.7989,33.7985,332.49,0.7,0.75,2022-05-05,905,1,VIIRS,n,2.0NRT,294.31,8.82,D
15018,50.05599,36.69357,367,0.48,0.65,2022-05-05,905,1,VIIRS,h,2.0NRT,292.79,8.64,D
15022,50.05997,36.69127,367,0.48,0.65,2022-05-05,905,1,VIIRS,h,2.0NRT,294.47,13.38,D
15023,50.03979,36.57034,333.99,0.49,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,290.37,4.25,D
15024,50.10428,36.70259,367,0.48,0.65,2022-05-05,905,1,VIIRS,h,2.0NRT,293.93,7.15,D
15025,50.10633,36.70877,326.61,0.48,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,292.59,8.41,D
15026,50.10962,36.69837,330.79,0.48,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,294.68,7.15,D
15027,49.8873,36.01742,352.3,0.52,0.67,2022-05-05,905,1,VIIRS,n,2.0NRT,290.86,6.81,D
15028,50.07409,36.44882,335.65,0.49,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,294.91,5.74,D
15029,50.07206,36.44274,333.41,0.49,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,295.18,5.74,D
15032,50.06368,36.44848,330.56,0.49,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,290.14,3.18,D
15033,50.06907,36.4442,327,0.49,0.65,2022-05-05,905,1,VIIRS,n,2.0NRT,295.23,8.26,D
