,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
73,46.47106,30.4175,330.72,0.44,0.46,2022-02-26,34,1,VIIRS,n,2.0NRT,269.95,2.82,N
86,48.16405,30.61632,339.01,0.41,0.45,2022-02-26,34,1,VIIRS,n,2.0NRT,279.13,12.02,N
87,48.74931,26.60369,295.06,0.44,0.38,2022-02-26,34,1,VIIRS,n,2.0NRT,268.21,0.92,N
103,49.39092,28.33513,295.11,0.48,0.4,2022-02-26,34,1,VIIRS,n,2.0NRT,270.2,0.62,N
107,50.1674,25.83597,311.94,0.4,0.37,2022-02-26,34,1,VIIRS,n,2.0NRT,270.17,0.89,N
120,51.21486,29.43049,314.73,0.48,0.4,2022-02-26,34,1,VIIRS,n,2.0NRT,268.78,1.86,N
14247,46.60181,32.75888,348.45,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,289.76,15.48,D
14248,48.47572,25.77572,340.11,0.5,0.49,2022-02-26,1019,1,VIIRS,n,2.0NRT,280.97,5.22,D
14249,48.71341,26.67661,328.19,0.46,0.47,2022-02-26,1019,1,VIIRS,n,2.0NRT,279.99,4.15,D
14250,49.73816,31.21913,334.5,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,281.45,4.96,D
14251,49.73553,31.22191,339.56,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,280.71,9.9,D
14252,49.73895,31.22029,332.88,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,280.66,4.14,D
14253,46.67235,32.6995,335.98,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.27,24.02,D
14255,47.47783,32.30209,326.23,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,284.63,1.38,D
14256,48.32272,28.50623,325.37,0.39,0.44,2022-02-26,1019,1,VIIRS,n,2.0NRT,272.29,1.86,D
14257,46.71719,32.70412,329.06,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,285.96,26.53,D
14258,46.47063,30.41587,329.29,0.54,0.42,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.8,3.47,D
14259,46.72064,32.7027,329.2,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,287.2,3.13,D
14260,46.71954,32.697,329.1,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.38,3.13,D
14262,46.59932,32.7844,327.68,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,285.13,2.58,D
14263,45.45049,29.39294,337.92,0.42,0.45,2022-02-26,1019,1,VIIRS,n,2.0NRT,288.61,5.56,D
14264,46.59711,32.77306,326.71,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,285.43,1.44,D
14265,45.44779,29.09267,344.35,0.43,0.46,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.35,4.13,D
14266,46.58783,32.76083,332.55,0.45,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.29,3.04,D
14267,45.53933,29.45406,338.32,0.42,0.45,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.07,4.27,D
14270,45.44888,29.40508,337.77,0.42,0.45,2022-02-26,1019,1,VIIRS,n,2.0NRT,285.38,4.26,D
14271,45.44769,29.39993,335.55,0.42,0.45,2022-02-26,1019,1,VIIRS,n,2.0NRT,288.7,4.26,D
14272,45.30013,28.77191,343.06,0.45,0.47,2022-02-26,1019,1,VIIRS,n,2.0NRT,282.35,3.99,D
14274,46.14441,33.13347,343.79,0.44,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,287.56,8.24,D
14276,46.14097,33.13483,333.28,0.44,0.39,2022-02-26,1019,1,VIIRS,n,2.0NRT,286.15,2.56,D
14336,50.58534,30.20309,338.45,0.46,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,285.39,4.44,D
14337,50.58407,30.19679,336.37,0.46,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,283.04,7.61,D
14338,51.53255,31.34119,334.85,0.42,0.38,2022-02-26,1021,1,VIIRS,n,2.0NRT,281.44,7.3,D
14339,51.53487,31.31455,328.4,0.42,0.38,2022-02-26,1021,1,VIIRS,n,2.0NRT,280.84,2.04,D
14341,51.58118,31.35445,325.28,0.42,0.38,2022-02-26,1021,1,VIIRS,n,2.0NRT,280.55,3.46,D
14343,50.58754,30.19509,328.52,0.46,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,280.25,3.74,D
14344,50.93391,29.87704,352.36,0.47,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,286.21,8.1,D
14345,51.01135,29.68806,332.28,0.47,0.4,2022-02-26,1021,1,VIIRS,n,2.0NRT,277.9,8.4,D
14346,51.52813,31.33694,340.33,0.42,0.38,2022-02-26,1021,1,VIIRS,n,2.0NRT,282.06,4.22,D
14347,50.61459,30.29169,325.67,0.46,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,281.31,2.1,D
14348,50.93316,29.87902,341,0.47,0.39,2022-02-26,1021,1,VIIRS,n,2.0NRT,282.69,4.3,D
