,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
14,48.22629,38.23173,298.77,0.68,0.74,2022-10-07,52,1,nominal,2.0NRT,277.63,1.02,N
15,48.47421,34.9609,297.04,0.49,0.65,2022-10-07,52,1,nominal,2.0NRT,280.27,0.56,N
16,50.54301,26.26009,296.71,0.57,0.43,2022-10-07,52,1,nominal,2.0NRT,271.21,1.11,N
17,47.87992,35.15713,320.55,0.52,0.67,2022-10-07,52,1,nominal,2.0NRT,280.76,1.62,N
18,47.87442,35.15294,337.03,0.52,0.67,2022-10-07,52,1,nominal,2.0NRT,281.53,2.6,N
19,47.8723,35.15918,309.01,0.52,0.67,2022-10-07,52,1,nominal,2.0NRT,281.95,2.6,N
20,47.8689,35.14874,298.55,0.52,0.67,2022-10-07,52,1,nominal,2.0NRT,283.09,2.6,N
21,47.88218,35.18884,298.83,0.53,0.67,2022-10-07,52,1,nominal,2.0NRT,280.18,0.69,N
22,47.87947,35.15531,367,0.52,0.67,2022-10-07,52,1,high,2.0NRT,282.17,8.66,N
23,47.87189,35.15735,299.57,0.52,0.67,2022-10-07,52,1,nominal,2.0NRT,281.79,5.58,N
24,47.51002,34.61626,317.65,0.51,0.66,2022-10-07,52,1,nominal,2.0NRT,280.52,3.48,N
25,44.7752,33.85823,298.54,0.59,0.7,2022-10-07,54,1,nominal,2.0NRT,279.4,1.17,N
26,44.77295,33.85627,299.72,0.59,0.7,2022-10-07,54,1,nominal,2.0NRT,279.12,1.1,N
1949,45.49519,29.47435,346.77,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,299.15,6.57,D
1950,45.49423,29.4691,336.12,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,298.47,6.57,D
1951,45.49567,29.45736,330.29,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,294.16,2.24,D
1952,45.49471,29.4521,329.57,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,294.74,2.41,D
1953,45.50289,29.47713,338.74,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,302.81,8.21,D
1954,45.49905,29.45612,344,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,292.99,10.28,D
1955,45.50675,29.45889,367,0.42,0.38,2022-10-07,1038,1,high,2.0NRT,343.63,79.55,D
1956,45.50771,29.46415,349.28,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,300.26,42.02,D
1957,45.50579,29.45364,332,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,291.43,79.55,D
1958,45.43309,29.06035,339.13,0.43,0.38,2022-10-07,1038,1,nominal,2.0NRT,300.92,6.19,D
1959,45.513,29.47341,347.3,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,306.18,16.85,D
1960,45.51204,29.46816,345.46,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,319.64,42.02,D
1961,45.51108,29.46291,346.27,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,303.66,42.02,D
1962,45.51012,29.45765,337.06,0.42,0.38,2022-10-07,1038,1,nominal,2.0NRT,291.31,79.55,D
1963,46.29782,34.32951,338.46,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,299.4,3.78,D
1966,46.81905,36.5225,338.18,0.46,0.39,2022-10-07,1038,1,nominal,2.0NRT,299.8,4.92,D
1968,45.97646,29.75236,335.67,0.41,0.37,2022-10-07,1038,1,nominal,2.0NRT,301.48,2.84,D
1971,46.1548,30.30578,336.94,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,296.24,2.89,D
1972,46.15394,30.30072,349.16,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,297.65,5.89,D
1973,46.1581,30.30461,347.38,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,297.16,2.89,D
1974,46.15724,30.29954,356.19,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,296.49,5.89,D
1975,46.16053,30.29837,338.44,0.4,0.37,2022-10-07,1038,1,nominal,2.0NRT,296.18,1.7,D
1980,46.87803,32.76357,327.9,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,293.37,1.89,D
1989,47.1184,33.63464,333.66,0.39,0.37,2022-10-07,1041,1,nominal,2.0NRT,292.65,3.57,D
1990,47.14474,33.58669,348.07,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,293.41,5.52,D
1991,47.14403,33.58155,328.62,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,291.28,2.64,D
1992,47.14876,33.59085,337.63,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,294.42,5.96,D
1994,46.67133,30.06392,328,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,297.44,2.54,D
1999,47.87504,35.15824,336.95,0.43,0.38,2022-10-07,1041,1,nominal,2.0NRT,289.43,5.7,D
2000,48.39534,39.03995,330.34,0.39,0.44,2022-10-07,1041,1,nominal,2.0NRT,293.26,2.74,D
2001,47.66895,30.38795,330.99,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,294.9,2.11,D
2002,48.35118,33.76744,346.33,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,293.64,5,D
2003,47.70726,29.55053,342.87,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,292.61,2.21,D
2004,48.47281,34.63314,338.38,0.42,0.38,2022-10-07,1041,1,nominal,2.0NRT,292.46,4.02,D
2005,48.37217,33.424,331.68,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,290.09,2.22,D
2006,48.3755,33.42299,330.34,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,292.68,2.22,D
2008,48.5399,29.56275,327.2,0.39,0.37,2022-10-07,1041,1,nominal,2.0NRT,294.68,2.4,D
2011,49.94868,35.27237,326.79,0.45,0.39,2022-10-07,1041,1,nominal,2.0NRT,293.68,2.42,D
2012,49.52658,31.39498,334.25,0.38,0.36,2022-10-07,1041,1,nominal,2.0NRT,290.81,2.91,D
2013,48.98751,28.10722,339.71,0.41,0.37,2022-10-07,1041,1,nominal,2.0NRT,288.82,2.5,D
2014,50.09415,35.32759,326.18,0.45,0.39,2022-10-07,1041,1,nominal,2.0NRT,290.54,1.98,D
2015,49.42498,28.49183,353.51,0.4,0.37,2022-10-07,1041,1,nominal,2.0NRT,295.35,18.51,D
2016,50.22959,33.34901,325.21,0.41,0.37,2022-10-07,1041,1,nominal,2.0NRT,290.64,1.41,D
2017,50.45319,34.11663,337.23,0.43,0.38,2022-10-07,1041,1,nominal,2.0NRT,290.75,3.44,D
2019,49.46868,27.29582,326.78,0.43,0.38,2022-10-07,1041,1,nominal,2.0NRT,289.91,2.2,D
2020,50.11229,27.26345,328.24,0.42,0.38,2022-10-07,1041,1,nominal,2.0NRT,289.49,0.91,D
2021,50.65368,29.65127,328.39,0.39,0.36,2022-10-07,1041,1,nominal,2.0NRT,290.35,2.25,D
3620,48.48068,38.77006,312.23,0.45,0.47,2022-10-07,2254,1,nominal,2.0NRT,282.5,1.18,N
3621,48.46436,38.75491,301.93,0.45,0.47,2022-10-07,2254,1,nominal,2.0NRT,284.15,1.76,N
3622,48.5352,34.64656,298.44,0.35,0.57,2022-10-07,2254,1,nominal,2.0NRT,283.51,1.53,N
3623,48.52052,34.62825,302.06,0.35,0.57,2022-10-07,2254,1,nominal,2.0NRT,281,0.55,N
3625,48.47314,34.62548,299.98,0.35,0.57,2022-10-07,2254,1,nominal,2.0NRT,282.2,1.02,N
3627,48.05836,37.95325,295.62,0.49,0.48,2022-10-07,2254,1,nominal,2.0NRT,277.63,0.53,N
3631,47.92645,38.18946,313.94,0.47,0.48,2022-10-07,2254,1,nominal,2.0NRT,262.56,1.41,N
3633,48.163,30.60893,295.78,0.54,0.68,2022-10-07,2254,1,nominal,2.0NRT,281.07,0.97,N
