,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44,51.72112,31.76308,304.8,0.45,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,263.74,0.94,N
45,51.71771,31.76133,307.81,0.45,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,264.47,0.94,N
46,51.71431,31.75956,316.33,0.45,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,264.32,1.45,N
47,51.7109,31.75778,307.43,0.45,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,264.15,1.45,N
48,51.70749,31.756,312.28,0.45,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,266.75,1.4,N
50,51.36189,31.46083,297.6,0.44,0.39,2022-03-20,20,1,VIIRS,n,2.0NRT,267.69,0.89,N
53,51.49525,31.06836,330.09,0.43,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,273.54,7.65,N
54,51.47005,31.25421,296.82,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,267.38,6.21,N
55,51.46887,31.26028,338.07,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,272.31,6.21,N
56,51.47462,31.24986,323.45,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,272.08,5.62,N
57,51.47644,31.29753,325.09,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,268.68,2.15,N
58,51.52932,31.37204,306.21,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,269,1.17,N
59,51.53534,31.34158,326.93,0.44,0.38,2022-03-20,20,1,VIIRS,n,2.0NRT,271.79,6.53,N
114,51.16495,23.99998,340.15,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,267.14,5.52,N
116,50.6351,25.54258,303.08,0.39,0.36,2022-03-20,22,1,VIIRS,n,2.0NRT,263.97,1.01,N
118,49.90802,28.9088,309.2,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,263.83,0.92,N
120,49.8395,28.65403,309.8,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,267.06,0.74,N
131,49.9262,27.43698,327.95,0.39,0.36,2022-03-20,22,1,VIIRS,n,2.0NRT,258.78,2.63,N
148,49.87711,23.22269,296.73,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,262.4,0.27,N
150,49.52601,23.72233,327.76,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,260.19,2.38,N
151,49.54234,23.36806,298.45,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,263.22,0.42,N
153,49.29056,23.99784,300.9,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,263.36,0.73,N
154,49.33471,23.57882,295.86,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,260.62,0.33,N
155,49.22521,24.26332,297.54,0.39,0.36,2022-03-20,22,1,VIIRS,n,2.0NRT,263.37,0.91,N
156,49.14558,24.76474,322.19,0.39,0.36,2022-03-20,22,1,VIIRS,n,2.0NRT,264.56,1.6,N
157,49.15967,24.598,299.42,0.39,0.36,2022-03-20,22,1,VIIRS,n,2.0NRT,266.13,0.83,N
158,49.21695,23.87774,302.07,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,263.08,0.8,N
159,49.21619,23.88317,295.77,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,265,0.8,N
163,49.24554,23.01072,299.05,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,263.14,0.61,N
164,49.11811,23.92878,313.7,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,261.94,0.96,N
165,49.11404,23.9331,298.21,0.4,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,262.43,0.94,N
171,48.50074,22.78189,301.36,0.41,0.37,2022-03-20,22,1,VIIRS,n,2.0NRT,267.16,0.6,N
184,46.5528,32.49156,323.84,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,251.43,2.49,N
185,46.5471,32.51636,327.29,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,259.38,2.33,N
186,46.55006,32.48475,326.98,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,248.34,3.16,N
187,46.54778,32.49465,333.41,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,259.27,6.42,N
188,46.5407,32.46926,325.07,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,255.02,2.31,N
189,46.53522,32.45567,342.88,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,258.1,4.75,N
190,46.53248,32.44888,332.92,0.4,0.44,2022-03-20,22,1,VIIRS,n,2.0NRT,256.33,4.87,N
