,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
126,48.98596,30.11458,340.88,0.62,0.71,2022-04-07,124,1,VIIRS,n,2.0NRT,275.1,5.97,N
129,50.64112,30.02269,313.58,0.54,0.68,2022-04-07,124,1,VIIRS,n,2.0NRT,271.93,1.74,N
130,50.64103,30.02119,314.33,0.54,0.68,2022-04-07,124,1,VIIRS,n,2.0NRT,272.06,1.66,N
138,47.81503,29.97909,298.64,0.68,0.74,2022-04-07,124,1,VIIRS,n,2.0NRT,274.26,2.53,N
157,45.29592,28.74773,301.63,0.74,0.76,2022-04-07,126,1,VIIRS,n,2.0NRT,277.54,1.59,N
21068,45.82916,33.85929,334.22,0.48,0.64,2022-04-07,930,1,VIIRS,n,2.0NRT,299.74,3.55,D
21071,47.15137,38.20729,352.04,0.56,0.51,2022-04-07,930,1,VIIRS,n,2.0NRT,300.49,15.9,D
21076,47.18599,37.8652,341.07,0.58,0.52,2022-04-07,930,1,VIIRS,n,2.0NRT,300.88,4.16,D
21077,47.1905,37.86267,343.08,0.58,0.52,2022-04-07,930,1,VIIRS,n,2.0NRT,303.97,18.26,D
21078,47.19501,37.86013,352.57,0.58,0.52,2022-04-07,930,1,VIIRS,n,2.0NRT,304.84,18.26,D
21079,47.1995,37.85751,353.19,0.58,0.52,2022-04-07,930,1,VIIRS,n,2.0NRT,299.51,16.51,D
21080,47.23642,37.87761,331.32,0.57,0.52,2022-04-07,930,1,VIIRS,n,2.0NRT,297.32,3.14,D
21082,47.21753,37.55449,335.01,0.59,0.53,2022-04-07,930,1,VIIRS,n,2.0NRT,300.83,5.9,D
21085,47.28048,37.45934,333.27,0.6,0.53,2022-04-07,930,1,VIIRS,n,2.0NRT,300.23,7.21,D
21086,47.43472,38.01748,346.66,0.56,0.51,2022-04-07,930,1,VIIRS,n,2.0NRT,302.13,9.15,D
21088,47.84848,39.14614,329.32,0.49,0.48,2022-04-07,930,1,VIIRS,n,2.0NRT,298.29,2.94,D
21089,47.61485,38.22987,339.82,0.54,0.51,2022-04-07,930,1,VIIRS,n,2.0NRT,300.14,5.66,D
21090,48.9151,38.31652,355.37,0.49,0.49,2022-04-07,930,1,VIIRS,n,2.0NRT,296.6,10.42,D
21091,48.91093,38.31911,348.2,0.49,0.49,2022-04-07,930,1,VIIRS,n,2.0NRT,299.17,10.42,D
21092,48.91254,38.32547,334.77,0.49,0.49,2022-04-07,930,1,VIIRS,n,2.0NRT,298.61,6.01,D
21098,49.11116,39.40746,338.91,0.44,0.46,2022-04-07,930,1,VIIRS,n,2.0NRT,294.42,8.39,D
21099,49.11255,39.41325,340.27,0.44,0.46,2022-04-07,930,1,VIIRS,n,2.0NRT,293.77,8.03,D
21100,49.10714,39.40971,350.03,0.44,0.46,2022-04-07,930,1,VIIRS,n,2.0NRT,307.5,20.61,D
21101,49.10852,39.41549,333.29,0.44,0.46,2022-04-07,930,1,VIIRS,n,2.0NRT,294.72,5.69,D
21102,49.10991,39.42129,331.37,0.44,0.46,2022-04-07,930,1,VIIRS,n,2.0NRT,294.96,5.69,D
