,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
18,51.38886,31.18856,299.87,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,264.84,0.76,N
21,51.43162,31.32432,300.43,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,265.03,0.77,N
26,51.32177,31.09491,303.71,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,266.97,0.94,N
28,50.69173,26.53517,303.86,0.42,0.38,2022-03-10,7,1,VIIRS,n,2.0NRT,265.5,1.99,N
29,51.4307,31.32977,311.03,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,265.24,1.42,N
30,51.32086,31.10034,305.67,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,265.85,0.94,N
31,51.41224,31.29771,314.41,0.39,0.36,2022-03-10,7,1,VIIRS,n,2.0NRT,267.11,1.68,N
32,50.05186,36.35895,328.43,0.53,0.42,2022-03-10,7,1,VIIRS,n,2.0NRT,264.42,24.99,N
33,51.72466,25.6986,301.13,0.45,0.39,2022-03-10,7,1,VIIRS,n,2.0NRT,263.7,0.88,N
34,50.29646,34.56325,326.94,0.46,0.39,2022-03-10,7,1,VIIRS,n,2.0NRT,282.98,38.71,N
36,50.29521,34.56944,322.41,0.46,0.39,2022-03-10,7,1,VIIRS,n,2.0NRT,266.2,38.71,N
45,50.57272,26.71573,306.36,0.41,0.37,2022-03-10,7,1,VIIRS,n,2.0NRT,266.47,1.11,N
63,49.53607,23.69947,298.34,0.49,0.4,2022-03-10,9,1,VIIRS,n,2.0NRT,264.05,0.88,N
66,47.8763,33.41379,306.04,0.46,0.39,2022-03-10,9,1,VIIRS,n,2.0NRT,272.86,1.87,N
69,48.1655,30.6191,307.46,0.4,0.37,2022-03-10,9,1,VIIRS,n,2.0NRT,267.95,2.02,N
70,48.15533,23.15679,309.2,0.49,0.41,2022-03-10,9,1,VIIRS,n,2.0NRT,269.44,1.43,N
71,48.15461,23.16346,295.92,0.49,0.41,2022-03-10,9,1,VIIRS,n,2.0NRT,269.6,0.77,N
14949,50.60974,31.15105,328.27,0.48,0.48,2022-03-10,956,1,VIIRS,n,2.0NRT,274.69,3.25,D
14951,51.44258,31.24298,329.22,0.45,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,272.88,2.77,D
14954,51.45065,31.23791,340.94,0.45,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,276.46,14.25,D
14956,51.53168,31.34076,326.03,0.44,0.46,2022-03-10,956,1,VIIRS,n,2.0NRT,272.97,1.81,D
14959,51.38819,31.10042,328.97,0.46,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,275.17,2.51,D
14960,50.62405,30.87114,329.62,0.49,0.49,2022-03-10,956,1,VIIRS,n,2.0NRT,273.57,3.5,D
14961,51.39223,31.09783,331.37,0.46,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,275.26,3.93,D
14962,51.39068,31.09165,325.25,0.46,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,275.8,3.51,D
14963,51.42608,31.3447,334.51,0.45,0.47,2022-03-10,956,1,VIIRS,n,2.0NRT,275.44,3.37,D
14964,50.55472,30.30079,325.84,0.52,0.5,2022-03-10,956,1,VIIRS,n,2.0NRT,274.53,4.45,D
14965,50.58192,30.21165,333.66,0.52,0.5,2022-03-10,956,1,VIIRS,n,2.0NRT,273.27,5.99,D
