,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
39,50.05102,28.04897,335.27,0.35,0.57,2022-04-13,111,1,VIIRS,n,2.0NRT,271.77,1.8,N
40,50.04967,28.05346,302.27,0.35,0.57,2022-04-13,111,1,VIIRS,n,2.0NRT,271.23,1.8,N
41,50.04982,28.0477,324.2,0.35,0.57,2022-04-13,111,1,VIIRS,n,2.0NRT,270.64,2.4,N
42,50.04849,28.05221,316.21,0.35,0.57,2022-04-13,111,1,VIIRS,n,2.0NRT,271.68,2.45,N
43,50.18623,27.21489,313.73,0.32,0.55,2022-04-13,111,1,VIIRS,n,2.0NRT,272.39,1.2,N
44,50.18678,27.21285,302.38,0.32,0.55,2022-04-13,111,1,VIIRS,n,2.0NRT,271.84,0.72,N
45,50.18559,27.21703,304.55,0.32,0.55,2022-04-13,111,1,VIIRS,n,2.0NRT,271.98,0.72,N
69,48.37677,26.31326,303.82,0.34,0.56,2022-04-13,111,1,VIIRS,n,2.0NRT,270.24,1.23,N
70,46.48521,32.0235,307.46,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,272.96,2.04,N
71,46.48235,32.03138,308.54,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,273.46,2.04,N
72,46.47915,32.01891,299.51,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,273.38,0.97,N
73,46.48818,32.02814,305.22,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,272.82,2.85,N
74,46.48534,32.03607,299.33,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,273.53,2.07,N
75,46.48213,32.02352,305.31,0.68,0.74,2022-04-13,111,1,VIIRS,n,2.0NRT,273.25,1.86,N
20789,48.17355,23.58085,331.51,0.42,0.38,2022-04-13,1058,1,VIIRS,n,2.0NRT,297.7,2.78,D
20791,48.31212,24.84766,326.63,0.4,0.37,2022-04-13,1058,1,VIIRS,n,2.0NRT,288.83,1.74,D
20800,48.00461,25.95949,325.16,0.39,0.36,2022-04-13,1058,1,VIIRS,n,2.0NRT,288.43,2.06,D
20880,45.39943,28.94772,352.75,0.39,0.36,2022-04-13,1058,1,VIIRS,n,2.0NRT,298.97,12.27,D
20881,45.39614,28.94868,337.44,0.39,0.36,2022-04-13,1058,1,VIIRS,n,2.0NRT,294.62,9.62,D
20882,45.29691,28.47646,332.22,0.39,0.36,2022-04-13,1058,1,VIIRS,n,2.0NRT,296.52,2.77,D
20964,49.48461,25.56657,331,0.39,0.36,2022-04-13,1100,1,VIIRS,n,2.0NRT,292.89,2.58,D
