,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
10406,47.85656,39.18338,340.98,0.49,0.48,2022-05-09,930,1,nominal,2.0NRT,304.67,6.65,D
10407,48.23882,39.97642,344.11,0.44,0.46,2022-05-09,930,1,nominal,2.0NRT,303.06,8.63,D
10408,47.78532,37.79351,339.34,0.56,0.51,2022-05-09,930,1,nominal,2.0NRT,298.76,9.09,D
10409,47.78351,37.78662,355.17,0.56,0.52,2022-05-09,930,1,nominal,2.0NRT,303.1,14.62,D
10410,47.80692,37.70019,335.16,0.56,0.52,2022-05-09,930,1,nominal,2.0NRT,301.83,4.39,D
10411,47.82918,37.6872,331.59,0.56,0.52,2022-05-09,930,1,nominal,2.0NRT,301.76,2.87,D
10412,48.11795,38.54025,352.25,0.51,0.49,2022-05-09,930,1,nominal,2.0NRT,301.3,10.22,D
10413,46.40383,32.52869,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,293.78,66.98,D
10414,46.39979,32.51624,354,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,304.75,35.91,D
10415,46.39777,32.50999,331.61,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,297.18,35.91,D
10416,46.41346,32.53732,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,292.78,22.61,D
10417,46.41145,32.53111,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,298.82,22.61,D
10418,46.40944,32.52489,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,293.9,66.98,D
10419,46.4054,32.51242,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,295.34,35.91,D
10420,46.40742,32.51865,353.03,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,301.77,66.98,D
10421,46.40338,32.50618,350.62,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,305.73,35.91,D
10422,46.40136,32.49996,329.71,0.53,0.67,2022-05-09,930,1,nominal,2.0NRT,296.44,17.37,D
10423,46.41906,32.53353,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,296.82,17.33,D
10424,46.41504,32.52108,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,301.71,18.72,D
10425,46.41302,32.51482,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,301.69,18.72,D
10426,46.41101,32.50861,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,300.54,21.53,D
10427,46.41706,32.52732,349.32,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,298.22,17.33,D
10428,46.409,32.50239,355.62,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,299.19,21.53,D
10429,46.40698,32.49617,348.12,0.53,0.67,2022-05-09,930,1,nominal,2.0NRT,307.62,37.42,D
10430,46.42825,32.51963,331.64,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,294.67,4.72,D
10431,46.42625,32.51345,333.01,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,295.91,6.22,D
10432,46.41368,32.53598,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,296.13,18.3,D
10433,46.4096,32.52359,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,295.1,18.36,D
10434,46.4055,32.51118,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,295.39,17.29,D
10435,46.41164,32.52981,356.14,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,300.6,18.36,D
10436,46.40755,32.51739,354.79,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,300.78,17.29,D
10437,46.40345,32.50496,351.06,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,304.73,23.07,D
10438,46.40142,32.49879,328.96,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,296.32,23.07,D
10439,46.4193,32.53222,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,297.74,18.3,D
10440,46.41521,32.51981,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,302.09,18.36,D
10441,46.41112,32.50739,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,300.68,17.29,D
10442,46.40908,32.5012,367,0.52,0.67,2022-05-09,930,1,high,2.0NRT,301.16,23.07,D
10443,46.41726,32.52604,341.98,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,297.36,18.36,D
10444,46.41316,32.5136,354.65,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,301.41,17.29,D
10445,46.40704,32.495,346.54,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,306.43,23.07,D
10446,46.4249,32.52841,331.09,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,298.06,5.07,D
10447,46.42287,32.52225,340.46,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,299.12,5.82,D
10448,46.42644,32.51225,329.11,0.52,0.67,2022-05-09,930,1,nominal,2.0NRT,295.5,5.82,D
10449,48.14867,37.92519,339.08,0.54,0.51,2022-05-09,932,1,nominal,2.0NRT,299.4,3.33,D
10450,46.44959,32.05795,354.92,0.55,0.68,2022-05-09,932,1,nominal,2.0NRT,294.74,30.95,D
10451,46.46452,32.03971,367,0.55,0.68,2022-05-09,932,1,high,2.0NRT,293.76,31.88,D
10452,46.46238,32.03323,367,0.55,0.68,2022-05-09,932,1,high,2.0NRT,298.3,20.71,D
10453,46.46024,32.02674,354.33,0.55,0.68,2022-05-09,932,1,nominal,2.0NRT,294.35,20.71,D
10454,46.46806,32.02927,367,0.55,0.68,2022-05-09,932,1,high,2.0NRT,293.21,20.71,D
