,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31,50.53605,30.24429,299.36,0.43,0.38,2022-04-05,22,1,VIIRS,n,2.0NRT,270.37,0.79,N
32,47.63075,34.32705,322.16,0.45,0.47,2022-04-05,22,1,VIIRS,n,2.0NRT,272.38,2.7,N
33,46.95522,36.85978,300.68,0.6,0.53,2022-04-05,22,1,VIIRS,n,2.0NRT,268.69,1.63,N
34,48.97525,24.71024,303.95,0.39,0.36,2022-04-05,22,1,VIIRS,n,2.0NRT,271.36,1.29,N
36,44.77076,33.86127,297.87,0.5,0.49,2022-04-05,22,1,VIIRS,n,2.0NRT,271.27,1.01,N
29426,48.16564,37.70597,325.38,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,292.57,2.51,D
29429,47.05664,37.49616,331,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.06,4.56,D
29430,47.0954,37.75774,332.96,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,296.51,2.5,D
29431,45.33229,29.6476,353.63,0.57,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,298,13.1,D
29432,47.0921,37.75894,336.18,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,293.55,2.5,D
29433,45.32778,29.64994,334.62,0.57,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,295.12,6.63,D
29434,45.33548,29.6455,334.94,0.57,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,295.32,9.56,D
29435,45.33097,29.64785,346.9,0.57,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,298.89,9.56,D
29436,46.88791,36.79388,341.35,0.42,0.38,2022-04-05,1009,1,VIIRS,n,2.0NRT,293.44,4.76,D
29437,45.32647,29.6502,344.54,0.57,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,297.75,11.44,D
29438,46.83201,36.90179,334.05,0.42,0.38,2022-04-05,1009,1,VIIRS,n,2.0NRT,294.68,3.85,D
29475,48.98969,38.39882,329.05,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,286.83,1.86,D
29476,49.01321,38.37364,331.72,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.14,2.62,D
29477,49.02297,38.37003,331.72,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.68,3.72,D
29479,49.22226,38.21956,326.74,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,284.38,1.15,D
29483,48.76809,33.48078,329.74,0.49,0.4,2022-04-05,1009,1,VIIRS,n,2.0NRT,277.01,3.12,D
29485,48.45248,30.845,332.59,0.42,0.45,2022-04-05,1009,1,VIIRS,n,2.0NRT,271.38,4.76,D
29486,50.02631,38.21788,331.84,0.38,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,288.59,1.74,D
29487,50.02548,38.21261,335.9,0.38,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,288.26,3.35,D
29490,45.66324,29.25266,327.16,0.58,0.52,2022-04-05,1009,1,VIIRS,n,2.0NRT,293.18,2.2,D
29492,45.35451,28.3529,355.93,0.33,0.55,2022-04-05,1009,1,VIIRS,l,2.0NRT,288.56,5.92,D
29494,45.35344,28.349,367,0.33,0.55,2022-04-05,1009,1,VIIRS,h,2.0NRT,297.44,5.92,D
29497,45.47805,29.19755,338.97,0.59,0.53,2022-04-05,1009,1,VIIRS,n,2.0NRT,294.55,4.18,D
29498,47.40786,38.17233,338.93,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.65,20.86,D
29499,46.91562,35.81185,332.18,0.45,0.39,2022-04-05,1009,1,VIIRS,n,2.0NRT,295.87,4.56,D
29500,46.93414,36.16175,336.67,0.44,0.38,2022-04-05,1009,1,VIIRS,n,2.0NRT,297.7,11.11,D
29501,47.11613,37.63437,333.33,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.85,6.09,D
29503,47.11464,37.64599,330.94,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,292.54,4.78,D
29504,47.21654,38.2413,337.92,0.39,0.36,2022-04-05,1009,1,VIIRS,n,2.0NRT,294.53,3.07,D
29505,47.08839,37.55624,330.23,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.88,2.04,D
29506,47.13392,37.85863,326.85,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,293.33,1.19,D
29507,47.06144,37.48329,333.1,0.4,0.37,2022-04-05,1009,1,VIIRS,n,2.0NRT,290.78,3.69,D
29509,46.48543,32.02123,338.48,0.42,0.45,2022-04-05,1009,1,VIIRS,n,2.0NRT,287.12,4.13,D
