,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30,49.11568,23.79306,304.43,0.43,0.46,2022-03-23,105,1,VIIRS,n,2.0NRT,268.84,1.18,N
32,46.5979,32.64273,329.38,0.61,0.71,2022-03-23,105,1,VIIRS,n,2.0NRT,268.84,4.99,N
33,50.56149,30.32159,351.22,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,271.88,4.08,N
34,50.56495,30.29046,295.56,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,268.37,0.77,N
35,50.55392,30.32723,297.77,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,269.79,1.07,N
36,50.53145,30.26517,340.62,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,272.77,4.01,N
37,50.49659,29.73909,297.08,0.34,0.56,2022-03-23,105,1,VIIRS,n,2.0NRT,270.75,1.05,N
38,50.49525,29.74352,297.28,0.34,0.56,2022-03-23,105,1,VIIRS,n,2.0NRT,272.25,1.08,N
39,50.49324,29.7409,315.93,0.34,0.56,2022-03-23,105,1,VIIRS,n,2.0NRT,273.11,1.47,N
40,50.40574,29.93877,298.57,0.35,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,269.99,0.7,N
41,48.33929,35.38968,304.25,0.69,0.74,2022-03-23,105,1,VIIRS,n,2.0NRT,263.72,1.85,N
84,51.17428,29.57097,297.42,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,270.35,0.51,N
119,51.38459,29.73273,296.18,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,270.72,0.34,N
120,51.30603,30.84628,296.58,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,268.78,0.74,N
121,51.30743,30.84166,295.1,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,270.07,0.66,N
123,51.49852,31.06903,302.95,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,272.06,0.62,N
124,51.47335,31.24922,333.51,0.37,0.58,2022-03-23,105,1,VIIRS,n,2.0NRT,277.11,5.98,N
125,51.4748,31.24446,345.21,0.37,0.58,2022-03-23,105,1,VIIRS,n,2.0NRT,271.3,5.96,N
126,51.53403,31.34145,323.46,0.37,0.58,2022-03-23,105,1,VIIRS,n,2.0NRT,273.11,3.06,N
127,51.53551,31.33665,320.56,0.37,0.58,2022-03-23,105,1,VIIRS,n,2.0NRT,270.31,2.64,N
128,50.48691,34.94642,338.89,0.55,0.68,2022-03-23,105,1,VIIRS,n,2.0NRT,272.03,5.71,N
129,50.48819,34.93866,301.63,0.55,0.68,2022-03-23,105,1,VIIRS,n,2.0NRT,268.01,3.14,N
130,50.48563,34.94582,328.96,0.55,0.68,2022-03-23,105,1,VIIRS,n,2.0NRT,271.42,4.2,N
131,50.08862,36.40423,300.4,0.65,0.73,2022-03-23,105,1,VIIRS,n,2.0NRT,265.34,0.84,N
134,51.16385,29.56844,296.1,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,268.61,1.23,N
135,51.16049,29.56084,309.09,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,268.43,0.8,N
136,51.18202,29.23649,315.11,0.62,0.54,2022-03-23,105,1,VIIRS,n,2.0NRT,268.76,2.87,N
137,50.49099,31.3258,308.42,0.4,0.6,2022-03-23,105,1,VIIRS,n,2.0NRT,268.9,0.92,N
138,50.80695,30.09461,306.38,0.35,0.56,2022-03-23,105,1,VIIRS,n,2.0NRT,269.47,0.68,N
139,50.98528,29.4526,321.41,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,267.55,1.88,N
140,50.93748,29.52014,323.64,0.33,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,271.21,1.34,N
141,50.89409,29.41993,295.39,0.32,0.55,2022-03-23,105,1,VIIRS,n,2.0NRT,268.93,0.91,N
142,50.56609,30.32696,332.59,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,274.64,2.87,N
143,50.57026,30.31331,306.73,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,271.93,0.82,N
144,50.56257,30.3192,326.17,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,269.47,2.08,N
145,50.56118,30.32372,321.45,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,271.55,2.08,N
146,50.56477,30.29275,304.14,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,269.32,0.47,N
147,50.55355,30.32937,299.54,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,270.61,1.3,N
148,50.56639,30.32486,329.1,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,273.26,3.07,N
149,50.5705,30.31114,305.96,0.36,0.57,2022-03-23,105,1,VIIRS,n,2.0NRT,271.44,1.18,N
192,48.48078,23.17712,299.73,0.42,0.45,2022-03-23,105,1,VIIRS,n,2.0NRT,274.51,1.18,N
216,47.95409,34.11562,321.83,0.63,0.72,2022-03-23,107,1,VIIRS,n,2.0NRT,265.01,3.64,N
345,50.93741,24.14109,296.56,0.4,0.44,2022-03-23,107,1,VIIRS,n,2.0NRT,265.81,0.66,N
365,50.03094,23.67272,301.52,0.4,0.45,2022-03-23,107,1,VIIRS,n,2.0NRT,265.23,0.38,N
383,49.40591,24.41777,298.35,0.45,0.47,2022-03-23,107,1,VIIRS,n,2.0NRT,265.71,1.13,N
385,49.5765,23.53914,313.24,0.41,0.45,2022-03-23,107,1,VIIRS,n,2.0NRT,264.87,1.67,N
386,49.36551,24.39415,298.09,0.45,0.47,2022-03-23,107,1,VIIRS,n,2.0NRT,267.91,0.82,N
387,49.31339,24.41772,307.16,0.45,0.47,2022-03-23,107,1,VIIRS,n,2.0NRT,267.74,1.67,N
388,49.38457,24.0188,296.21,0.43,0.46,2022-03-23,107,1,VIIRS,n,2.0NRT,267.33,0.76,N
392,49.22789,24.22793,311.17,0.45,0.47,2022-03-23,107,1,VIIRS,n,2.0NRT,271.05,1.35,N
394,46.81168,32.30168,337.09,0.58,0.7,2022-03-23,107,1,VIIRS,n,2.0NRT,266.2,5.93,N
396,48.68605,26.07289,336.6,0.55,0.51,2022-03-23,107,1,VIIRS,n,2.0NRT,269.66,5.16,N
398,46.6024,32.65245,295.84,0.61,0.71,2022-03-23,107,1,VIIRS,n,2.0NRT,267.87,1.18,N
399,46.59904,32.64099,307.52,0.61,0.71,2022-03-23,107,1,VIIRS,n,2.0NRT,267.88,3.95,N
551,50.93868,24.1357,296.76,0.4,0.44,2022-03-23,107,1,VIIRS,n,2.0NRT,268.53,0.72,N
14009,47.10897,37.81498,352.82,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,287.79,9.49,D
14010,47.10917,37.79477,325.17,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,288.03,4.33,D
14013,47.10781,37.7925,328.1,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,287.97,3.44,D
14014,47.11323,37.78894,334.67,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,287.31,3.05,D
14015,47.11145,37.78335,325.46,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,289.24,3.05,D
14019,47.14555,37.82875,336.72,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,305.5,31.65,D
14020,47.14379,37.82318,351.11,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,296.32,18.5,D
14021,47.14729,37.83422,356.12,0.47,0.64,2022-03-23,911,1,VIIRS,l,2.0NRT,288.68,31.65,D
14025,47.1725,37.83136,353.49,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,292.65,4.25,D
14026,47.17075,37.82584,326.67,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,289.48,4.25,D
14062,47.17969,37.83348,342.79,0.47,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,290.82,5.17,D
14063,47.09943,37.55994,327.37,0.48,0.65,2022-03-23,911,1,VIIRS,n,2.0NRT,282.37,5.78,D
14066,45.92566,33.90427,329.05,0.76,0.77,2022-03-23,911,1,VIIRS,n,2.0NRT,284.47,4.21,D
14068,47.91611,39.69925,349.75,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,295.65,13.15,D
14069,47.91747,39.70393,356.59,0.37,0.58,2022-03-23,911,1,VIIRS,l,2.0NRT,294.5,13.15,D
14070,47.91513,39.69819,333.89,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,291.37,10.95,D
14071,47.91652,39.70286,355.98,0.37,0.58,2022-03-23,911,1,VIIRS,l,2.0NRT,297.94,20.16,D
14072,47.51053,37.9782,330.14,0.45,0.63,2022-03-23,911,1,VIIRS,n,2.0NRT,290.56,3.7,D
14073,47.50587,37.97947,328.74,0.45,0.63,2022-03-23,911,1,VIIRS,n,2.0NRT,289.19,2.17,D
14074,47.44855,37.67641,344.21,0.46,0.64,2022-03-23,911,1,VIIRS,n,2.0NRT,292.02,3.91,D
14075,47.53497,37.80609,331.91,0.46,0.63,2022-03-23,911,1,VIIRS,n,2.0NRT,288.51,3.34,D
14076,48.08381,39.53837,337.05,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,288.3,2.69,D
14077,47.70873,38.28395,342.04,0.43,0.62,2022-03-23,911,1,VIIRS,n,2.0NRT,289.78,3.99,D
14078,47.11782,36.40603,327.7,0.54,0.68,2022-03-23,911,1,VIIRS,n,2.0NRT,288.16,2.85,D
14079,48.08401,39.5419,327.41,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,286.89,3.91,D
14080,47.70653,38.28463,337.71,0.43,0.62,2022-03-23,911,1,VIIRS,n,2.0NRT,290.03,3.51,D
14081,47.11776,36.40723,333.89,0.54,0.68,2022-03-23,911,1,VIIRS,n,2.0NRT,288.02,2.72,D
14082,47.44088,37.20292,332.44,0.49,0.65,2022-03-23,911,1,VIIRS,n,2.0NRT,287.97,2.4,D
14083,47.68786,37.94055,330.46,0.44,0.63,2022-03-23,911,1,VIIRS,n,2.0NRT,290.63,3.48,D
14084,47.6931,37.93689,344.23,0.44,0.63,2022-03-23,911,1,VIIRS,n,2.0NRT,289.54,6.72,D
14085,48.20508,39.53554,339.99,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,288.36,2.96,D
14087,47.312,36.71849,326.65,0.52,0.66,2022-03-23,911,1,VIIRS,n,2.0NRT,291.4,2.96,D
14089,48.20435,39.53567,340.35,0.37,0.58,2022-03-23,911,1,VIIRS,n,2.0NRT,288.77,3.17,D
