,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
12,50.40629,29.97857,298.27,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,271.43,0.82,N
13,48.66858,38.46076,331.52,0.46,0.47,2022-03-26,7,1,VIIRS,n,2.0NRT,268.78,3.84,N
16,50.23309,30.24032,301.46,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.57,1.02,N
17,48.46684,38.75742,302.47,0.48,0.48,2022-03-26,7,1,VIIRS,n,2.0NRT,273.39,0.97,N
20,50.33211,27.61733,305.51,0.4,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,271.03,0.7,N
71,51.53497,31.33844,340.93,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,275.52,5.95,N
72,51.50087,31.23493,295.6,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,272.59,1.44,N
73,51.49763,31.23355,325.3,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.02,1.44,N
74,51.47454,31.24697,311.21,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,272.39,1.16,N
75,51.29839,31.63158,328.57,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.37,3.05,N
76,51.17552,30.88406,301.08,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,270.96,0.78,N
77,51.61052,27.60791,297.05,0.4,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,270.88,1.15,N
78,50.04034,36.46962,311.54,0.53,0.42,2022-03-26,7,1,VIIRS,n,2.0NRT,272.76,1.3,N
79,51.60796,27.60096,296.13,0.4,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,271.5,0.97,N
80,51.60539,27.59402,295.46,0.41,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,271.51,0.56,N
81,50.87101,32.01297,295.75,0.4,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,271.36,0.95,N
82,49.82817,36.67125,300.1,0.55,0.43,2022-03-26,7,1,VIIRS,n,2.0NRT,270.52,1.5,N
83,51.01211,29.51716,318.34,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,272.29,1.54,N
85,50.77367,30.32832,340.61,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,275.97,7.89,N
86,50.7728,30.33367,321.27,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,274.76,7.89,N
89,50.84195,29.66158,329.04,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,271.51,2.46,N
90,50.62928,30.90876,301.9,0.39,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,272.58,0.93,N
91,49.45279,36.84618,308.83,0.57,0.43,2022-03-26,7,1,VIIRS,n,2.0NRT,268.01,1.66,N
92,50.84323,29.5427,328.54,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,276.57,6.23,N
93,50.83998,29.54144,332.11,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,271.54,6.23,N
94,49.42143,36.20855,297.25,0.54,0.42,2022-03-26,7,1,VIIRS,n,2.0NRT,269.21,0.87,N
95,50.58854,30.02405,304.33,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,271.42,0.92,N
96,49.42009,36.20854,296.73,0.54,0.42,2022-03-26,7,1,VIIRS,n,2.0NRT,268.38,1.11,N
97,50.53862,30.24765,316.88,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.03,7.49,N
98,50.53538,30.24635,348.46,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,283.3,7.49,N
99,50.8749,27.93898,296.18,0.4,0.37,2022-03-26,7,1,VIIRS,n,2.0NRT,270.14,1,N
100,50.52586,30.21997,325.01,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.95,1.56,N
101,50.52673,30.21465,301.71,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,270.33,1.56,N
102,51.31356,23.97199,299.88,0.5,0.41,2022-03-26,7,1,VIIRS,n,2.0NRT,269.99,0.74,N
103,50.49559,29.74277,299.61,0.38,0.36,2022-03-26,7,1,VIIRS,n,2.0NRT,273.28,0.81,N
105,48.33706,39.88461,295.98,0.54,0.51,2022-03-26,7,1,VIIRS,n,2.0NRT,267.77,1.48,N
106,48.67022,38.46224,328.56,0.46,0.47,2022-03-26,7,1,VIIRS,n,2.0NRT,268.36,3.88,N
107,50.06875,23.56171,300.22,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,271.49,1.1,N
178,47.54897,37.88334,306.8,0.47,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,270.19,1.12,N
181,47.71722,36.57185,296.34,0.41,0.45,2022-03-26,9,1,VIIRS,n,2.0NRT,263.33,0.45,N
182,47.71362,36.58734,297.05,0.41,0.45,2022-03-26,9,1,VIIRS,n,2.0NRT,263.51,0.61,N
184,47.8607,35.14512,297.64,0.53,0.42,2022-03-26,9,1,VIIRS,n,2.0NRT,273.33,0.99,N
185,49.34289,26.67353,302.16,0.41,0.37,2022-03-26,9,1,VIIRS,n,2.0NRT,266.19,1,N
186,47.09928,37.63536,304.31,0.47,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,271.59,3.97,N
187,47.09655,37.62751,349.01,0.47,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,273.31,3.97,N
188,49.3658,24.2255,295.72,0.47,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,268.03,0.42,N
189,49.43475,23.30373,299.64,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,271.24,1.21,N
190,49.43462,23.30357,298.04,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,271.31,0.55,N
191,47.87583,33.41399,307.82,0.46,0.39,2022-03-26,9,1,VIIRS,n,2.0NRT,278.8,2.19,N
195,49.17428,23.97512,311.77,0.47,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,271.09,1.71,N
196,46.93489,36.5504,334.65,0.42,0.45,2022-03-26,9,1,VIIRS,n,2.0NRT,268.62,5.44,N
197,49.11089,23.91126,307.84,0.48,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,270.54,1.46,N
198,46.93614,36.5451,310.16,0.42,0.45,2022-03-26,9,1,VIIRS,n,2.0NRT,266.63,4.14,N
199,49.10798,23.90382,310.35,0.48,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,270.76,1.46,N
200,49.10433,23.90288,304.88,0.48,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,270.34,1.17,N
201,47.47861,33.90245,298.63,0.49,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,268.08,1.14,N
202,48.99551,24.27053,297.93,0.46,0.39,2022-03-26,9,1,VIIRS,n,2.0NRT,270.97,0.55,N
203,48.72542,25.4486,318.42,0.43,0.38,2022-03-26,9,1,VIIRS,n,2.0NRT,268.65,1.81,N
204,48.40994,26.93705,295.36,0.4,0.37,2022-03-26,9,1,VIIRS,n,2.0NRT,264.46,0.45,N
217,46.80951,32.30585,303.09,0.45,0.39,2022-03-26,9,1,VIIRS,n,2.0NRT,269.63,0.8,N
218,48.16752,23.36323,304,0.49,0.4,2022-03-26,9,1,VIIRS,n,2.0NRT,270.37,1.25,N
240,46.60133,30.30774,316.57,0.4,0.37,2022-03-26,9,1,VIIRS,n,2.0NRT,267.4,1.31,N
241,46.60042,30.31287,301.61,0.4,0.37,2022-03-26,9,1,VIIRS,n,2.0NRT,267.86,1.31,N
338,48.47363,34.63324,303.97,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,276.58,1.47,N
339,48.52055,34.63528,304.49,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,272.44,2.42,N
340,48.53352,34.64863,327.99,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,275.29,5.25,N
341,48.53153,34.64832,328.05,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,275.37,4.71,N
342,47.85187,37.64359,298.34,0.45,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,263.3,0.4,N
347,48.67614,34.86842,314.67,0.5,0.41,2022-03-26,9,1,VIIRS,n,2.0NRT,266.76,1.77,N
348,48.05899,37.95231,299.73,0.45,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,270.73,0.75,N
350,47.95955,38.35381,327.59,0.48,0.48,2022-03-26,9,1,VIIRS,n,2.0NRT,268.83,2.61,N
351,50.42522,24.79653,300.62,0.46,0.39,2022-03-26,9,1,VIIRS,n,2.0NRT,270.09,0.91,N
352,48.16463,37.70642,300.18,0.44,0.46,2022-03-26,9,1,VIIRS,n,2.0NRT,271.9,1.22,N
353,48.69066,35.72902,322.22,0.54,0.42,2022-03-26,9,1,VIIRS,n,2.0NRT,267.22,3.76,N
356,48.21461,38.24497,313.5,0.46,0.47,2022-03-26,9,1,VIIRS,n,2.0NRT,269.6,2.17,N
1423,50.33166,27.62428,300.25,0.77,0.78,2022-03-26,147,1,VIIRS,n,2.0NRT,270.93,2.07,N
1424,50.33545,27.61486,301.97,0.77,0.78,2022-03-26,147,1,VIIRS,n,2.0NRT,271.59,2.07,N
15465,49.33271,25.10691,342.29,0.46,0.64,2022-03-26,956,1,VIIRS,n,2.0NRT,285.26,6.92,D
15616,48.27782,37.95792,338.15,0.46,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,293.36,3.17,D
15620,48.25026,37.80083,330.73,0.46,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,294.64,2.98,D
15621,48.04796,36.81675,331.75,0.5,0.41,2022-03-26,956,1,VIIRS,n,2.0NRT,294.96,9.16,D
15623,48.06028,36.66797,330.45,0.51,0.41,2022-03-26,956,1,VIIRS,n,2.0NRT,294.98,2.49,D
15624,48.05891,36.66143,327,0.51,0.41,2022-03-26,956,1,VIIRS,n,2.0NRT,295.33,2.49,D
15625,48.40431,38.31716,328.51,0.44,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,289.17,2.44,D
15626,48.39979,38.29372,330.49,0.44,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,291.31,3.54,D
15627,48.39886,38.21182,327.42,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,281.28,16.38,D
15628,48.39774,38.20601,353.5,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,298.87,16.38,D
15629,48.40005,38.19868,335.1,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,292.32,5.98,D
15630,48.40348,38.19714,348.14,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,291.09,6.52,D
15631,48.40236,38.19133,343.82,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,294.55,6.52,D
15632,48.4001,38.17962,335.75,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,292.38,2.68,D
15633,48.39782,38.16786,330.4,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,283.52,1.79,D
15634,48.40353,38.17807,326.69,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,293.51,2.68,D
15635,48.4081,38.1824,335.74,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,290.95,15.48,D
15636,48.40697,38.17653,325.04,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,286.97,15.48,D
15637,48.34109,37.83849,329.7,0.46,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,291.39,3.18,D
15638,47.61318,34.38057,330.3,0.42,0.45,2022-03-26,956,1,VIIRS,n,2.0NRT,293.2,2.43,D
15639,48.53239,38.73922,327.63,0.43,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,291.98,2.79,D
15640,48.53133,38.73357,336.32,0.43,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,294.17,2.79,D
15641,48.38311,37.95692,342.36,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,291.74,9.59,D
15642,48.20975,37.0858,345.3,0.49,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,293.84,10.17,D
15643,48.43661,38.2143,337.52,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,286.67,1.86,D
15644,48.40032,38.02616,346.43,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,293.38,6.31,D
15645,48.21333,37.08421,329.7,0.49,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,295.37,11.29,D
15646,48.40378,38.02463,343.51,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,294.07,6.31,D
15648,48.3989,38.0252,335.12,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,292.08,7.82,D
15649,48.38491,37.95454,332.59,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,290.96,2.78,D
15650,48.20832,37.0853,342.53,0.49,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,292.31,11.83,D
15652,48.71476,39.67868,336.05,0.41,0.37,2022-03-26,956,1,VIIRS,n,2.0NRT,292.71,2.57,D
15653,48.40236,38.02368,349.25,0.45,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,295.75,7.82,D
15654,48.53156,38.67035,332.54,0.43,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,292.27,2.47,D
15655,48.37027,37.82407,330.81,0.46,0.39,2022-03-26,956,1,VIIRS,n,2.0NRT,294.15,2.88,D
15656,47.833,38.68447,334,0.44,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,296.84,5.18,D
15657,47.82847,38.68013,331.15,0.44,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,295.94,2.26,D
15658,47.82957,38.68587,345.87,0.44,0.38,2022-03-26,956,1,VIIRS,n,2.0NRT,298.13,5.18,D
15659,47.06518,35.05707,336.03,0.41,0.45,2022-03-26,956,1,VIIRS,n,2.0NRT,296.78,4,D
15660,47.6407,37.83579,319.78,0.47,0.4,2022-03-26,956,1,VIIRS,l,2.0NRT,320.08,78.94,D
15661,47.64192,37.84187,367,0.47,0.4,2022-03-26,956,1,VIIRS,l,2.0NRT,327.79,78.94,D
15662,46.88999,34.40006,336.59,0.44,0.46,2022-03-26,956,1,VIIRS,n,2.0NRT,295.06,1.72,D
15663,47.63839,37.84336,331.87,0.47,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,301.62,3.32,D
15664,47.63387,37.87804,329.76,0.47,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,296.97,3.1,D
15665,47.63508,37.88408,340.56,0.47,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,295.31,3.1,D
15667,47.57653,37.65131,333.25,0.48,0.4,2022-03-26,956,1,VIIRS,n,2.0NRT,295.42,4.09,D
15668,49.81715,23.16534,356.25,0.53,0.67,2022-03-26,956,1,VIIRS,l,2.0NRT,289.8,13.01,D
15669,49.81937,23.17181,367,0.53,0.67,2022-03-26,956,1,VIIRS,h,2.0NRT,290.54,13.01,D
15670,49.81392,23.17647,367,0.53,0.67,2022-03-26,956,1,VIIRS,h,2.0NRT,291.48,22.27,D
15671,50.33176,24.76879,329.69,0.44,0.62,2022-03-26,956,1,VIIRS,n,2.0NRT,282.35,6,D
15672,50.32841,24.77843,344.85,0.44,0.62,2022-03-26,956,1,VIIRS,n,2.0NRT,282.67,5.67,D
15673,50.33019,24.78395,344.58,0.44,0.62,2022-03-26,956,1,VIIRS,n,2.0NRT,282.76,5.67,D
15674,50.32503,24.78798,333.11,0.44,0.62,2022-03-26,956,1,VIIRS,n,2.0NRT,282.34,3.68,D
15675,50.32682,24.79353,327.73,0.44,0.62,2022-03-26,956,1,VIIRS,n,2.0NRT,280.16,3.24,D
15676,50.67284,26.19085,335.05,0.38,0.58,2022-03-26,956,1,VIIRS,n,2.0NRT,279.89,3.33,D
15677,50.67135,26.53632,326.34,0.36,0.58,2022-03-26,956,1,VIIRS,n,2.0NRT,276.49,11.54,D
15678,50.66795,26.54463,356.23,0.36,0.58,2022-03-26,956,1,VIIRS,l,2.0NRT,285.89,11.54,D
