,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
83,51.38774,29.40865,301.99,0.4,0.37,2022-07-27,1,1,nominal,2.0NRT,283.98,0.67,N
84,51.37991,29.46541,295.6,0.4,0.37,2022-07-27,1,1,nominal,2.0NRT,282.78,1.29,N
85,51.37052,29.43237,297.95,0.4,0.37,2022-07-27,1,1,nominal,2.0NRT,283.11,0.78,N
86,51.3672,29.43119,297.25,0.4,0.37,2022-07-27,1,1,nominal,2.0NRT,282.3,0.5,N
90,49.72628,36.86865,318.14,0.49,0.41,2022-07-27,1,1,nominal,2.0NRT,287.15,2.36,N
91,48.71553,38.02958,317.06,0.57,0.43,2022-07-27,1,1,nominal,2.0NRT,285.75,1.98,N
92,48.69879,38.06609,332.62,0.38,0.43,2022-07-27,1,1,nominal,2.0NRT,288.36,5.31,N
93,48.46837,38.76077,309.64,0.41,0.45,2022-07-27,1,1,nominal,2.0NRT,287.38,1.08,N
94,48.46445,38.75866,300.57,0.41,0.45,2022-07-27,1,1,nominal,2.0NRT,287.27,1.08,N
95,48.28631,38.08709,307.17,0.39,0.44,2022-07-27,1,1,nominal,2.0NRT,287.16,0.68,N
96,48.22508,38.23605,299.22,0.4,0.44,2022-07-27,1,1,nominal,2.0NRT,285.47,0.82,N
97,48.09867,37.91962,297.1,0.39,0.44,2022-07-27,1,1,nominal,2.0NRT,285.57,0.75,N
98,48.09751,37.92464,307.1,0.39,0.44,2022-07-27,1,1,nominal,2.0NRT,285.38,0.92,N
99,48.05928,37.95352,306.56,0.39,0.44,2022-07-27,1,1,nominal,2.0NRT,285.85,1.42,N
100,48.47208,34.63077,311.29,0.44,0.39,2022-07-27,1,1,nominal,2.0NRT,289.61,1.54,N
101,49.05924,29.61556,297,0.39,0.36,2022-07-27,1,1,nominal,2.0NRT,286.24,0.64,N
102,47.87699,35.15654,328.17,0.47,0.4,2022-07-27,1,1,nominal,2.0NRT,289.5,4.42,N
103,47.13357,37.67374,297.14,0.4,0.44,2022-07-27,1,1,nominal,2.0NRT,285.69,0.46,N
105,47.88481,33.44963,298.54,0.42,0.38,2022-07-27,1,1,nominal,2.0NRT,288.31,0.66,N
106,47.87749,33.41125,303.24,0.42,0.38,2022-07-27,1,1,nominal,2.0NRT,289.98,1.08,N
107,47.87647,33.41672,308.1,0.42,0.38,2022-07-27,1,1,nominal,2.0NRT,290.88,1.08,N
109,48.53413,27.95563,301.54,0.41,0.37,2022-07-27,1,1,nominal,2.0NRT,284.78,0.53,N
110,48.48381,27.72976,307.6,0.41,0.37,2022-07-27,1,1,nominal,2.0NRT,284.48,0.63,N
111,47.40678,33.43705,300.93,0.43,0.38,2022-07-27,1,1,nominal,2.0NRT,286.01,0.7,N
112,48.02417,29.48976,307.83,0.39,0.36,2022-07-27,1,1,nominal,2.0NRT,285.57,1.04,N
113,48.0234,29.49485,312.78,0.39,0.36,2022-07-27,1,1,nominal,2.0NRT,285.28,0.91,N
114,48.02014,29.49376,305.03,0.39,0.36,2022-07-27,1,1,nominal,2.0NRT,285.13,0.91,N
115,48.04821,29.21304,299.02,0.39,0.36,2022-07-27,1,1,nominal,2.0NRT,286.57,0.64,N
116,47.29635,33.03341,300.27,0.42,0.38,2022-07-27,3,1,nominal,2.0NRT,285.19,0.26,N
117,47.293,33.03206,296.24,0.42,0.38,2022-07-27,3,1,nominal,2.0NRT,284.31,0.25,N
119,47.75817,30.0845,302.93,0.38,0.36,2022-07-27,3,1,nominal,2.0NRT,285.94,0.64,N
120,47.35333,32.4858,300.5,0.41,0.37,2022-07-27,3,1,nominal,2.0NRT,285.49,0.76,N
121,47.35239,32.49105,301.07,0.41,0.37,2022-07-27,3,1,nominal,2.0NRT,285.41,0.71,N
122,47.35144,32.4963,304.65,0.41,0.37,2022-07-27,3,1,nominal,2.0NRT,285.25,0.71,N
123,47.75492,30.08337,304.88,0.38,0.36,2022-07-27,3,1,nominal,2.0NRT,285.75,0.73,N
124,47.15573,32.78649,328.19,0.41,0.37,2022-07-27,3,1,nominal,2.0NRT,288.93,3.12,N
125,47.02663,32.18158,303.9,0.4,0.37,2022-07-27,3,1,nominal,2.0NRT,286.04,0.54,N
126,46.42913,34.64543,301.83,0.48,0.4,2022-07-27,3,1,nominal,2.0NRT,283.23,0.78,N
127,46.42927,34.64592,301.27,0.48,0.4,2022-07-27,3,1,nominal,2.0NRT,282.91,0.9,N
