,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
58,50.3047,25.68038,306.59,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,270.31,1.01,N
59,50.30794,25.68169,307.99,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,271.4,1.06,N
62,47.53375,37.9577,296.49,0.38,0.59,2022-03-25,28,1,VIIRS,n,2.0NRT,264.45,1.2,N
66,48.47424,34.63047,296.17,0.51,0.49,2022-03-25,28,1,VIIRS,n,2.0NRT,273.08,1.53,N
69,47.53633,37.96138,310.55,0.38,0.58,2022-03-25,28,1,VIIRS,n,2.0NRT,266.02,1.06,N
73,48.52038,34.62915,298.44,0.51,0.49,2022-03-25,28,1,VIIRS,n,2.0NRT,273.11,1.17,N
85,50.92941,24.45146,296.27,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,268.17,0.53,N
92,48.59089,35.80439,321.88,0.57,0.52,2022-03-25,28,1,VIIRS,n,2.0NRT,266.78,2.7,N
93,48.16577,37.70148,296.08,0.35,0.57,2022-03-25,28,1,VIIRS,n,2.0NRT,269.71,0.78,N
97,48.91111,35.10119,312.21,0.52,0.5,2022-03-25,28,1,VIIRS,n,2.0NRT,266.04,2.03,N
98,51.10313,24.27791,321.57,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,271.7,3.94,N
99,51.10395,24.27247,335.79,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,267.95,3.94,N
100,48.91186,35.10235,316.4,0.52,0.5,2022-03-25,28,1,VIIRS,n,2.0NRT,266.64,1.54,N
112,45.27674,28.74661,296.06,0.52,0.41,2022-03-25,28,1,VIIRS,n,2.0NRT,274.37,1.37,N
116,45.29941,28.43325,304.36,0.5,0.41,2022-03-25,28,1,VIIRS,n,2.0NRT,275.04,1.69,N
124,48.36712,37.82788,307.79,0.35,0.57,2022-03-25,28,1,VIIRS,n,2.0NRT,264.71,0.71,N
126,48.46635,38.75671,299.57,0.38,0.59,2022-03-25,28,1,VIIRS,n,2.0NRT,273.24,1.32,N
127,48.46857,38.75988,309.17,0.38,0.59,2022-03-25,28,1,VIIRS,n,2.0NRT,274.86,1.78,N
128,48.63873,38.39067,295.16,0.36,0.58,2022-03-25,28,1,VIIRS,n,2.0NRT,269.31,0.71,N
132,51.52939,27.00533,295.01,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,272.73,0.46,N
133,49.15323,37.98403,307.01,0.34,0.56,2022-03-25,28,1,VIIRS,n,2.0NRT,265.85,1.62,N
134,51.80288,26.18052,302.12,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,271.63,1.08,N
135,51.81169,26.19011,312.87,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,271.14,1.64,N
136,51.81258,26.18465,301.97,0.39,0.36,2022-03-25,28,1,VIIRS,n,2.0NRT,270.37,0.74,N
