,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
312,50.54416,26.2586,296.48,0.51,0.66,2022-07-22,134,1,nominal,2.0NRT,285.49,0.83,N
4862,46.32536,34.47009,339.51,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,298.16,22.95,D
4863,46.33003,34.46746,353.72,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,291.43,22.95,D
4864,46.32713,34.47066,335.79,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,296.13,6.67,D
4865,46.32502,34.46301,332.5,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,298.93,6.67,D
4866,46.3297,34.46038,339.16,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,299.89,63.99,D
4868,46.55884,34.95806,342.29,0.59,0.53,2022-07-22,941,1,nominal,2.0NRT,302.75,9.03,D
4870,46.39204,34.15182,367,0.32,0.55,2022-07-22,941,1,high,2.0NRT,301.96,9.45,D
4871,46.39785,34.15307,336.18,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,301.99,9.45,D
4872,46.39676,34.14912,353.12,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,304.38,9.45,D
4873,46.40149,34.14643,367,0.32,0.55,2022-07-22,941,1,high,2.0NRT,304.02,5.59,D
4874,46.40365,34.15432,335.48,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,302.35,6.13,D
4875,46.4004,34.14249,334.91,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,298.58,7.9,D
4876,46.40729,34.14769,331.46,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,300.19,5.59,D
4877,46.40621,34.14374,337.58,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,302.81,5.59,D
4878,46.39751,34.11213,340.99,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,301.9,4.78,D
4879,46.40333,34.11339,367,0.32,0.55,2022-07-22,941,1,high,2.0NRT,298.82,66.18,D
4880,46.41633,34.16076,344.89,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,299.74,4.74,D
4881,46.40116,34.10547,352,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,304.29,57.29,D
4882,46.40224,34.10943,367,0.32,0.55,2022-07-22,941,1,low,2.0NRT,333.19,66.18,D
4884,46.43775,34.1394,339.51,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,294.75,6.02,D
4886,46.52665,34.20366,334.55,0.32,0.54,2022-07-22,941,1,nominal,2.0NRT,300.58,4.09,D
4887,46.53135,34.20098,367,0.32,0.54,2022-07-22,941,1,high,2.0NRT,302.58,3.87,D
4888,46.53242,34.20487,333.2,0.32,0.54,2022-07-22,941,1,nominal,2.0NRT,300.89,3.87,D
4889,46.54621,34.0562,352.2,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,297.92,5.44,D
4890,46.43744,33.53029,333.8,0.34,0.56,2022-07-22,941,1,nominal,2.0NRT,301.17,2.28,D
4891,46.46148,33.53577,340.29,0.34,0.56,2022-07-22,941,1,nominal,2.0NRT,302.64,4.62,D
4892,46.48195,33.52866,330.16,0.34,0.56,2022-07-22,941,1,nominal,2.0NRT,297.42,2.29,D
4893,46.64268,34.07002,367,0.32,0.55,2022-07-22,941,1,high,2.0NRT,303.11,6.94,D
4894,46.64375,34.07394,334.22,0.32,0.55,2022-07-22,941,1,nominal,2.0NRT,303.78,8.92,D
4898,47.71759,37.79932,330.99,0.41,0.45,2022-07-22,941,1,nominal,2.0NRT,299.56,1.87,D
4899,45.47134,29.37776,367,0.56,0.69,2022-07-22,941,1,high,2.0NRT,302.29,11.92,D
4900,47.86786,37.92502,333.19,0.41,0.45,2022-07-22,941,1,nominal,2.0NRT,297.97,5.61,D
4911,46.9492,34.01079,341.55,0.63,0.54,2022-07-22,941,1,nominal,2.0NRT,298.59,11.83,D
4912,45.47158,29.13117,339.65,0.58,0.7,2022-07-22,941,1,nominal,2.0NRT,301.5,9.47,D
4913,45.56823,29.35913,332.53,0.56,0.69,2022-07-22,941,1,nominal,2.0NRT,301.09,4.6,D
4914,45.57401,29.35536,332.54,0.56,0.69,2022-07-22,941,1,nominal,2.0NRT,301.26,2.82,D
4915,45.55891,29.30946,333.09,0.56,0.69,2022-07-22,941,1,nominal,2.0NRT,301.55,2.25,D
4916,47.1359,34.56575,340.56,0.59,0.53,2022-07-22,941,1,nominal,2.0NRT,299.51,14.94,D
4917,47.1385,34.55582,340.98,0.59,0.53,2022-07-22,941,1,nominal,2.0NRT,300.13,9.06,D
4918,45.54318,29.13288,331.86,0.57,0.69,2022-07-22,941,1,nominal,2.0NRT,301.58,9.58,D
4919,45.54683,29.12241,341.97,0.57,0.69,2022-07-22,941,1,nominal,2.0NRT,303.68,11.4,D
4920,45.53996,29.1347,330.32,0.57,0.69,2022-07-22,941,1,low,2.0NRT,301,4.03,D
4921,45.5458,29.13092,330.14,0.57,0.69,2022-07-22,941,1,low,2.0NRT,301.96,3.36,D
4922,45.54358,29.1243,332.97,0.57,0.69,2022-07-22,941,1,low,2.0NRT,303.39,3.36,D
4923,45.54942,29.12049,330.04,0.57,0.69,2022-07-22,941,1,low,2.0NRT,301.65,3.36,D
4924,47.14618,34.37297,332.68,0.6,0.53,2022-07-22,941,1,nominal,2.0NRT,300.4,6.52,D
4925,46.59977,32.26793,367,0.39,0.59,2022-07-22,941,1,high,2.0NRT,303.33,12.07,D
