,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1,47.55688,31.37991,307.08,0.68,0.74,2022-07-07,117,1,nominal,2.0NRT,285.29,1.32,N
62,50.54602,26.25934,303.74,0.33,0.56,2022-07-07,117,1,nominal,2.0NRT,279.49,0.75,N
63,50.54473,26.26369,298.03,0.33,0.56,2022-07-07,117,1,nominal,2.0NRT,281.29,0.75,N
3442,45.85599,34.33825,334.35,0.54,0.67,2022-07-07,924,1,nominal,2.0NRT,304.34,11.63,D
3443,45.85393,34.33185,356.27,0.54,0.68,2022-07-07,924,1,nominal,2.0NRT,308.81,11.63,D
3467,45.85418,34.33267,367,0.54,0.67,2022-07-07,924,1,high,2.0NRT,309,21.19,D
3475,47.13142,36.80762,332.7,0.38,0.59,2022-07-07,924,1,nominal,2.0NRT,305.36,1.97,D
3477,46.7598,35.36158,332.04,0.45,0.63,2022-07-07,924,1,low,2.0NRT,305.1,3.09,D
3479,46.762,35.36482,342.72,0.45,0.63,2022-07-07,924,1,nominal,2.0NRT,304.88,4.19,D
3480,46.55703,34.40379,341.62,0.5,0.66,2022-07-07,924,1,nominal,2.0NRT,306.7,7.09,D
3481,46.55951,34.40261,342.5,0.5,0.66,2022-07-07,924,1,nominal,2.0NRT,305.13,8.53,D
3482,47.67488,37.7825,336.86,0.33,0.55,2022-07-07,924,1,nominal,2.0NRT,305.41,3.82,D
3486,47.83556,37.82841,336.84,0.33,0.55,2022-07-07,924,1,nominal,2.0NRT,306.31,2.08,D
3487,47.70254,37.04111,349.02,0.36,0.57,2022-07-07,924,1,nominal,2.0NRT,311.98,5.25,D
3488,47.36864,35.7174,367,0.42,0.61,2022-07-07,924,1,high,2.0NRT,308.8,7.91,D
3489,47.80236,37.16618,341.06,0.35,0.57,2022-07-07,924,1,nominal,2.0NRT,308.11,4.4,D
3490,47.80112,37.16184,332.93,0.35,0.57,2022-07-07,924,1,low,2.0NRT,304.68,3.14,D
3491,48.31789,39.01927,341.99,0.56,0.52,2022-07-07,924,1,nominal,2.0NRT,307.57,7.37,D
3492,48.31597,39.01202,340.47,0.56,0.52,2022-07-07,924,1,nominal,2.0NRT,307.44,7.37,D
3493,47.8072,37.16319,347.44,0.35,0.57,2022-07-07,924,1,nominal,2.0NRT,309.94,5.51,D
3494,47.81562,37.15282,334.48,0.35,0.57,2022-07-07,924,1,nominal,2.0NRT,305.22,0.99,D
3495,47.90518,37.42874,367,0.34,0.56,2022-07-07,924,1,high,2.0NRT,312.34,5.78,D
3496,47.90636,37.43295,340.02,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,309.18,4.17,D
3497,47.90398,37.42451,333.99,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,308.9,5.78,D
3498,47.50769,36.03689,367,0.4,0.6,2022-07-07,924,1,high,2.0NRT,305.46,9.89,D
3499,47.91112,37.42995,346.27,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,307.36,4.17,D
3500,47.6111,36.36621,331.42,0.38,0.59,2022-07-07,924,1,nominal,2.0NRT,305.12,2.07,D
3501,47.91001,37.38614,367,0.34,0.56,2022-07-07,924,1,high,2.0NRT,305.29,4.9,D
3502,47.9076,37.37757,349.58,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,305.07,2.65,D
3503,47.91478,37.38313,334,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,306.59,2.97,D
3504,47.91359,37.3789,330.4,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,303.5,2.97,D
3505,47.91953,37.38008,346.93,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,304.42,2.97,D
3506,47.91835,37.37587,345.06,0.34,0.56,2022-07-07,924,1,nominal,2.0NRT,303.59,2.97,D
