,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
57,48.53382,34.64027,338.03,0.41,0.6,2022-09-16,45,1,nominal,2.0NRT,283.55,4.93,N
58,48.53229,34.64529,314.08,0.41,0.6,2022-09-16,45,1,nominal,2.0NRT,283.62,4.48,N
59,47.87988,35.1546,295.53,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.02,0.71,N
60,47.87816,35.16003,304.8,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.24,0.71,N
61,47.87121,35.16167,298.56,0.45,0.63,2022-09-16,45,1,nominal,2.0NRT,284.85,1.27,N
62,47.87331,33.43637,298.61,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,285.12,0.51,N
63,47.87394,33.41452,295.62,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,284.46,0.86,N
64,47.86835,33.43312,295.57,0.38,0.59,2022-09-16,45,1,nominal,2.0NRT,284.15,0.51,N
65,44.77524,33.85744,298.54,0.5,0.65,2022-09-16,48,1,nominal,2.0NRT,284.64,0.89,N
1611,45.00986,34.58097,367,0.38,0.36,2022-09-16,1032,1,high,2.0NRT,306.47,15.49,D
1612,45.01131,34.5906,347.69,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,305.86,74.7,D
1613,45.01059,34.58578,355.72,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,304.79,15.49,D
1614,45.00913,34.57616,344.76,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,306.94,8.34,D
1615,45.00768,34.56653,342.68,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,302.7,3.79,D
1616,45.01531,34.59444,337,0.38,0.36,2022-09-16,1032,1,low,2.0NRT,310.96,74.7,D
1617,45.01385,34.58481,349.27,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,313.95,15.49,D
1618,45.01313,34.57999,344.17,0.38,0.36,2022-09-16,1032,1,nominal,2.0NRT,304.21,15.49,D
1619,45.01458,34.58963,367,0.38,0.36,2022-09-16,1032,1,low,2.0NRT,347.53,74.7,D
1639,47.23479,37.74635,332.15,0.45,0.39,2022-09-16,1032,1,nominal,2.0NRT,292.25,2.68,D
1640,47.6169,31.36473,338.73,0.4,0.37,2022-09-16,1032,1,nominal,2.0NRT,292.94,3.12,D
1641,50.58719,33.38769,329.25,0.39,0.36,2022-09-16,1034,1,nominal,2.0NRT,287.45,1.88,D
1643,51.15952,30.79578,332.91,0.39,0.36,2022-09-16,1034,1,nominal,2.0NRT,294.18,4.37,D
1644,51.16276,30.79444,343.4,0.39,0.36,2022-09-16,1034,1,nominal,2.0NRT,294.85,4.37,D
1646,51.97438,32.19334,331.4,0.39,0.36,2022-09-16,1034,1,nominal,2.0NRT,287.81,3.66,D
1647,51.96764,31.91607,325.87,0.38,0.36,2022-09-16,1034,1,nominal,2.0NRT,288,2.1,D
3900,49.18102,33.45631,296.84,0.48,0.64,2022-09-16,2246,1,nominal,2.0NRT,282.09,0.85,N
3903,48.47535,34.62717,297.25,0.42,0.61,2022-09-16,2246,1,nominal,2.0NRT,283.26,0.57,N
3905,48.47289,34.62536,296.04,0.42,0.61,2022-09-16,2246,1,nominal,2.0NRT,282.94,0.87,N
3907,47.87796,35.1528,348.31,0.39,0.59,2022-09-16,2248,1,nominal,2.0NRT,277.85,4.92,N
3908,47.86712,35.14677,299.38,0.39,0.59,2022-09-16,2248,1,nominal,2.0NRT,274.99,1.56,N
3909,47.87253,33.4355,298.42,0.47,0.64,2022-09-16,2248,1,nominal,2.0NRT,283.84,1.04,N
3910,47.87559,33.43144,295.53,0.47,0.64,2022-09-16,2248,1,nominal,2.0NRT,282.99,0.85,N
4562,49.18399,33.46287,298.47,0.44,0.46,2022-09-17,28,1,nominal,2.0NRT,282.55,0.7,N
4563,47.87035,35.15697,297.37,0.56,0.52,2022-09-17,28,1,nominal,2.0NRT,284.62,1.09,N
4564,47.86847,35.16398,301.07,0.56,0.52,2022-09-17,28,1,nominal,2.0NRT,285.1,1.09,N
4565,47.86337,35.14473,299.99,0.56,0.51,2022-09-17,28,1,nominal,2.0NRT,285.13,0.85,N
4566,47.85891,35.14222,295.24,0.56,0.51,2022-09-17,28,1,nominal,2.0NRT,285.05,0.85,N
4567,47.86151,35.14455,304.09,0.56,0.52,2022-09-17,28,1,nominal,2.0NRT,286.11,1.4,N
