,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
82,49.79203,37.64183,323.37,0.4,0.44,2022-04-11,7,1,VIIRS,n,2.0NRT,273.55,2.95,N
83,49.56315,38.26815,307.27,0.43,0.46,2022-04-11,7,1,VIIRS,n,2.0NRT,278.7,0.8,N
107,46.97849,35.91291,304.11,0.4,0.44,2022-04-11,9,1,VIIRS,n,2.0NRT,275.75,0.79,N
108,48.97607,24.71194,296.72,0.45,0.39,2022-04-11,9,1,VIIRS,n,2.0NRT,274.12,1.17,N
109,47.53049,33.67406,301.11,0.48,0.4,2022-04-11,9,1,VIIRS,n,2.0NRT,266.6,0.71,N
110,46.97486,36.4916,325.49,0.42,0.45,2022-04-11,9,1,VIIRS,n,2.0NRT,275.61,1.47,N
111,47.11724,37.63531,305.57,0.47,0.47,2022-04-11,9,1,VIIRS,n,2.0NRT,282.8,0.99,N
114,47.74307,35.89196,307.54,0.57,0.43,2022-04-11,9,1,VIIRS,n,2.0NRT,264.03,1.04,N
115,47.34807,37.87294,305.83,0.47,0.48,2022-04-11,9,1,VIIRS,n,2.0NRT,278.56,1.08,N
116,47.69604,37.4794,298.76,0.44,0.46,2022-04-11,9,1,VIIRS,n,2.0NRT,280.38,1.03,N
118,48.47401,34.63298,299.76,0.5,0.41,2022-04-11,9,1,VIIRS,n,2.0NRT,277.63,1.16,N
119,48.52008,34.62034,295.02,0.5,0.41,2022-04-11,9,1,VIIRS,n,2.0NRT,275.9,1.02,N
120,48.52366,34.62206,299.61,0.5,0.41,2022-04-11,9,1,VIIRS,n,2.0NRT,275.68,1.4,N
121,48.53392,34.64838,339.76,0.5,0.41,2022-04-11,9,1,VIIRS,n,2.0NRT,276.93,5.37,N
122,48.53214,34.64706,337.86,0.5,0.41,2022-04-11,9,1,VIIRS,n,2.0NRT,277.81,7.72,N
125,48.31708,37.57913,296.62,0.43,0.46,2022-04-11,9,1,VIIRS,n,2.0NRT,281.54,0.69,N
126,48.31746,37.58113,297.53,0.43,0.46,2022-04-11,9,1,VIIRS,n,2.0NRT,281.4,1.59,N
163,47.87189,39.66042,320.15,0.54,0.51,2022-04-11,9,1,VIIRS,n,2.0NRT,280.64,2.19,N
22808,47.71158,38.04689,334.06,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,304.64,2.36,D
22811,48.05952,39.54459,330.72,0.42,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,301.12,1.96,D
22812,47.88194,38.58059,332.31,0.44,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,302.42,2.13,D
22814,47.76102,37.90679,334.53,0.47,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,302.73,2.79,D
22815,47.75982,37.90075,332.86,0.47,0.39,2022-04-11,956,1,VIIRS,l,2.0NRT,305.23,4.55,D
22817,47.7928,37.97102,333.5,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,303.07,3.02,D
22818,47.7963,37.96944,334.76,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,304.88,5.2,D
22820,47.90965,38.28437,340.86,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,304.06,5.12,D
22821,47.91309,38.28284,336.47,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,305.33,5.12,D
22822,47.86976,38.00641,333.11,0.46,0.39,2022-04-11,956,1,VIIRS,l,2.0NRT,303.31,3.92,D
22826,47.85573,37.76432,333.2,0.47,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,301.46,3.62,D
22827,47.85453,37.75829,335.79,0.47,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,299.54,7.46,D
22828,48.29501,39.93862,332.26,0.41,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,300.03,2.99,D
22829,47.89649,37.67896,333.86,0.47,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,304.04,2.74,D
22837,47.94199,37.50443,344.51,0.48,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,302.26,11.92,D
22838,48.32431,39.36618,332.18,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,298.9,5.42,D
22839,47.99253,37.62259,330.29,0.47,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,299.96,1.72,D
22840,48.32341,39.36503,336.31,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,299.49,4.29,D
22841,48.3793,39.45375,333.28,0.42,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,301.06,4.21,D
22842,48.38264,39.45238,346.33,0.42,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,319.08,50.53,D
22843,48.38498,39.44556,336.47,0.42,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,306.27,50.53,D
22844,48.06902,37.73376,335.83,0.47,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,300.59,2.33,D
22845,48.08893,37.73801,344.54,0.47,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,298.32,5.2,D
22846,48.18507,37.90928,336.16,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,299.58,4.11,D
22847,48.18973,37.91365,332.53,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,299.64,4.11,D
22848,48.18855,37.90771,332.94,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,303.52,4.11,D
22849,47.68054,35.09876,346,0.39,0.44,2022-04-11,956,1,VIIRS,n,2.0NRT,294.56,5.02,D
22851,47.6158,34.76176,332.67,0.41,0.45,2022-04-11,956,1,VIIRS,n,2.0NRT,289.29,2.02,D
22852,47.61851,34.75458,329.31,0.41,0.45,2022-04-11,956,1,VIIRS,n,2.0NRT,289.87,2.3,D
22853,48.38047,38.04806,332.21,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,292,4.91,D
22854,48.37931,38.04215,332.57,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,294.6,7.27,D
22855,48.52517,38.74809,332.22,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,298.92,2.19,D
22856,48.41931,38.17138,335.75,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,298.37,2.53,D
22857,48.41601,38.13493,336.19,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,297.28,6.17,D
22860,48.83623,38.78536,339.66,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,299.28,10.27,D
22861,48.84065,38.78959,338.14,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,298,10.27,D
22862,48.8396,38.78393,342.61,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,305.41,10.27,D
22863,48.84402,38.78815,333.44,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,297.42,3.85,D
22864,48.84297,38.78249,337.92,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,298.62,3.85,D
22865,48.79085,38.50475,343.66,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,295.45,23.66,D
22866,48.85415,38.78386,351.49,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,304.54,16.32,D
22868,49.05139,39.69015,333.73,0.4,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,303.55,3.12,D
22869,49.05042,39.68472,332.52,0.41,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,302.15,3.12,D
22870,48.99892,38.92635,356.31,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,296.02,9.11,D
22871,49.00125,38.91936,330.17,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,292.99,2.28,D
22872,48.37542,35.62504,335.52,0.54,0.42,2022-04-11,956,1,VIIRS,n,2.0NRT,297.74,5.96,D
22875,48.52044,36.16209,345.2,0.52,0.41,2022-04-11,956,1,VIIRS,n,2.0NRT,277.54,12.9,D
22877,48.44897,35.69745,329.62,0.54,0.42,2022-04-11,956,1,VIIRS,n,2.0NRT,289.08,2.8,D
22878,49.21499,39.3073,337.25,0.41,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,299.34,2.42,D
22880,49.03787,37.36118,339.58,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,294.45,7.8,D
22881,49.29692,38.37335,345.34,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,301.44,5.05,D
22882,49.30597,38.36313,346.24,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,305.48,25.79,D
22883,49.30936,38.36164,340.53,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,309.71,25.79,D
22884,49.30382,38.15749,337.52,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,292.22,4.8,D
22886,49.30721,38.15598,343.41,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,289.08,4.8,D
22889,49.12378,37.17295,336.61,0.47,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,280.38,3.27,D
22891,49.12436,37.17139,336.33,0.47,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,280.73,5.29,D
22892,49.16852,37.25773,347.16,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,283.55,8.87,D
22893,49.17201,37.25612,346.94,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,282.31,15.15,D
22897,49.40892,37.64054,335.24,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,295.65,4.82,D
22899,49.41236,37.63895,334.62,0.45,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,296.24,5.92,D
22900,49.35579,37.35019,331.4,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,293.97,2.22,D
22902,49.08347,35.47148,332.13,0.53,0.42,2022-04-11,956,1,VIIRS,n,2.0NRT,294.65,3.51,D
22905,49.69332,38.13326,330.44,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,290.56,3.13,D
22907,49.44145,36.81294,332.94,0.47,0.4,2022-04-11,956,1,VIIRS,n,2.0NRT,280.88,3.46,D
22908,49.58301,37.25403,328.62,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,292.37,2.86,D
22909,49.76379,38.17664,336.85,0.43,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,299.44,3.8,D
22910,49.8508,38.60747,345.34,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,290.76,13.24,D
22911,49.84964,38.60605,339.04,0.42,0.37,2022-04-11,956,1,VIIRS,n,2.0NRT,290.59,9.21,D
22913,49.84006,38.45736,333.67,0.42,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,302.71,2.67,D
22915,49.62035,37.1081,329.81,0.46,0.39,2022-04-11,956,1,VIIRS,n,2.0NRT,287.94,6.42,D
22927,50.16781,37.58262,332.43,0.44,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,295.18,3.36,D
22928,50.17006,37.57506,332.21,0.44,0.38,2022-04-11,956,1,VIIRS,n,2.0NRT,294.93,3.36,D
