,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
79,48.47293,34.62627,295.44,0.35,0.57,2022-10-13,39,1,nominal,2.0NRT,278.23,0.92,N
80,47.88182,33.3962,296.59,0.32,0.55,2022-10-13,39,1,nominal,2.0NRT,278.71,0.51,N
81,47.87728,33.41224,304.46,0.32,0.55,2022-10-13,39,1,nominal,2.0NRT,281.24,1.11,N
82,47.86689,33.42945,342.19,0.32,0.55,2022-10-13,39,1,nominal,2.0NRT,281.21,3.14,N
83,46.95743,31.0874,295.54,0.55,0.51,2022-10-13,39,1,nominal,2.0NRT,276.41,1.53,N
84,46.95126,31.09173,298.96,0.55,0.51,2022-10-13,39,1,nominal,2.0NRT,277.16,1.53,N
89,45.51359,29.43667,344.01,0.5,0.49,2022-10-13,41,1,nominal,2.0NRT,284.54,10.85,N
90,45.51205,29.44279,295.56,0.5,0.49,2022-10-13,41,1,nominal,2.0NRT,276.18,1.41,N
91,45.51051,29.44891,303.86,0.5,0.49,2022-10-13,41,1,nominal,2.0NRT,277.1,1.41,N
92,45.5093,29.43451,342.57,0.5,0.49,2022-10-13,41,1,nominal,2.0NRT,284.01,14.63,N
93,45.50777,29.44063,295.43,0.5,0.49,2022-10-13,41,1,nominal,2.0NRT,275.98,2.81,N
3107,45.17348,35.43257,331.12,0.38,0.36,2022-10-13,1026,1,nominal,2.0NRT,290.33,3.04,D
3117,44.96943,33.76038,327.55,0.4,0.37,2022-10-13,1026,1,nominal,2.0NRT,292.65,7.61,D
3118,44.96856,33.75537,355.29,0.4,0.37,2022-10-13,1026,1,low,2.0NRT,294.23,23.32,D
3119,45.03424,33.93363,331.96,0.4,0.37,2022-10-13,1026,1,nominal,2.0NRT,290.83,10.65,D
3121,45.23349,33.66842,345.27,0.4,0.37,2022-10-13,1026,1,nominal,2.0NRT,290.64,1.52,D
3122,45.23436,33.67344,355.31,0.4,0.37,2022-10-13,1026,1,low,2.0NRT,288.1,15.26,D
3132,46.4609,34.82145,336.08,0.39,0.36,2022-10-13,1026,1,nominal,2.0NRT,280.43,3.76,D
3133,45.49981,29.45465,339.86,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,294.04,7.49,D
3134,45.50168,29.425,367,0.54,0.42,2022-10-13,1026,1,high,2.0NRT,293.19,10.33,D
3135,45.50726,29.45145,337.04,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,295.06,8.05,D
3136,45.50587,29.44485,340.27,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,293.71,6.54,D
3137,45.50307,29.43162,349.04,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,292.54,10.33,D
3138,45.50028,29.41838,331.53,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,286.61,7.02,D
3139,45.5068,29.43002,367,0.54,0.42,2022-10-13,1026,1,high,2.0NRT,343.33,113.71,D
3140,45.50541,29.4234,367,0.54,0.42,2022-10-13,1026,1,high,2.0NRT,335.56,113.71,D
3141,45.51237,29.45646,339.99,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,294.19,18.68,D
3142,45.51098,29.44986,350.35,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,293.81,18.68,D
3143,45.50819,29.43664,347.76,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,302.4,32.81,D
3144,45.50401,29.41677,344.16,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,310.79,52.78,D
3145,45.50261,29.41014,337.33,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,289.08,52.78,D
3146,45.5147,29.44826,352.94,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,296.97,18.68,D
3147,45.51192,29.43504,344.1,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,293.86,32.81,D
3148,45.51053,29.42842,349.83,0.54,0.42,2022-10-13,1026,1,nominal,2.0NRT,303.07,113.71,D
3149,45.5212,29.45987,334.56,0.53,0.42,2022-10-13,1026,1,nominal,2.0NRT,292.53,6.15,D
3150,46.52734,34.8075,330.96,0.39,0.36,2022-10-13,1026,1,nominal,2.0NRT,280.73,3.41,D
3151,46.35362,32.94682,349.8,0.41,0.37,2022-10-13,1026,1,nominal,2.0NRT,292.17,4.11,D
3152,45.44676,28.31466,331.8,0.4,0.44,2022-10-13,1026,1,nominal,2.0NRT,293.53,2.35,D
3153,46.47815,32.86586,326.99,0.41,0.37,2022-10-13,1026,1,nominal,2.0NRT,293.08,1.54,D
3154,46.62688,32.80268,337.04,0.41,0.37,2022-10-13,1026,1,nominal,2.0NRT,291.06,1.59,D
3158,47.07536,34.11743,329.14,0.39,0.36,2022-10-13,1026,1,nominal,2.0NRT,290.07,1.65,D
3159,47.08834,33.3883,339.25,0.39,0.37,2022-10-13,1026,1,nominal,2.0NRT,294.32,3.82,D
3160,46.99935,32.83107,339.62,0.4,0.37,2022-10-13,1026,1,nominal,2.0NRT,289.94,3.35,D
3161,47.00265,32.82982,355.91,0.4,0.37,2022-10-13,1026,1,low,2.0NRT,293.58,3.35,D
3162,47.00174,32.82463,355.96,0.4,0.37,2022-10-13,1026,1,low,2.0NRT,293.48,7,D
3163,47.00505,32.8234,356.06,0.4,0.37,2022-10-13,1026,1,nominal,2.0NRT,295.33,22.6,D
3164,47.10646,33.39253,325.2,0.39,0.37,2022-10-13,1026,1,nominal,2.0NRT,294.85,2.17,D
3165,47.03611,32.09555,337.33,0.42,0.37,2022-10-13,1026,1,nominal,2.0NRT,292.3,1.69,D
3166,47.07262,31.59006,333.06,0.43,0.38,2022-10-13,1026,1,nominal,2.0NRT,294.94,5.25,D
3167,47.0716,31.58456,337.36,0.43,0.38,2022-10-13,1026,1,nominal,2.0NRT,295.94,6.96,D
3168,47.07065,31.58923,347.26,0.43,0.38,2022-10-13,1026,1,nominal,2.0NRT,296.75,5.69,D
3169,47.06962,31.58374,326.95,0.43,0.38,2022-10-13,1026,1,nominal,2.0NRT,296.02,5.69,D
3170,47.06461,31.40189,334.4,0.43,0.38,2022-10-13,1026,1,nominal,2.0NRT,293.37,3.98,D
3171,47.1889,32.01401,341.75,0.42,0.37,2022-10-13,1026,1,nominal,2.0NRT,292.21,2.4,D
3172,47.62774,34.32848,328,0.39,0.36,2022-10-13,1026,1,nominal,2.0NRT,292.07,3.05,D
3173,47.62694,34.32344,328.83,0.39,0.36,2022-10-13,1026,1,nominal,2.0NRT,295.68,3.7,D
3174,48.46104,38.7744,333.09,0.45,0.39,2022-10-13,1026,1,nominal,2.0NRT,282.5,6.5,D
3175,47.53318,30.0823,342.38,0.47,0.39,2022-10-13,1026,1,nominal,2.0NRT,295.25,5.68,D
3176,47.53668,30.08076,354.7,0.47,0.39,2022-10-13,1026,1,nominal,2.0NRT,294.5,16.29,D
3177,47.53902,30.07334,336.23,0.47,0.39,2022-10-13,1026,1,nominal,2.0NRT,293.71,8.03,D
3178,50.14915,34.0205,327.07,0.38,0.36,2022-10-13,1028,1,nominal,2.0NRT,284.75,3.04,D
3179,50.22744,33.35096,329.72,0.38,0.36,2022-10-13,1028,1,nominal,2.0NRT,284.6,5.73,D
3181,51.19137,28.66646,330.11,0.45,0.39,2022-10-13,1028,1,nominal,2.0NRT,284.35,3,D
3182,51.19068,28.66612,330.09,0.45,0.39,2022-10-13,1028,1,nominal,2.0NRT,285.41,2.96,D
3183,51.42068,29.09794,332.65,0.43,0.38,2022-10-13,1028,1,nominal,2.0NRT,288.01,3.28,D
3625,45.50901,29.44938,334.35,0.74,0.76,2022-10-13,1208,1,nominal,2.0NRT,285.61,13.25,D
3626,45.5125,29.45335,334.58,0.74,0.76,2022-10-13,1208,1,nominal,2.0NRT,285.8,12.43,D
5693,50.46872,33.33774,323.96,0.57,0.69,2022-10-13,2240,1,nominal,2.0NRT,273.43,2.9,N
5694,50.46822,33.33825,317.94,0.57,0.69,2022-10-13,2240,1,nominal,2.0NRT,273.77,2.16,N
5705,48.0979,37.91941,297.25,0.34,0.56,2022-10-13,2240,1,nominal,2.0NRT,275.07,0.83,N
5706,48.05982,37.95225,302.91,0.34,0.56,2022-10-13,2240,1,nominal,2.0NRT,280.07,1.04,N
5708,47.971,37.82299,312.21,0.35,0.56,2022-10-13,2240,1,nominal,2.0NRT,275.75,0.85,N
5709,47.8352,38.47036,295.13,0.32,0.55,2022-10-13,2240,1,nominal,2.0NRT,276.21,0.51,N
5710,47.86771,33.42545,309.33,0.56,0.69,2022-10-13,2240,1,nominal,2.0NRT,277.32,1.66,N
5711,47.86613,33.42788,303.57,0.56,0.69,2022-10-13,2240,1,nominal,2.0NRT,277.56,1.9,N
5717,46.25376,34.67983,304.7,0.48,0.64,2022-10-13,2242,1,nominal,2.0NRT,276.11,1.17,N
6658,48.59726,37.99669,296.76,0.61,0.53,2022-10-14,22,1,nominal,2.0NRT,273.42,0.98,N
6659,48.22389,38.23518,296.45,0.32,0.54,2022-10-14,22,1,nominal,2.0NRT,275.82,1.39,N
6660,50.54586,26.26235,300.78,0.38,0.36,2022-10-14,22,1,nominal,2.0NRT,277.56,0.62,N
6661,50.54261,26.2611,304.61,0.38,0.36,2022-10-14,22,1,nominal,2.0NRT,277.65,0.82,N
6662,47.87912,35.15411,336.99,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,277.44,6.77,N
6663,47.87495,35.15177,335.58,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,276.83,6.77,N
6664,47.87931,35.15377,336.17,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,277.03,3.96,N
6665,47.87781,35.15982,299.04,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,275.92,5.67,N
6666,47.87514,35.15142,311.63,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,275.62,3.96,N
6667,47.86265,35.1444,298.95,0.48,0.48,2022-10-14,22,1,nominal,2.0NRT,279.6,1.35,N
6668,47.88031,33.39491,295.76,0.41,0.45,2022-10-14,22,1,nominal,2.0NRT,278.14,0.98,N
6669,47.87788,33.40523,302.19,0.41,0.45,2022-10-14,22,1,nominal,2.0NRT,278.24,1.18,N
6670,47.87667,33.41041,302.15,0.41,0.45,2022-10-14,22,1,nominal,2.0NRT,279.24,1.18,N
6671,47.87545,33.41559,301.29,0.41,0.45,2022-10-14,22,1,nominal,2.0NRT,280.03,1.55,N
6672,47.8679,33.42912,297.8,0.41,0.45,2022-10-14,22,1,nominal,2.0NRT,276.05,0.65,N
6676,46.25206,34.6832,314.68,0.51,0.49,2022-10-14,22,1,nominal,2.0NRT,275.63,2.49,N
6680,44.77139,33.8604,298.45,0.51,0.49,2022-10-14,22,1,nominal,2.0NRT,276.25,1.04,N
