,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
195,49.72821,36.86908,300.43,0.7,0.75,2022-07-29,105,1,nominal,2.0NRT,284.61,1.03,N
196,49.72627,36.86816,300.63,0.7,0.75,2022-07-29,105,1,nominal,2.0NRT,284.79,1.12,N
197,50.01664,34.07562,298,0.53,0.67,2022-07-29,105,1,nominal,2.0NRT,283.48,0.41,N
198,50.01555,34.07804,296.81,0.53,0.67,2022-07-29,105,1,nominal,2.0NRT,283.6,0.48,N
199,48.52221,34.6295,298.09,0.63,0.72,2022-07-29,105,1,nominal,2.0NRT,285.07,0.5,N
200,47.50625,34.39563,302.32,0.67,0.74,2022-07-29,107,1,nominal,2.0NRT,285.16,2.1,N
201,47.53617,33.85117,300.36,0.64,0.72,2022-07-29,107,1,nominal,2.0NRT,284.19,1.52,N
202,47.18607,34.62367,296.3,0.71,0.75,2022-07-29,107,1,nominal,2.0NRT,284.29,0.85,N
203,47.19065,34.62802,296.26,0.71,0.75,2022-07-29,107,1,nominal,2.0NRT,284.15,1.19,N
204,47.28469,34.06925,309.27,0.66,0.73,2022-07-29,107,1,nominal,2.0NRT,284.57,1.27,N
205,47.28082,34.06892,304.13,0.66,0.73,2022-07-29,107,1,nominal,2.0NRT,285.08,1.35,N
206,47.20573,34.00005,299.21,0.66,0.73,2022-07-29,107,1,nominal,2.0NRT,284.66,0.95,N
207,47.20007,34.01571,317.77,0.67,0.73,2022-07-29,107,1,nominal,2.0NRT,284.76,4.6,N
208,47.19722,34.02361,301.25,0.67,0.73,2022-07-29,107,1,nominal,2.0NRT,284.56,3.57,N
209,46.6204,35.21354,303.11,0.78,0.78,2022-07-29,107,1,nominal,2.0NRT,284.44,1.12,N
210,46.62354,35.2145,299.32,0.78,0.78,2022-07-29,107,1,nominal,2.0NRT,284.46,1.45,N
211,47.34402,32.95865,300.52,0.59,0.7,2022-07-29,107,1,nominal,2.0NRT,284.18,1.23,N
212,47.30866,32.6754,316.43,0.58,0.7,2022-07-29,107,1,nominal,2.0NRT,281.31,2.91,N
213,47.15935,32.78531,299.39,0.59,0.7,2022-07-29,107,1,nominal,2.0NRT,280.41,2.51,N
214,46.68156,33.13173,304.26,0.64,0.72,2022-07-29,107,1,nominal,2.0NRT,283.3,1.7,N
215,46.41587,33.23248,311.23,0.66,0.73,2022-07-29,107,1,nominal,2.0NRT,276.45,1.87,N
216,46.43156,33.16692,295.02,0.65,0.73,2022-07-29,107,1,nominal,2.0NRT,277.04,1.45,N
217,46.42826,33.15484,307.15,0.65,0.73,2022-07-29,107,1,nominal,2.0NRT,279.52,2.33,N
218,46.42556,33.16246,316.09,0.65,0.73,2022-07-29,107,1,nominal,2.0NRT,279.17,2.33,N
219,46.41956,33.15801,298.22,0.65,0.73,2022-07-29,107,1,nominal,2.0NRT,279.64,2.33,N
4950,46.25619,34.35233,345.65,0.71,0.75,2022-07-29,911,1,nominal,2.0NRT,293.34,10.62,D
4951,46.77018,35.84169,332.99,0.59,0.7,2022-07-29,911,1,nominal,2.0NRT,293.65,5.1,D
4952,46.257,34.35052,346.29,0.71,0.75,2022-07-29,911,1,nominal,2.0NRT,293.85,14.24,D
4953,47.68135,38.47005,367,0.43,0.62,2022-07-29,911,1,high,2.0NRT,299.67,25.21,D
4954,47.67973,38.46479,346,0.43,0.62,2022-07-29,911,1,nominal,2.0NRT,302.19,25.21,D
4955,46.79879,35.73463,339.88,0.59,0.7,2022-07-29,911,1,nominal,2.0NRT,294.01,5.07,D
4956,46.6352,35.21856,367,0.63,0.72,2022-07-29,911,1,high,2.0NRT,296.26,12.4,D
4957,46.63778,35.22596,334.36,0.63,0.72,2022-07-29,911,1,nominal,2.0NRT,294.79,12.4,D
4958,46.33533,34.19753,347.52,0.72,0.75,2022-07-29,911,1,nominal,2.0NRT,293.46,12.93,D
4959,46.33005,34.20296,332.1,0.72,0.75,2022-07-29,911,1,nominal,2.0NRT,294.27,6.81,D
4960,46.33626,34.19836,344.13,0.72,0.75,2022-07-29,911,1,nominal,2.0NRT,292.96,7.98,D
4961,46.66281,34.89488,349.64,0.65,0.73,2022-07-29,911,1,nominal,2.0NRT,294.91,7.19,D
4962,46.63631,34.79793,330.07,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,292.37,4,D
4963,46.63357,34.79015,334.9,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,293,4,D
4964,47.35254,36.87411,367,0.51,0.66,2022-07-29,911,1,high,2.0NRT,299.38,27.65,D
4965,47.35053,36.86792,352.38,0.51,0.66,2022-07-29,911,1,nominal,2.0NRT,299.08,27.65,D
4966,46.70951,34.89878,349.63,0.65,0.73,2022-07-29,911,1,nominal,2.0NRT,294.29,9.65,D
4967,46.70684,34.89111,352.86,0.65,0.73,2022-07-29,911,1,nominal,2.0NRT,294.33,9.65,D
4968,47.07111,35.9355,350.4,0.57,0.69,2022-07-29,911,1,nominal,2.0NRT,295.71,11.46,D
4969,46.66188,34.89864,344.73,0.65,0.73,2022-07-29,911,1,nominal,2.0NRT,293.67,7.74,D
4970,47.349,36.87712,367,0.51,0.66,2022-07-29,911,1,high,2.0NRT,298.1,25.63,D
4971,47.34695,36.87093,350.93,0.51,0.66,2022-07-29,911,1,nominal,2.0NRT,297.53,25.99,D
4972,47.35458,36.87339,367,0.51,0.66,2022-07-29,911,1,high,2.0NRT,295.44,15.22,D
4973,47.35254,36.86725,341.4,0.51,0.66,2022-07-29,911,1,nominal,2.0NRT,297.89,13.15,D
4974,46.63828,34.79,345.51,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,293.75,8.41,D
4975,46.70608,34.89497,367,0.65,0.73,2022-07-29,911,1,high,2.0NRT,295.05,17.7,D
4976,47.0748,35.93476,367,0.57,0.69,2022-07-29,911,1,high,2.0NRT,294.94,13.41,D
4977,46.64541,34.61718,334.76,0.67,0.74,2022-07-29,911,1,nominal,2.0NRT,293.08,6.18,D
4978,46.64262,34.60934,333.87,0.67,0.74,2022-07-29,911,1,nominal,2.0NRT,292.75,6.11,D
4983,46.62716,34.32768,331.59,0.69,0.74,2022-07-29,911,1,nominal,2.0NRT,294.14,4.53,D
4986,46.62937,34.3275,332.88,0.69,0.74,2022-07-29,911,1,nominal,2.0NRT,293.08,6.48,D
4988,46.62818,34.17305,337.28,0.7,0.75,2022-07-29,911,1,nominal,2.0NRT,293.96,15.41,D
4989,46.63136,34.16019,367,0.7,0.75,2022-07-29,911,1,high,2.0NRT,294.56,30.41,D
4991,47.70155,37.24998,352.89,0.48,0.65,2022-07-29,911,1,nominal,2.0NRT,293.49,7.81,D
4992,47.69968,37.24412,355.24,0.48,0.65,2022-07-29,911,1,nominal,2.0NRT,294.83,17.42,D
4993,47.70693,37.24614,331.52,0.48,0.65,2022-07-29,911,1,nominal,2.0NRT,293.63,7.81,D
4994,47.80835,37.52524,347.13,0.46,0.64,2022-07-29,911,1,nominal,2.0NRT,297.33,8.92,D
4995,47.81367,37.52147,356.26,0.46,0.64,2022-07-29,911,1,nominal,2.0NRT,295.46,7.04,D
4997,46.63412,34.1621,345.49,0.7,0.75,2022-07-29,911,1,nominal,2.0NRT,293.5,16.91,D
4998,46.63113,34.15393,355.2,0.7,0.75,2022-07-29,911,1,nominal,2.0NRT,294.55,20.64,D
4999,47.70591,37.24716,343.78,0.48,0.65,2022-07-29,911,1,nominal,2.0NRT,293.41,12.98,D
5000,47.70401,37.2413,353.03,0.48,0.65,2022-07-29,911,1,nominal,2.0NRT,296.44,12.98,D
5001,47.80866,37.5251,353.94,0.46,0.64,2022-07-29,911,1,nominal,2.0NRT,297,9.85,D
5002,47.81399,37.52136,354.64,0.46,0.64,2022-07-29,911,1,nominal,2.0NRT,295.09,7.47,D
5003,47.17562,35.47421,337.46,0.59,0.7,2022-07-29,911,1,nominal,2.0NRT,293.89,5.89,D
5004,47.6277,36.75971,335.09,0.5,0.66,2022-07-29,911,1,nominal,2.0NRT,292.8,3.98,D
5005,47.07639,35.12374,343.95,0.62,0.71,2022-07-29,911,1,nominal,2.0NRT,293.44,7.6,D
5006,47.08287,35.03563,337.96,0.62,0.72,2022-07-29,911,1,nominal,2.0NRT,293.23,5.34,D
5007,46.90854,34.49467,342.85,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,292.52,6.02,D
5008,46.91456,34.4901,339.69,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,292.67,6.02,D
5009,46.45509,33.19719,332.67,0.78,0.78,2022-07-29,911,1,nominal,2.0NRT,290.17,11.05,D
5010,48.46199,39.25571,367,0.37,0.58,2022-07-29,911,1,high,2.0NRT,298.19,4.43,D
5011,48.46323,39.25995,332.27,0.37,0.58,2022-07-29,911,1,nominal,2.0NRT,296.82,4.43,D
5012,48.46072,39.25135,333.97,0.37,0.58,2022-07-29,911,1,nominal,2.0NRT,295.69,3.71,D
5013,47.08132,35.0325,331.87,0.62,0.72,2022-07-29,911,1,nominal,2.0NRT,293.42,6.45,D
5014,48.46065,39.25644,367,0.37,0.58,2022-07-29,911,1,high,2.0NRT,297.85,4.57,D
5015,48.46191,39.26068,330.55,0.37,0.58,2022-07-29,911,1,nominal,2.0NRT,296.91,4.57,D
5016,48.45937,39.25212,335.94,0.37,0.58,2022-07-29,911,1,nominal,2.0NRT,296.64,4.61,D
5017,46.91062,34.48918,350.8,0.66,0.73,2022-07-29,911,1,nominal,2.0NRT,293.29,14.09,D
5018,46.45497,33.20581,334.91,0.78,0.78,2022-07-29,911,1,nominal,2.0NRT,289.46,10.93,D
