,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
310,51.41734,30.16247,342.89,0.38,0.36,2022-09-02,7,1,nominal,2.0NRT,290.1,13.03,N
312,51.4733,29.55668,320.06,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,278.94,3.97,N
313,51.47005,29.55542,348.31,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,292.94,3.97,N
314,51.46922,29.56087,308.51,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.51,1.62,N
315,51.46846,29.54325,318.49,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,283.26,1.99,N
316,51.46515,29.56505,295.46,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,282.57,1.02,N
317,51.46603,29.53653,327.53,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,282.39,1.99,N
318,51.46521,29.54198,310.82,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.42,1.99,N
319,51.46317,29.53527,296.45,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,278.55,0.49,N
320,51.44844,29.56414,296.23,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,280.7,0.64,N
321,50.13069,36.41827,304.56,0.53,0.42,2022-09-02,7,1,nominal,2.0NRT,280.42,1.45,N
322,51.39893,29.52755,333.3,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,283.16,2.74,N
323,51.39975,29.52211,319.49,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,280.31,1.81,N
324,51.39568,29.52629,351.43,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,299.39,3.09,N
325,51.3965,29.52085,316.6,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,282.91,1.32,N
326,51.39485,29.53173,317.37,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,285.91,3.09,N
327,51.39326,29.51959,295.23,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,279.68,1.32,N
328,51.39243,29.52503,313.09,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,285.24,3.09,N
329,51.39161,29.53046,307.31,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.44,3.09,N
330,51.38918,29.52376,298.33,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,283.36,0.76,N
331,51.38835,29.5292,299.6,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.94,0.76,N
332,51.38593,29.5225,296.85,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,281.73,0.76,N
333,51.37854,29.54841,329.45,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,292.16,3.23,N
334,51.37772,29.55384,322.13,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,288.76,3.55,N
335,51.3802,29.53754,301.95,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.43,0.9,N
336,51.37937,29.54297,316.78,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,288.15,3.23,N
337,51.37612,29.54171,330.08,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,293.83,3.23,N
338,51.37529,29.54715,336.8,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,295.32,3.23,N
339,51.37447,29.55258,343.49,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,296.69,3.55,N
340,51.37364,29.55801,321.97,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,284.45,3.55,N
341,51.3786,29.52541,295.28,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,281.56,0.73,N
342,51.37778,29.53084,295.28,0.39,0.36,2022-09-02,7,1,nominal,2.0NRT,282.87,0.9,N
