,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
150,48.48782,38.79399,296.18,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,284.24,0.73,N
151,48.48254,38.79034,303.05,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,285.49,0.73,N
152,48.4671,38.75803,309.9,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,285.62,1.86,N
153,48.46177,38.77465,307.73,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,283.19,1.14,N
154,48.4619,38.75414,301.06,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,285.27,0.69,N
155,48.42841,38.77806,301.61,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,281.55,0.49,N
156,48.42624,38.80043,297.17,0.45,0.63,2022-07-20,35,1,nominal,2.0NRT,280.91,0.61,N
157,48.28907,38.08701,300.89,0.42,0.61,2022-07-20,35,1,nominal,2.0NRT,283.67,0.85,N
158,48.28956,38.0909,299.44,0.42,0.61,2022-07-20,35,1,nominal,2.0NRT,283.4,0.5,N
159,48.2844,38.0873,295.78,0.42,0.61,2022-07-20,35,1,nominal,2.0NRT,284.41,0.5,N
160,48.0998,37.92669,297.52,0.42,0.61,2022-07-20,35,1,nominal,2.0NRT,284.11,0.74,N
161,48.0593,37.95626,296.91,0.43,0.62,2022-07-20,35,1,nominal,2.0NRT,285.83,0.51,N
162,49.18174,33.4614,297.74,0.51,0.49,2022-07-20,35,1,nominal,2.0NRT,286.05,1.02,N
163,50.54462,26.25916,307.83,0.41,0.37,2022-07-20,35,1,nominal,2.0NRT,287.27,0.92,N
164,47.65346,36.21239,346.34,0.37,0.58,2022-07-20,35,1,nominal,2.0NRT,281.96,4.59,N
165,47.65886,36.19401,309.58,0.37,0.58,2022-07-20,35,1,nominal,2.0NRT,279.52,1.1,N
166,47.65482,36.20777,314.83,0.37,0.58,2022-07-20,35,1,nominal,2.0NRT,279.84,3.32,N
167,47.65395,36.19083,299.16,0.37,0.58,2022-07-20,35,1,nominal,2.0NRT,278.96,1.1,N
