,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
1725,49.05348,37.81515,313.17,0.45,0.63,2022-09-11,39,1,nominal,2.0NRT,275.19,1.49,N
1726,49.05165,37.8208,306.68,0.45,0.63,2022-09-11,39,1,nominal,2.0NRT,275.65,1.49,N
1727,48.46984,38.75855,301.84,0.52,0.67,2022-09-11,39,1,nominal,2.0NRT,278.58,1.19,N
1728,48.46439,38.75424,295.78,0.52,0.67,2022-09-11,39,1,nominal,2.0NRT,280.29,1.1,N
1729,48.46897,38.7565,297.17,0.52,0.67,2022-09-11,39,1,nominal,2.0NRT,277.93,2.15,N
1730,48.12586,39.25429,298.05,0.56,0.69,2022-09-11,39,1,nominal,2.0NRT,277.65,1.1,N
1731,48.17072,37.95962,305.46,0.49,0.65,2022-09-11,39,1,nominal,2.0NRT,278.4,1.16,N
1732,48.06145,37.95326,323.27,0.5,0.65,2022-09-11,39,1,nominal,2.0NRT,280.49,2.15,N
1733,47.6389,38.48825,298.02,0.54,0.68,2022-09-11,39,1,nominal,2.0NRT,277.06,0.69,N
1734,47.92706,37.36119,321.82,0.47,0.64,2022-09-11,39,1,nominal,2.0NRT,277.21,2.34,N
1735,47.92891,37.35548,310.01,0.47,0.64,2022-09-11,39,1,nominal,2.0NRT,276.52,2.34,N
1736,47.60545,37.58434,296.51,0.5,0.65,2022-09-11,39,1,nominal,2.0NRT,275.9,0.89,N
1738,47.43911,37.86087,315.59,0.52,0.66,2022-09-11,39,1,nominal,2.0NRT,278.12,1.61,N
1739,47.43897,37.85691,333.9,0.52,0.66,2022-09-11,39,1,nominal,2.0NRT,277.34,3.54,N
1740,47.43678,37.86359,309.97,0.52,0.67,2022-09-11,39,1,nominal,2.0NRT,278.64,3.54,N
1741,47.43351,37.85273,327.06,0.52,0.66,2022-09-11,39,1,nominal,2.0NRT,278.66,3.54,N
1742,47.48679,37.60778,343.62,0.5,0.66,2022-09-11,39,1,nominal,2.0NRT,278.7,6.65,N
1743,47.48268,37.62031,324.26,0.5,0.66,2022-09-11,39,1,nominal,2.0NRT,278.1,3.43,N
1744,47.48469,37.61418,310.08,0.5,0.66,2022-09-11,39,1,nominal,2.0NRT,277.21,3.43,N
1745,47.64759,37.03075,299.35,0.47,0.64,2022-09-11,39,1,nominal,2.0NRT,279.01,1.26,N
1746,47.61321,36.81127,296.54,0.46,0.64,2022-09-11,39,1,nominal,2.0NRT,278.62,0.65,N
4838,49.75863,37.66608,302.21,0.54,0.51,2022-09-12,20,1,nominal,2.0NRT,282.97,1.57,N
4839,49.69554,37.80645,303.64,0.55,0.51,2022-09-12,20,1,nominal,2.0NRT,275.79,1.14,N
4840,49.6892,37.81097,307.09,0.55,0.51,2022-09-12,20,1,nominal,2.0NRT,277.86,1.87,N
4841,49.71219,37.61226,317.36,0.54,0.51,2022-09-12,20,1,nominal,2.0NRT,283.17,2.53,N
4842,49.70786,37.6095,308.39,0.54,0.51,2022-09-12,20,1,nominal,2.0NRT,281.68,2.53,N
4843,49.70866,37.60991,316.63,0.54,0.51,2022-09-12,20,1,nominal,2.0NRT,281.69,3.3,N
4844,49.70679,37.61702,296.92,0.54,0.51,2022-09-12,20,1,nominal,2.0NRT,276.94,2.09,N
