,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17219,49.05853,37.86911,347.56,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,288.86,13.32,D
17220,49.05977,37.87343,367,0.35,0.57,2022-04-29,917,1,VIIRS,h,2.0NRT,294.25,13.32,D
17221,49.05501,37.87675,367,0.35,0.57,2022-04-29,917,1,VIIRS,h,2.0NRT,290.53,56.11,D
17239,48.49341,39.13282,347.56,0.32,0.55,2022-04-29,917,1,VIIRS,n,2.0NRT,287.55,3.14,D
17318,48.49336,39.13042,344.78,0.32,0.55,2022-04-29,917,1,VIIRS,n,2.0NRT,290.37,5.75,D
17350,49.24483,36.95533,338.13,0.37,0.58,2022-04-29,917,1,VIIRS,n,2.0NRT,283.41,2.73,D
17358,49.05292,37.096,332.6,0.37,0.58,2022-04-29,917,1,VIIRS,n,2.0NRT,292.19,2.92,D
17359,49.05468,37.09632,333.58,0.37,0.58,2022-04-29,917,1,VIIRS,n,2.0NRT,293.04,2.06,D
17360,49.05257,37.10926,367,0.37,0.58,2022-04-29,917,1,VIIRS,h,2.0NRT,293.09,8.5,D
17362,49.14069,37.54789,337.46,0.36,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,288.22,4.29,D
17370,49.14202,37.55244,340.97,0.36,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,293.98,5.85,D
17372,49.11348,37.59337,340.82,0.36,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,291.93,3.27,D
17374,49.06107,37.87059,349.65,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,288.58,3.87,D
17375,49.06234,37.8749,334.89,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,281.78,3.87,D
17376,49.05505,37.86959,344.88,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,294.31,35.03,D
17377,49.05631,37.87391,352.93,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,304.08,35.09,D
17378,49.05758,37.8782,335,0.35,0.57,2022-04-29,917,1,VIIRS,n,2.0NRT,287.67,35.09,D
17393,51.84005,34.36004,328.9,0.39,0.59,2022-04-29,920,1,VIIRS,n,2.0NRT,291.55,2.68,D
17422,51.74083,31.56333,328.81,0.5,0.66,2022-04-29,920,1,VIIRS,n,2.0NRT,290.86,1.87,D
17596,51.2093,34.90909,327.67,0.39,0.59,2022-04-29,920,1,VIIRS,n,2.0NRT,293.56,2.14,D
17600,51.21424,34.90526,349.61,0.39,0.59,2022-04-29,920,1,VIIRS,n,2.0NRT,288.4,5.92,D
17601,51.21268,34.90021,342.25,0.39,0.59,2022-04-29,920,1,VIIRS,n,2.0NRT,291.49,12.05,D
17602,50.8049,33.59349,350.94,0.45,0.63,2022-04-29,920,1,VIIRS,n,2.0NRT,289.58,6.69,D
17605,51.21107,34.90699,367,0.39,0.59,2022-04-29,920,1,VIIRS,h,2.0NRT,292.42,7.34,D
17607,51.21441,34.89807,367,0.39,0.59,2022-04-29,920,1,VIIRS,h,2.0NRT,290.37,7.34,D
17609,50.80604,33.59304,355.69,0.45,0.63,2022-04-29,920,1,VIIRS,n,2.0NRT,290.5,6.6,D
17610,50.83258,33.59359,326.6,0.45,0.63,2022-04-29,920,1,VIIRS,n,2.0NRT,285.46,1.21,D
17615,51.09133,34.02047,367,0.43,0.62,2022-04-29,920,1,VIIRS,h,2.0NRT,294.75,8.14,D
18879,48.87174,37.68538,340.86,0.56,0.52,2022-04-29,1058,1,VIIRS,n,2.0NRT,286.35,19.9,D
18880,48.87132,37.67759,331.95,0.56,0.52,2022-04-29,1058,1,VIIRS,n,2.0NRT,289.94,19.9,D
18882,44.96472,33.79899,330.17,0.52,0.41,2022-04-29,1058,1,VIIRS,n,2.0NRT,289.58,5.35,D
18885,49.1036,37.712,339.35,0.57,0.52,2022-04-29,1058,1,VIIRS,n,2.0NRT,294.03,4.58,D
18886,49.1063,37.58525,351.34,0.56,0.51,2022-04-29,1058,1,VIIRS,n,2.0NRT,287.17,24.99,D
18887,49.11107,37.58475,339.24,0.56,0.51,2022-04-29,1058,1,VIIRS,n,2.0NRT,289.24,8.64,D
