,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
16,44.77406,33.85802,295.17,0.6,0.53,2022-04-10,28,1,VIIRS,n,2.0NRT,276.91,1.54,N
26,46.27233,29.01686,308.76,0.51,0.41,2022-04-10,28,1,VIIRS,n,2.0NRT,279.86,1.36,N
64,47.70195,35.40961,336.37,0.58,0.52,2022-04-10,28,1,VIIRS,n,2.0NRT,273.92,6.88,N
65,47.70154,35.40926,333.5,0.58,0.52,2022-04-10,28,1,VIIRS,n,2.0NRT,273.04,5.49,N
66,47.08701,37.54722,302.48,0.37,0.58,2022-04-10,28,1,VIIRS,n,2.0NRT,276.04,1.15,N
67,47.08559,37.55205,309.15,0.37,0.58,2022-04-10,28,1,VIIRS,n,2.0NRT,276.07,1.15,N
68,47.0654,37.50076,317.27,0.37,0.58,2022-04-10,28,1,VIIRS,n,2.0NRT,274.99,1.14,N
69,47.06394,37.50572,297.81,0.37,0.58,2022-04-10,28,1,VIIRS,n,2.0NRT,272.9,1.14,N
84,48.98297,38.49386,302.53,0.36,0.57,2022-04-10,28,1,VIIRS,n,2.0NRT,271.82,1.31,N
85,48.99987,38.39753,296.6,0.35,0.57,2022-04-10,28,1,VIIRS,n,2.0NRT,271.07,0.37,N
86,48.46094,38.77699,306.09,0.38,0.59,2022-04-10,28,1,VIIRS,n,2.0NRT,272.77,1.13,N
27418,47.00934,35.11384,341.2,0.42,0.38,2022-04-10,1013,1,VIIRS,n,2.0NRT,304.67,6.11,D
27612,48.79478,39.78124,333.2,0.4,0.37,2022-04-10,1013,1,VIIRS,n,2.0NRT,295.73,3.34,D
27613,48.80146,39.77917,337.25,0.4,0.37,2022-04-10,1013,1,VIIRS,n,2.0NRT,295.14,3.64,D
27614,48.97251,38.75098,339.93,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,276.38,16.83,D
27615,48.97579,38.74991,343.07,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,285.41,16.83,D
27616,49.00027,38.3961,331.01,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,271.51,3.24,D
27619,48.18348,32.46809,343.72,0.48,0.4,2022-04-10,1013,1,VIIRS,n,2.0NRT,289.25,6.67,D
27620,48.18701,32.46639,348.03,0.48,0.4,2022-04-10,1013,1,VIIRS,n,2.0NRT,287.6,11.02,D
27625,47.85814,39.59372,333.09,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,301.88,3.67,D
27626,46.63838,32.31585,332.92,0.52,0.42,2022-04-10,1013,1,VIIRS,n,2.0NRT,296.76,3.69,D
27628,47.96867,39.39245,327.87,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,294.04,2.76,D
27629,48.01247,38.98192,349.31,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,284,7.87,D
27630,48.01575,38.98086,325.71,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,279.01,2.18,D
27631,47.58254,36.21284,336.99,0.4,0.37,2022-04-10,1013,1,VIIRS,n,2.0NRT,274.53,6.08,D
27633,48.21369,38.74411,331,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,283.05,4.5,D
27634,48.21696,38.74305,331.2,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,281.61,4.5,D
27635,48.3934,39.43503,342.27,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,293.53,7.74,D
27636,48.39671,39.43398,338.82,0.39,0.36,2022-04-10,1013,1,VIIRS,n,2.0NRT,293,7.74,D
27701,46.20471,32.83626,339.27,0.51,0.41,2022-04-10,1013,1,VIIRS,n,2.0NRT,301.88,4.5,D
