,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
17028,45.13456,35.63763,344.52,0.35,0.57,2022-04-28,934,1,VIIRS,n,2.0NRT,293.5,4.83,D
17078,50.48504,32.20198,367,0.34,0.56,2022-04-28,937,1,VIIRS,h,2.0NRT,294.2,6.33,D
17122,51.17113,27.23193,333.58,0.5,0.66,2022-04-28,937,1,VIIRS,n,2.0NRT,288.87,3.18,D
17152,51.18088,32.95138,339.16,0.6,0.53,2022-04-28,937,1,VIIRS,n,2.0NRT,292.33,7.1,D
17165,50.89329,32.66609,346.67,0.63,0.54,2022-04-28,937,1,VIIRS,n,2.0NRT,292.22,9.03,D
17176,49.08369,36.91442,333.46,0.48,0.48,2022-04-28,937,1,VIIRS,n,2.0NRT,299.76,4.31,D
17177,49.08334,36.91264,331.87,0.48,0.48,2022-04-28,937,1,VIIRS,n,2.0NRT,299.08,4.53,D
17178,49.08904,36.91633,332.08,0.48,0.48,2022-04-28,937,1,VIIRS,n,2.0NRT,298.95,3.78,D
17186,49.00526,33.86775,339.29,0.32,0.55,2022-04-28,937,1,VIIRS,n,2.0NRT,290.98,1.99,D
17195,48.80333,38.89455,342.05,0.41,0.45,2022-04-28,937,1,VIIRS,n,2.0NRT,295.76,6.74,D
17196,48.79943,38.89658,344.5,0.41,0.45,2022-04-28,937,1,VIIRS,n,2.0NRT,298.09,6.74,D
17200,46.4734,31.99429,346.75,0.47,0.64,2022-04-28,937,1,VIIRS,n,2.0NRT,291.99,11.88,D
17201,46.4769,32.00545,332.59,0.47,0.64,2022-04-28,937,1,VIIRS,n,2.0NRT,292.7,9.28,D
17202,46.47515,31.99988,367,0.47,0.64,2022-04-28,937,1,VIIRS,h,2.0NRT,295.58,11.88,D
17205,46.6982,33.28489,341.48,0.4,0.6,2022-04-28,937,1,VIIRS,n,2.0NRT,296.46,3.09,D
17206,46.69799,33.28619,339.25,0.4,0.6,2022-04-28,937,1,VIIRS,n,2.0NRT,295.97,4.07,D
17207,47.7126,37.21551,335.51,0.51,0.49,2022-04-28,937,1,VIIRS,n,2.0NRT,299,7.6,D
17208,47.71423,37.22192,339.27,0.51,0.49,2022-04-28,937,1,VIIRS,n,2.0NRT,298.07,7.6,D
17209,47.50336,37.25146,348.34,0.51,0.5,2022-04-28,937,1,VIIRS,n,2.0NRT,302.26,14.8,D
