,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
22,50.544,26.26427,296.43,0.58,0.52,2022-07-18,111,1,nominal,2.0NRT,281.85,1.96,N
23,50.54487,26.2598,303.83,0.58,0.52,2022-07-18,111,1,nominal,2.0NRT,281.89,1.5,N
24,47.86895,33.43559,330.97,0.69,0.74,2022-07-18,111,1,nominal,2.0NRT,282.56,4.47,N
25,47.86687,33.43435,334.01,0.69,0.75,2022-07-18,111,1,nominal,2.0NRT,282.81,6.35,N
26,47.06008,32.78154,323.06,0.7,0.75,2022-07-18,111,1,nominal,2.0NRT,283.04,3.43,N
27,47.0608,32.7746,308.42,0.7,0.75,2022-07-18,111,1,nominal,2.0NRT,281.73,2.5,N
28,47.0578,32.78285,312.67,0.7,0.75,2022-07-18,111,1,nominal,2.0NRT,282.89,2.5,N
29,48.75005,26.60514,309.8,0.34,0.56,2022-07-18,111,1,nominal,2.0NRT,282.39,1.16,N
30,46.71812,32.75628,307.56,0.72,0.75,2022-07-18,111,1,nominal,2.0NRT,283.15,3.32,N
32,46.71868,32.75184,312.13,0.72,0.75,2022-07-18,111,1,nominal,2.0NRT,282.51,2.59,N
34,47.17453,31.3388,298.29,0.6,0.71,2022-07-18,111,1,nominal,2.0NRT,281.26,0.56,N
2782,45.14019,36.3737,367,0.54,0.68,2022-07-18,917,1,high,2.0NRT,298.22,6.01,D
2783,45.1383,36.3679,329.78,0.54,0.68,2022-07-18,917,1,nominal,2.0NRT,297.74,6.01,D
2784,45.1456,36.36914,353.26,0.54,0.68,2022-07-18,917,1,nominal,2.0NRT,302.1,8.73,D
2794,45.89001,34.02607,367,0.65,0.73,2022-07-18,917,1,high,2.0NRT,309.94,124.32,D
2795,45.88745,34.01872,336.98,0.65,0.73,2022-07-18,917,1,nominal,2.0NRT,304.58,83.22,D
2796,47.16739,36.96571,349.5,0.44,0.62,2022-07-18,917,1,nominal,2.0NRT,298.34,17.23,D
2797,47.16579,36.96048,347.33,0.44,0.62,2022-07-18,917,1,nominal,2.0NRT,308.15,23.88,D
2798,47.16385,36.9662,367,0.44,0.62,2022-07-18,917,1,high,2.0NRT,300.9,10.4,D
2799,47.16221,36.96092,350.05,0.44,0.62,2022-07-18,917,1,nominal,2.0NRT,303.7,10.4,D
2800,47.16743,36.95736,331.94,0.44,0.62,2022-07-18,917,1,nominal,2.0NRT,300.43,10.4,D
2801,48.0052,39.51272,333.49,0.32,0.55,2022-07-18,917,1,nominal,2.0NRT,299.42,1.41,D
2802,46.39948,34.21777,330.94,0.61,0.71,2022-07-18,917,1,nominal,2.0NRT,297.63,4.67,D
2803,48.01311,38.97344,367,0.34,0.56,2022-07-18,917,1,high,2.0NRT,309.36,9.22,D
2804,48.01195,38.96935,334.14,0.34,0.56,2022-07-18,917,1,nominal,2.0NRT,306.81,7.93,D
2805,48.0299,38.97328,348.03,0.34,0.56,2022-07-18,917,1,nominal,2.0NRT,306.33,5.03,D
2806,48.03468,38.97038,367,0.34,0.56,2022-07-18,917,1,high,2.0NRT,308.25,5.03,D
2807,48.06448,39.05587,330.1,0.33,0.56,2022-07-18,917,1,low,2.0NRT,303.2,2.37,D
2808,48.06324,39.05149,339.57,0.33,0.56,2022-07-18,917,1,nominal,2.0NRT,305.03,2.37,D
2809,48.06074,39.04264,353.83,0.33,0.56,2022-07-18,917,1,nominal,2.0NRT,306.6,7.44,D
