,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
67,47.63144,34.32681,297.81,0.76,0.77,2022-02-24,113,1,VIIRS,n,2.0NRT,268.99,1.92,N
68,47.87239,33.38744,314.72,0.68,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,274,4.38,N
69,47.87256,33.4436,328.81,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,270.95,5.46,N
70,47.86949,33.43061,335.02,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,270.24,5.46,N
71,47.87539,33.44268,312.47,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,269.82,3.01,N
72,47.86332,33.43287,314.9,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,269.87,5.53,N
73,47.87239,33.45075,306.14,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,268.87,3.01,N
74,47.86631,33.42485,318.91,0.69,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,271.51,5.53,N
119,47.87542,33.39306,298.27,0.68,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,271.78,1.67,N
120,47.8694,33.38816,302.86,0.68,0.74,2022-02-24,113,1,VIIRS,n,2.0NRT,272.16,1.67,N
8997,50.15823,37.35257,356.26,0.34,0.56,2022-02-24,917,1,VIIRS,n,2.0NRT,280.08,6.02,D
8998,48.55722,35.26118,327.13,0.47,0.64,2022-02-24,917,1,VIIRS,n,2.0NRT,279.15,5.95,D
8999,48.67246,35.25329,342.51,0.46,0.64,2022-02-24,917,1,VIIRS,n,2.0NRT,281.48,4.32,D
9002,49.99626,34.27778,333.06,0.46,0.63,2022-02-24,917,1,VIIRS,n,2.0NRT,274.7,3.63,D
9005,48.05873,35.76938,343.75,0.46,0.64,2022-02-24,917,1,VIIRS,n,2.0NRT,283.25,4.03,D
9006,48.05845,35.76794,346.54,0.46,0.64,2022-02-24,917,1,VIIRS,n,2.0NRT,283.11,4.85,D
11945,49.99904,34.28119,333.7,0.41,0.45,2022-02-24,1057,1,VIIRS,n,2.0NRT,277.18,3.52,D
11946,48.69618,36.95042,329.11,0.52,0.5,2022-02-24,1057,1,VIIRS,n,2.0NRT,279.98,2.31,D
11947,49.99856,34.27544,337.87,0.41,0.45,2022-02-24,1057,1,VIIRS,n,2.0NRT,278.04,5.2,D
11951,48.67027,35.24675,339.75,0.43,0.46,2022-02-24,1057,1,VIIRS,n,2.0NRT,285.13,7.94,D
