,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
42,50.58579,29.82586,296.93,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,266.95,0.85,N
44,50.58485,29.83126,295.84,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,268.21,0.61,N
45,50.47877,29.70392,327.09,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,272.7,3.5,N
46,50.4255,29.67389,296.15,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,266.9,0.44,N
47,50.5816,29.82987,302.05,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,266.2,0.61,N
49,50.43708,30.16279,299.12,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,267.59,0.73,N
51,50.52562,30.14963,318.47,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,267.69,1.3,N
53,50.49091,30.25672,312.32,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,266.26,1.06,N
57,51.223,27.72589,307.62,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,265.32,1.31,N
58,50.54094,30.26198,306.62,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,269.25,1.8,N
59,50.53446,30.15927,329.39,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,272.6,7.82,N
60,50.60584,30.30373,307.63,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,267.64,1.4,N
61,50.5852,30.21066,337.96,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,270.59,3.43,N
62,50.86926,29.72926,309.33,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,264.35,0.98,N
63,50.86601,29.72787,295.8,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,264.11,0.3,N
64,50.62558,30.21229,297,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,268.89,0.45,N
65,50.60856,30.88373,301.5,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,269.79,0.7,N
66,50.49412,31.25027,318.82,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,268.74,2.62,N
68,51.30159,31.27336,311.16,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,270.76,1,N
69,51.47941,27.00643,299.45,0.39,0.36,2022-03-15,13,1,VIIRS,n,2.0NRT,265.87,0.64,N
70,50.64497,31.19168,302.26,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,267.76,0.76,N
71,50.3973,34.59283,304,0.51,0.41,2022-03-15,13,1,VIIRS,n,2.0NRT,266.91,1.07,N
72,51.30056,31.27902,299.48,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,271.25,1.12,N
73,50.48103,34.96417,296.77,0.53,0.42,2022-03-15,13,1,VIIRS,n,2.0NRT,268.58,0.87,N
79,51.31596,31.50971,295.41,0.41,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,270.6,0.57,N
81,51.53493,31.33706,325.37,0.4,0.37,2022-03-15,13,1,VIIRS,n,2.0NRT,270.13,1.97,N
110,49.05652,25.91745,296.79,0.39,0.36,2022-03-15,16,1,VIIRS,n,2.0NRT,263.82,0.48,N
112,48.16432,30.61809,308.27,0.42,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,272.44,1.59,N
117,47.87562,33.41514,303.48,0.52,0.42,2022-03-15,16,1,VIIRS,n,2.0NRT,274.81,1.82,N
118,49.55377,28.28618,317.26,0.38,0.36,2022-03-15,16,1,VIIRS,n,2.0NRT,265.69,1.02,N
120,49.33045,23.8756,301.26,0.43,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,264.74,0.84,N
122,49.0797,28.87504,297.44,0.39,0.36,2022-03-15,16,1,VIIRS,n,2.0NRT,266.27,0.68,N
123,49.52877,23.61287,297.76,0.44,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,263.29,0.84,N
125,49.55898,23.60277,295.24,0.44,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,263.55,1.02,N
126,49.63104,23.08697,297.45,0.46,0.39,2022-03-15,16,1,VIIRS,n,2.0NRT,267.96,0.9,N
127,49.55971,23.5967,309.75,0.44,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,266.66,1.02,N
132,50.1517,30.25266,306.11,0.4,0.37,2022-03-15,16,1,VIIRS,n,2.0NRT,269.1,0.84,N
133,50.6448,24.41378,305.38,0.43,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,265.8,0.6,N
134,50.14648,30.26217,342.22,0.4,0.37,2022-03-15,16,1,VIIRS,n,2.0NRT,272.52,5.96,N
135,50.16768,30.40852,307.39,0.4,0.37,2022-03-15,16,1,VIIRS,n,2.0NRT,268.36,1.2,N
153,50.60142,24.6185,295.38,0.42,0.38,2022-03-15,16,1,VIIRS,n,2.0NRT,266.26,0.72,N
160,48.53349,34.64076,304.94,0.56,0.43,2022-03-15,16,1,VIIRS,n,2.0NRT,272.42,1.95,N
1135,49.55964,23.5984,300.59,0.67,0.74,2022-03-15,156,1,VIIRS,n,2.0NRT,264.71,0.91,N
