,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20,51.40691,30.19655,300.61,0.45,0.63,2022-09-09,115,1,nominal,2.0NRT,275.37,0.97,N
21,51.39989,30.19787,298.17,0.45,0.63,2022-09-09,115,1,nominal,2.0NRT,276.66,0.89,N
22,51.46708,29.93678,314.56,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,278.1,1.64,N
23,51.46019,29.93797,295.45,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,277.4,0.81,N
24,51.4551,29.93373,300.8,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,277.2,0.81,N
25,51.39869,30.19518,306.75,0.45,0.63,2022-09-09,115,1,nominal,2.0NRT,276.91,1.32,N
26,51.46988,29.93734,311.67,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,275.49,1.69,N
27,51.45289,29.92986,295.44,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,277.49,1.47,N
28,51.44781,29.92555,303.03,0.43,0.62,2022-09-09,115,1,nominal,2.0NRT,277.53,1.27,N
29,51.46172,29.60716,296.91,0.42,0.61,2022-09-09,115,1,nominal,2.0NRT,278.01,0.93,N
30,51.44841,29.58916,298.27,0.42,0.61,2022-09-09,115,1,nominal,2.0NRT,274.45,1.16,N
31,51.43976,29.60177,306.21,0.42,0.61,2022-09-09,115,1,nominal,2.0NRT,272,1.34,N
32,51.43801,29.60722,301.09,0.42,0.61,2022-09-09,115,1,nominal,2.0NRT,270.24,1.34,N
33,51.41006,29.53567,310.58,0.42,0.61,2022-09-09,115,1,nominal,2.0NRT,263.98,1.6,N
1431,47.18322,38.13224,343.39,0.33,0.55,2022-09-09,924,1,nominal,2.0NRT,299.5,34.39,D
1432,47.18208,38.12812,317.03,0.33,0.55,2022-09-09,924,1,low,2.0NRT,321.35,90.06,D
1433,47.18678,38.12511,348.76,0.33,0.55,2022-09-09,924,1,nominal,2.0NRT,295.64,6.12,D
1436,46.91626,36.99531,342.92,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,299.3,6.82,D
1437,46.91491,36.99069,352.38,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,300.1,6.82,D
1438,46.91354,36.98605,329.29,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,296.81,4.93,D
1439,46.92125,36.99219,344.23,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,296.94,3.9,D
1440,46.91991,36.98762,339.49,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,296.51,3.9,D
1441,47.06625,36.77825,330.05,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,290.41,4.27,D
1442,47.73796,38.72553,340.02,0.6,0.53,2022-09-09,924,1,nominal,2.0NRT,292.92,7,D
1443,47.73494,38.72001,333.21,0.6,0.53,2022-09-09,924,1,nominal,2.0NRT,298.07,9.74,D
1444,48.02858,39.60972,341.96,0.54,0.51,2022-09-09,924,1,nominal,2.0NRT,295.97,30.19,D
1445,48.12429,39.74844,345.15,0.53,0.5,2022-09-09,924,1,nominal,2.0NRT,295.94,6.29,D
1446,48.12385,39.7482,334.57,0.53,0.5,2022-09-09,924,1,nominal,2.0NRT,292.11,4.48,D
1447,47.35033,36.79449,349.5,0.37,0.58,2022-09-09,924,1,nominal,2.0NRT,300.42,17.09,D
1448,47.35168,36.79908,356.27,0.37,0.58,2022-09-09,924,1,low,2.0NRT,281.88,13.32,D
1449,47.35529,36.7913,367,0.37,0.58,2022-09-09,924,1,high,2.0NRT,296.21,17.09,D
1450,47.35662,36.79588,344.25,0.37,0.58,2022-09-09,924,1,nominal,2.0NRT,289.67,13.32,D
1451,48.09832,39.28225,340.7,0.56,0.51,2022-09-09,924,1,nominal,2.0NRT,297.73,5.51,D
1452,48.09579,39.28245,339.98,0.56,0.51,2022-09-09,924,1,nominal,2.0NRT,294.69,7.74,D
1453,48.40785,39.51676,328.43,0.53,0.5,2022-09-09,924,1,nominal,2.0NRT,291.56,4.8,D
1454,47.72046,36.77055,337.94,0.37,0.58,2022-09-09,924,1,nominal,2.0NRT,292.71,2.1,D
1455,48.46027,38.77158,341.82,0.57,0.52,2022-09-09,924,1,nominal,2.0NRT,290.23,6.75,D
1456,45.93779,30.25197,367,0.79,0.78,2022-09-09,924,1,high,2.0NRT,296.89,54.24,D
1457,45.93438,30.24279,329.1,0.8,0.78,2022-09-09,924,1,nominal,2.0NRT,291.47,54.24,D
1458,45.93645,30.25835,347.41,0.79,0.78,2022-09-09,924,1,nominal,2.0NRT,291.47,36.03,D
1459,45.93301,30.24924,352.5,0.79,0.78,2022-09-09,924,1,nominal,2.0NRT,293.79,44.41,D
1460,45.94286,30.25351,367,0.79,0.78,2022-09-09,924,1,high,2.0NRT,290.92,36.03,D
1461,45.93942,30.24437,346.31,0.79,0.78,2022-09-09,924,1,nominal,2.0NRT,293.12,44.41,D
1462,48.08255,36.54037,348.12,0.36,0.58,2022-09-09,924,1,nominal,2.0NRT,295.62,8.3,D
1463,48.58583,37.94306,339.27,0.61,0.54,2022-09-09,924,1,nominal,2.0NRT,296.89,7.95,D
1467,48.69255,37.69548,328.88,0.62,0.54,2022-09-09,924,1,nominal,2.0NRT,295.25,6.26,D
1474,48.84196,36.77512,330.46,0.34,0.56,2022-09-09,924,1,nominal,2.0NRT,293.34,3.07,D
1475,48.84544,36.7676,336.93,0.34,0.56,2022-09-09,924,1,nominal,2.0NRT,294.02,3.07,D
1478,49.20786,36.77753,339.08,0.33,0.55,2022-09-09,924,1,nominal,2.0NRT,291.6,4.09,D
1479,49.5149,36.98403,330.67,0.63,0.54,2022-09-09,924,1,nominal,2.0NRT,295.53,4.28,D
1480,49.7449,37.2393,326.35,0.61,0.53,2022-09-09,924,1,nominal,2.0NRT,289.64,5.47,D
1481,49.7411,37.23351,328.95,0.61,0.53,2022-09-09,924,1,nominal,2.0NRT,293.16,3.62,D
1485,49.59153,35.54824,356.21,0.36,0.57,2022-09-09,924,1,nominal,2.0NRT,292.94,3.71,D
1488,49.88435,35.13431,325.1,0.37,0.58,2022-09-09,924,1,nominal,2.0NRT,296.83,1.15,D
1491,50.45415,34.11657,327.07,0.38,0.59,2022-09-09,924,1,nominal,2.0NRT,290.58,2.53,D
1492,51.242,34.44297,342.41,0.35,0.57,2022-09-09,926,1,nominal,2.0NRT,286.49,7.34,D
1493,51.24337,34.44759,355.99,0.35,0.57,2022-09-09,926,1,low,2.0NRT,288.97,11.28,D
1814,46.97714,37.05805,330.04,0.6,0.53,2022-09-09,1104,1,nominal,2.0NRT,296.35,2,D
1815,46.97919,37.05877,332.35,0.6,0.53,2022-09-09,1104,1,nominal,2.0NRT,297.05,5,D
1816,47.06453,36.76886,329.06,0.58,0.52,2022-09-09,1104,1,nominal,2.0NRT,294.78,6.89,D
1818,47.23295,38.13042,367,0.34,0.56,2022-09-09,1104,1,high,2.0NRT,292.16,26.29,D
1819,47.23274,38.12585,346.45,0.34,0.56,2022-09-09,1104,1,nominal,2.0NRT,308.15,78.44,D
1820,47.23232,38.11665,345.31,0.34,0.56,2022-09-09,1104,1,nominal,2.0NRT,290.29,29.79,D
