,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
162,50.54365,26.25985,310.82,0.44,0.39,2022-04-20,39,1,VIIRS,n,2.0NRT,272.69,1.86,N
163,50.54396,26.25891,309.96,0.44,0.39,2022-04-20,39,1,VIIRS,n,2.0NRT,272.48,1.38,N
165,50.00214,28.46871,341.36,0.53,0.42,2022-04-20,39,1,VIIRS,n,2.0NRT,275.47,19.27,N
166,49.99847,28.46672,367,0.53,0.42,2022-04-20,39,1,VIIRS,h,2.0NRT,276.02,19.27,N
167,50.00006,28.45959,318.11,0.53,0.42,2022-04-20,39,1,VIIRS,n,2.0NRT,269.3,3.38,N
169,48.97681,24.70954,305.84,0.43,0.38,2022-04-20,39,1,VIIRS,n,2.0NRT,273.56,1.52,N
240,48.40291,22.96677,299.26,0.4,0.37,2022-04-20,41,1,VIIRS,n,2.0NRT,271.01,0.66,N
18185,47.11813,37.63604,333.78,0.41,0.37,2022-04-20,1026,1,VIIRS,n,2.0NRT,296.2,19.18,D
18261,47.62819,34.32637,335.93,0.39,0.36,2022-04-20,1028,1,VIIRS,n,2.0NRT,290.1,10.27,D
18266,49.31522,24.12426,329.03,0.48,0.48,2022-04-20,1028,1,VIIRS,n,2.0NRT,294.27,4.27,D
18267,49.32167,24.63541,336.33,0.45,0.47,2022-04-20,1028,1,VIIRS,n,2.0NRT,291.52,4.12,D
18268,49.99554,28.44366,353.17,0.48,0.4,2022-04-20,1028,1,VIIRS,n,2.0NRT,286.77,6.75,D
18269,49.99685,28.45003,348.98,0.48,0.4,2022-04-20,1028,1,VIIRS,n,2.0NRT,285.87,6.75,D
18270,49.08876,24.55176,335.8,0.46,0.47,2022-04-20,1028,1,VIIRS,n,2.0NRT,289.74,3.75,D
18271,49.08775,24.5536,331.48,0.46,0.47,2022-04-20,1028,1,VIIRS,n,2.0NRT,290.11,3.73,D
18272,49.11457,26.96542,333.2,0.56,0.43,2022-04-20,1028,1,VIIRS,n,2.0NRT,293.9,5.58,D
18273,49.2126,27.51944,326.64,0.53,0.42,2022-04-20,1028,1,VIIRS,n,2.0NRT,288.35,1.79,D
18274,48.16635,23.38582,342.96,0.55,0.51,2022-04-20,1028,1,VIIRS,n,2.0NRT,296.61,21.24,D
18275,48.43029,26.61643,325.98,0.4,0.44,2022-04-20,1028,1,VIIRS,n,2.0NRT,291.95,2.18,D
18276,47.70054,30.73987,332.56,0.44,0.39,2022-04-20,1028,1,VIIRS,n,2.0NRT,298,2.83,D
19185,49.6526,23.89292,335.94,0.42,0.61,2022-04-20,1208,1,VIIRS,n,2.0NRT,290.42,4.31,D
19187,49.48005,24.23781,351.4,0.43,0.62,2022-04-20,1208,1,VIIRS,n,2.0NRT,289.07,6.13,D
19189,49.29124,24.6402,326.08,0.45,0.63,2022-04-20,1208,1,VIIRS,n,2.0NRT,290.67,2.78,D
19190,49.08688,24.55204,326.42,0.45,0.63,2022-04-20,1208,1,VIIRS,n,2.0NRT,286.71,4.17,D
34052,48.99761,38.38605,299.79,0.33,0.56,2022-04-20,2240,1,VIIRS,n,2.0NRT,275.63,0.61,N
34054,49.22453,38.21725,295.95,0.34,0.56,2022-04-20,2240,1,VIIRS,n,2.0NRT,275.41,0.5,N
34112,48.29008,38.08834,297.93,0.34,0.56,2022-04-20,2242,1,VIIRS,n,2.0NRT,274.51,0.34,N
34113,48.22524,38.23511,295.58,0.34,0.56,2022-04-20,2242,1,VIIRS,n,2.0NRT,276.97,0.48,N
34133,48.64978,38.37791,313.5,0.33,0.55,2022-04-20,2242,1,VIIRS,n,2.0NRT,275.19,1.18,N
34153,48.95585,37.99045,298.8,0.35,0.57,2022-04-20,2242,1,VIIRS,n,2.0NRT,274.87,0.59,N
