,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
85,48.94335,35.6159,306.21,0.43,0.62,2022-08-15,45,1,nominal,2.0NRT,287.36,0.45,N
86,48.93825,35.612,314.34,0.43,0.62,2022-08-15,45,1,nominal,2.0NRT,288.07,1.68,N
87,48.9856,35.40049,301.5,0.42,0.61,2022-08-15,45,1,nominal,2.0NRT,287.39,1.07,N
88,47.78836,38.80199,301.27,0.63,0.72,2022-08-15,45,1,nominal,2.0NRT,282.95,2.45,N
89,47.78281,38.8003,307.66,0.63,0.72,2022-08-15,45,1,nominal,2.0NRT,283.49,3.88,N
90,48.2096,33.88221,307.35,0.38,0.59,2022-08-15,45,1,nominal,2.0NRT,288.46,0.69,N
91,47.65583,34.53114,307.21,0.42,0.61,2022-08-15,45,1,nominal,2.0NRT,288.44,0.88,N
92,47.65228,34.52247,317.01,0.42,0.61,2022-08-15,45,1,nominal,2.0NRT,287.41,1.57,N
93,47.65809,34.52987,299.48,0.42,0.61,2022-08-15,45,1,nominal,2.0NRT,287.72,1.32,N
94,47.65292,34.52635,323.35,0.42,0.61,2022-08-15,45,1,nominal,2.0NRT,288.06,1.32,N
95,47.1562,32.78148,306.92,0.37,0.58,2022-08-15,45,1,nominal,2.0NRT,286.98,1.16,N
96,47.15487,32.786,304.66,0.37,0.58,2022-08-15,45,1,nominal,2.0NRT,287.54,1.03,N
97,46.49316,34.25819,300.16,0.45,0.63,2022-08-15,45,1,nominal,2.0NRT,287.97,0.51,N
102,44.77555,33.86286,297.49,0.49,0.65,2022-08-15,45,1,nominal,2.0NRT,285.4,0.55,N
1256,47.20956,37.95657,332.12,0.74,0.76,2022-08-15,852,1,nominal,2.0NRT,298.22,4.54,D
1257,47.21522,37.9506,342.49,0.73,0.76,2022-08-15,852,1,nominal,2.0NRT,297.4,9.79,D
1259,47.65723,38.46149,344.02,0.68,0.74,2022-08-15,852,1,nominal,2.0NRT,298.74,11.49,D
1260,47.65427,38.45327,343.25,0.68,0.74,2022-08-15,852,1,nominal,2.0NRT,299.94,9.54,D
1263,47.55052,38.20433,330.78,0.7,0.75,2022-08-15,852,1,nominal,2.0NRT,297.18,4.2,D
1265,47.65823,38.45413,367,0.68,0.74,2022-08-15,852,1,high,2.0NRT,298.48,15.28,D
1267,47.6387,38.23025,338.26,0.69,0.74,2022-08-15,852,1,nominal,2.0NRT,301.08,6.93,D
1270,47.9558,38.22829,343.54,0.67,0.74,2022-08-15,852,1,nominal,2.0NRT,291.84,8.97,D
1271,48.41217,39.50353,332.41,0.58,0.69,2022-08-15,852,1,nominal,2.0NRT,301.78,4.01,D
1272,47.95883,38.22734,340.45,0.67,0.74,2022-08-15,852,1,nominal,2.0NRT,295.35,9.19,D
1274,48.46494,39.6048,331.89,0.57,0.69,2022-08-15,852,1,nominal,2.0NRT,297.54,9.07,D
1276,48.44116,39.34797,367,0.58,0.7,2022-08-15,852,1,high,2.0NRT,302.44,13.6,D
1277,48.44618,39.36246,333.53,0.58,0.7,2022-08-15,852,1,nominal,2.0NRT,300.68,12.5,D
1278,48.44365,39.35516,348.09,0.58,0.7,2022-08-15,852,1,nominal,2.0NRT,301.77,13.6,D
1279,48.44676,39.3431,367,0.58,0.7,2022-08-15,852,1,high,2.0NRT,300.98,39.43,D
1280,48.44437,39.33621,339.36,0.58,0.7,2022-08-15,852,1,nominal,2.0NRT,298.7,25.17,D
1281,47.79569,37.46312,333.14,0.73,0.76,2022-08-15,852,1,nominal,2.0NRT,297.6,7.15,D
1282,47.79251,37.45453,342.18,0.73,0.76,2022-08-15,852,1,nominal,2.0NRT,298.71,7.15,D
1283,47.77625,37.41076,338.21,0.74,0.76,2022-08-15,852,1,nominal,2.0NRT,299.33,8.77,D
1284,48.44084,39.3594,339.18,0.58,0.7,2022-08-15,852,1,nominal,2.0NRT,300.8,23.92,D
1285,48.44397,39.34753,367,0.58,0.7,2022-08-15,852,1,high,2.0NRT,302.85,37.93,D
1286,48.44151,39.34056,346.21,0.58,0.7,2022-08-15,852,1,nominal,2.0NRT,302.7,37.93,D
1287,47.79385,37.45829,345.86,0.73,0.76,2022-08-15,852,1,nominal,2.0NRT,298.61,7.56,D
1288,47.79065,37.44981,336.92,0.73,0.76,2022-08-15,852,1,nominal,2.0NRT,298.43,7.56,D
1289,47.77415,37.40606,333.5,0.74,0.76,2022-08-15,852,1,nominal,2.0NRT,298.84,4.4,D
1290,47.81157,37.39807,335.82,0.74,0.76,2022-08-15,852,1,nominal,2.0NRT,297.49,3.48,D
1291,47.81777,37.39309,355.35,0.74,0.76,2022-08-15,852,1,nominal,2.0NRT,299.54,14.67,D
1292,48.5445,38.82932,330.39,0.61,0.71,2022-08-15,852,1,nominal,2.0NRT,286.77,7.57,D
1294,48.4081,38.05454,347.17,0.66,0.73,2022-08-15,852,1,nominal,2.0NRT,297.78,11.34,D
1296,48.40362,37.95741,333.73,0.67,0.73,2022-08-15,852,1,nominal,2.0NRT,296.15,5.09,D
1297,48.23454,37.43335,333.45,0.71,0.75,2022-08-15,852,1,nominal,2.0NRT,292.81,8.8,D
1298,48.23141,37.42491,346.04,0.71,0.75,2022-08-15,852,1,nominal,2.0NRT,293.63,11.23,D
1302,48.08061,36.93468,347.76,0.75,0.77,2022-08-15,852,1,nominal,2.0NRT,291.46,42.67,D
1303,48.07723,36.92569,344.53,0.75,0.77,2022-08-15,852,1,nominal,2.0NRT,295.2,42.67,D
1304,48.08345,36.92056,356.82,0.75,0.77,2022-08-15,852,1,low,2.0NRT,284.65,31.21,D
1307,48.23381,37.42723,367,0.71,0.75,2022-08-15,852,1,high,2.0NRT,296.08,15.11,D
1308,48.07784,36.93055,367,0.75,0.77,2022-08-15,852,1,high,2.0NRT,294.16,31.36,D
1309,48.07449,36.92179,335.17,0.75,0.77,2022-08-15,852,1,nominal,2.0NRT,279.5,31.36,D
1310,48.0806,36.91637,345.35,0.75,0.77,2022-08-15,852,1,nominal,2.0NRT,285.04,31.36,D
1311,48.0841,36.92552,355.98,0.75,0.77,2022-08-15,852,1,low,2.0NRT,283.93,31.36,D
1316,48.75444,37.97024,356.31,0.65,0.73,2022-08-15,852,1,low,2.0NRT,284.1,18.1,D
1317,48.76062,37.96614,367,0.65,0.73,2022-08-15,852,1,high,2.0NRT,291.19,18.1,D
1318,48.69858,37.42512,367,0.68,0.74,2022-08-15,852,1,high,2.0NRT,296.68,24.36,D
1319,48.69558,37.41702,341.99,0.68,0.74,2022-08-15,852,1,nominal,2.0NRT,294.18,13.49,D
1322,48.70102,37.42266,350.18,0.68,0.74,2022-08-15,852,1,nominal,2.0NRT,286.53,9.36,D
1323,48.69797,37.41454,345.66,0.68,0.74,2022-08-15,852,1,nominal,2.0NRT,291.85,9.36,D
1337,49.72299,38.86138,338.28,0.55,0.68,2022-08-15,852,1,nominal,2.0NRT,296.86,6.04,D
1340,49.72008,38.85695,331.01,0.55,0.68,2022-08-15,852,1,nominal,2.0NRT,298.2,4.86,D
1341,49.73267,38.87239,331.25,0.55,0.68,2022-08-15,852,1,nominal,2.0NRT,297.77,4.81,D
1342,49.73029,38.86558,330.99,0.55,0.68,2022-08-15,852,1,nominal,2.0NRT,298.09,10.21,D
1343,49.73363,38.85463,333.68,0.55,0.68,2022-08-15,852,1,nominal,2.0NRT,294.09,3.47,D
1345,49.83804,38.02484,330.3,0.59,0.7,2022-08-15,852,1,nominal,2.0NRT,284.76,7.11,D
1923,47.17875,35.59219,339.34,0.4,0.37,2022-08-15,1032,1,nominal,2.0NRT,302.96,4.12,D
2057,46.25483,34.28003,346.77,0.38,0.36,2022-08-15,1032,1,nominal,2.0NRT,298.31,29.91,D
2058,46.39382,35.13406,334.11,0.39,0.36,2022-08-15,1032,1,nominal,2.0NRT,302.28,3.52,D
2070,46.66736,36.11879,331.47,0.4,0.37,2022-08-15,1032,1,low,2.0NRT,305.71,5.65,D
