,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
230,50.54261,26.26187,297.54,0.52,0.67,2022-05-19,134,1,nominal,2.0NRT,278.39,1.08,N
3537,49.07065,38.23993,329.45,0.55,0.43,2022-05-19,943,1,nominal,2.0NRT,296.35,2.9,D
3538,49.07439,38.23799,328.01,0.55,0.43,2022-05-19,943,1,nominal,2.0NRT,295.47,2.9,D
3539,49.07085,38.23907,332.63,0.55,0.43,2022-05-19,943,1,nominal,2.0NRT,296.7,4.06,D
3540,49.21467,37.17178,332.63,0.4,0.44,2022-05-19,943,1,nominal,2.0NRT,292.73,2.94,D
3541,49.27678,36.95012,339.48,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,293.91,3.95,D
3542,49.28068,36.94799,339.52,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,287.5,3.95,D
3545,48.6956,32.18865,336.67,0.33,0.56,2022-05-19,943,1,nominal,2.0NRT,292.32,2.13,D
3546,50.08415,36.64632,333.37,0.4,0.44,2022-05-19,943,1,nominal,2.0NRT,299.3,3.75,D
3547,50.09531,36.67545,339.08,0.4,0.44,2022-05-19,943,1,nominal,2.0NRT,296.25,5.86,D
3548,50.1545,36.85583,333.52,0.39,0.44,2022-05-19,943,1,nominal,2.0NRT,288.56,17.27,D
3549,50.08498,36.51876,348.7,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,295.4,12.02,D
3550,50.08507,36.50036,341.77,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,294,17.94,D
3551,50.16288,36.79835,334.43,0.39,0.44,2022-05-19,943,1,nominal,2.0NRT,291.57,3.85,D
3552,50.16672,36.79625,329.15,0.39,0.44,2022-05-19,943,1,nominal,2.0NRT,296.29,2.75,D
3553,50.16552,36.79104,330.95,0.39,0.44,2022-05-19,943,1,nominal,2.0NRT,296.42,2.75,D
3554,50.14923,36.66372,330.36,0.4,0.44,2022-05-19,943,1,nominal,2.0NRT,296.9,3.16,D
3555,50.14799,36.65837,328.65,0.4,0.44,2022-05-19,943,1,low,2.0NRT,301.69,3.16,D
3556,50.09709,36.41988,344.54,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,295.48,13.76,D
3557,50.11282,36.37379,342.61,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,292.1,10.56,D
3558,50.11139,36.37259,343.6,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,290.19,4.22,D
3559,50.11531,36.37051,328.53,0.41,0.45,2022-05-19,943,1,nominal,2.0NRT,290.03,4.22,D
3564,50.45474,32.24245,341.82,0.59,0.53,2022-05-19,943,1,nominal,2.0NRT,303.29,5.78,D
